domain,dem_prop,rep_prop,bias_score
lightandchampion.com,0.0,7.209514520036664e-06,
liherald.com,0.0004589285861548,0.0,-0.084
limaohio.com,7.632276870755824e-06,0.000170321292061,
lincolncourier.com,0.0,0.0001987221279703,
lincolnnewsnow.com,0.0,8.111866659963833e-06,
linkedin.com,0.000202636580779,0.000150404426787,0.0968
linns.com,0.0001767416200672,0.0,
lipinskiforcongress.com,0.0003415721504302,0.0,
lisabluntrochester.com,0.0003560372028118,0.0,
littletonindependent.net,4.4416742215843785e-08,0.0,
live5news.com,0.0001638533620342,5.574117548910928e-05,0.2403
livemint.com,0.0,9.302599380692472e-09,-0.1819
livingsnoqualmie.com,8.972181927600444e-06,0.0,
livingstondaily.com,9.519988414929183e-06,0.0,
livingstonparishnews.com,0.0,7.710924626655989e-05,
lizziefletcher.com,0.0003884910357908,0.0,
lmtonline.com,0.0001374402059965,0.0001175755535725,
lmtribune.com,0.0,4.121051525646764e-06,
lobbytools.com,4.273630880201103e-05,1.0232859318761717e-07,
loc.gov,0.0007580531366074,0.0001264037203848,-0.3549
local10.com,0.0002916107182277,2.3070446464117326e-06,0.0798
local12.com,9.223876800156891e-06,0.0003641595553565,0.3635
local21news.com,0.0,0.0001453252075251,0.3041
localdvm.com,3.4548822653557155e-05,2.7907798142077408e-08,
localmemphis.com,0.0,6.335070178251572e-05,
localnews8.com,0.000200230673909,0.0002459793328242,0.645
localnewsdigital.com,0.0,4.897818573934585e-05,
localsyr.com,3.2031873927992675e-05,0.0001018820684173,0.0136
lockhaven.com,0.0,0.0001456694037022,
lockportjournal.com,1.9380505186846505e-05,5.323877625570301e-05,
loebsackforcongress.org,0.0003479903696803,0.0,
loganbanner.com,0.0,8.111866659963833e-06,
lohud.com,4.1344584212581255e-05,0.0,-0.1004
loisfrankelforcongress.com,0.0003453993930511,0.0,
lompocrecord.com,4.968012616842127e-05,0.0,
longbeach.gov,7.800320212139099e-05,0.0,
longisland.com,2.516948725564481e-07,0.0,0.0789
longislandpress.com,1.495363654600074e-05,1.032588531256864e-06,-0.0461
loritrahan.com,0.0003533796010692,0.0,
losaltosonline.com,3.1017691647397576e-05,0.0,
losangelesblade.com,0.0001093984360776,0.0,
lostcoastoutpost.com,9.623627480099487e-08,0.0,
loucorrea.com,0.0003552080902904,0.0,
loudermilkforcongress.com,0.0,0.0002358674072974,
loudersound.com,0.0,9.815172606568626e-05,
loudounnow.com,0.0001096649365309,0.0,
loudountimes.com,0.0001971881270672,3.806623666579359e-05,-0.304
loudwire.com,0.0,2.451234936812466e-05,0.2097
louisiana.gov,0.0,2.202855533347977e-05,
louisianaweekly.com,0.0,7.021602012546676e-05,
louisville.edu,4.3676463178913053e-07,0.0,0.3
lovelace.com,0.0,6.13971559125703e-07,
lovelacemedicalgroup.com,0.0,3.1256733919126697e-06,
lowellsun.com,0.0002250152160654,0.0,-0.0426
lstribune.net,0.0,1.8605198761384943e-08,
lubbockonline.com,3.0721580032625283e-06,3.566616602557493e-05,0.2126
lucilleforcongress.com,1.550144303332948e-05,0.0,
lucyforcongress.com,0.000474689126851,0.0,
lufkindailynews.com,3.701395184653648e-08,2.0279666649909585e-05,
macombdaily.com,3.302384783747985e-05,0.0,
macon.com,0.0,3.650339996983725e-05,0.2181
mad4pa.com,0.0003495079417061,0.0,
madamenoire.com,2.028364561190199e-06,0.0,-0.6595
madison.com,0.0001097833811768,7.11648852622974e-05,
madisonvillemeteor.com,0.0,4.802932060251522e-05,
magicvalley.com,3.227616601017981e-06,1.9758721084590807e-05,0.254
mahoningmatters.com,3.6954729523582025e-05,0.0,
mailtribune.com,0.0,6.574146982335369e-05,-0.131
mainebeacon.com,0.0002071966996465,0.0,-0.8924
mainebiz.biz,8.607964641430525e-05,0.0,-0.2073
mainemortgage.com,0.0,3.7210397522769886e-08,
mainepublic.org,0.0001950635262312,0.0,-0.7549
mainstreamumc.com,1.256993804708379e-05,0.0,
majorityleader.gov,0.0003620186574302,0.0,0.6855
majoritywhip.gov,0.0003543937833498,0.0,0.6909
malegislature.gov,0.0002990283141777,0.0,-0.5848
malibutimes.com,6.410816459820119e-06,0.0,
malinowskifornj.com,0.0003467689092694,0.0,
manchesterinklink.com,6.951220156779552e-06,0.0,
manchestertimes.com,0.0,1.9088933929180947e-05,
manisteenews.com,8.421414324123981e-05,0.0002722591760747,
mankatofreepress.com,3.035144051415992e-06,0.0001438833046211,
mansfieldnewsjournal.com,5.524702452614036e-05,0.0001237059665644,
maplelakemessenger.com,0.0,1.9535458699454182e-06,
marcialfudge.com,0.0003204964062487,0.0,
marcveasey.com,0.0003542309219617,0.0,
marcykaptur.com,7.37540004494086e-05,0.0,
marieclaire.com,2.5021431448258664e-05,0.0,-0.4621
mariettatimes.com,0.0,5.668073802655922e-05,
marijuanamoment.net,0.0013611584679949,0.0011061069741624,
marinecorpstimes.com,3.99750679942594e-05,0.0002503515545331,0.409
marinij.com,0.0001586492004046,0.0,-0.1937
maritime-executive.com,3.227616601017981e-06,0.0,0.1424
marketplace.org,1.9321282863892045e-05,0.0,-0.4541
marketwatch.com,0.0002771974853787,0.0002789756528275,0.2847
markgreentn.com,0.0,0.0004406362248652,
marktakano.com,0.0003565850092991,0.0,
markwalkerformainesenate.com,0.0,1.4884159009107955e-07,
marriedbiography.com,7.4027903693072975e-09,0.0,
marshallindependent.com,5.134575400151541e-05,0.0,
martharoby.com,0.0,0.0004358825965817,
martinsvillebulletin.com,2.9366869395042045e-05,4.415013666076646e-05,
maryland.gov,0.0016358612130191,3.880114201686829e-05,
marylandmatters.org,0.0005086013095328,4.297800913879921e-05,
marylandreporter.com,7.529378084622451e-05,0.0,-0.2411
marysvillejt.com,0.0,1.216779998994575e-05,
maryvilleforum.com,0.0,4.018722932459147e-06,
mashable.com,4.820697088492912e-05,5.6113279464336976e-05,-0.1223
massapequaobserver.com,0.0,7.544408097741593e-06,
massispost.com,0.0001258696446493,0.0001590279364129,
masslive.com,0.0009096178666286,0.0,-0.2665
masstransitmag.com,2.8574770825526164e-06,3.631734798222341e-05,-0.3129
mastforcongress.com,0.0,0.0004453154323537,
matsuiforcongress.com,0.0003501371788874,0.0,
mattgaetz.com,0.0,0.0002261461909446,
mauinews.com,2.961116147722919e-08,0.0,
mauinow.com,9.3734131656169e-05,0.0,
maxinewatersforcongress.com,2.2208371107921892e-08,0.0,
maxroseforcongress.com,0.0002637318096969,0.0,
maysville-online.com,0.0,4.6512996903462355e-08,
mcall.com,0.0004481353177963,0.0003017763239096,0.1789
mccarthyforcongress.com,0.0,0.0002460351484205,
mcclatchydc.com,0.0001321324053017,1.725632185118453e-05,-0.1175
mccollumforcongress.com,0.0003517287788168,0.0,
mcdonoughvoice.com,0.0,0.000121203567331,
mcdowellnews.com,3.198005439540752e-06,0.0,
mchenrycountyblog.com,2.2208371107921892e-08,0.0,
mchenryforcongress.com,0.0,0.0004467294274596,
mckinleypark.news,0.0001150245567582,0.0,
mcknightsseniorliving.com,0.0,2.7256616185428936e-05,
mcphersonsentinel.com,0.0,9.302599380692472e-09,
mdjonline.com,0.0001982245177189,6.789037028029364e-05,0.2428
meadvilletribune.com,0.0,0.0001247943706919,0.2851
meaww.com,5.404036969594326e-07,0.0,0.2002
medcitybeat.com,0.0,7.61045655334451e-05,
mediafiledc.com,0.0,2.6335658846740383e-05,
mediaite.com,4.403919990700911e-05,8.789095894878246e-05,0.1359
mediamatters.org,2.961116147722919e-08,1.0418911306375566e-06,-0.7221
mediatefirstinc.com,0.0,2.065177062513728e-06,
medicaldesignandoutsourcing.com,1.205174272123228e-05,0.0,
medina-gazette.com,0.0,0.0002189924920208,
medium.com,9.309749168440855e-05,0.0002264810845223,-0.2793
medpagetoday.com,4.379490782482197e-05,0.0001617070850345,0.0257
medstarwashington.org,0.0,9.302599380692472e-09,
medtechdive.com,1.5982624407334455e-05,0.0,
meetrickcrawford.com,0.0,0.0004526272754669,
mercedcountytimes.com,2.938907776614997e-06,0.0,
mercedsunstar.com,4.171472373104662e-05,2.1405281174973373e-05,
mercurynews.com,7.711486727707411e-05,2.7963613738361564e-05,-0.1167
meridianstar.com,4.782202578572513e-06,0.0,
merionwest.com,2.9981300995694558e-06,0.0,
meritalk.com,0.0002093879255958,0.000283971148695,
messenger-inquirer.com,2.6872129040585487e-06,0.0003494521457357,
messengernews.net,0.0,1.1656157024007664e-05,0.6028
metalheadzone.com,0.0,1.703305946604791e-05,
metalinjection.net,0.0,3.16288378943544e-07,0.0187
metro.us,4.796267880274197e-05,0.0,-0.402
metrotimes.com,9.980441975900098e-05,0.0,-0.5513
metroweekly.com,1.612327742435129e-05,0.0,-0.7781
metrowestdailynews.com,1.0289878613337144e-05,0.0,-0.1544
metsmerizedonline.com,0.0001129665810356,0.0,
meuserforcongress.com,0.0,0.0004411850782287,
miami.edu,0.0003326665936159,0.0,-0.1226
miamiherald.com,0.0006262242457108,8.978868922244371e-05,-0.0444
miaminewtimes.com,3.9449469878038586e-05,0.0,-0.3212
miamitimesonline.com,8.918881836941431e-05,0.0,-0.25
michaelguest.ms,0.0,0.0004455200895401,
michaelmccaul.com,0.0,0.000448180632963,
michaelwaltz.com,0.0,0.0007373147243143,
michiganadvance.com,0.000508845601615,0.0001718562209589,
michigandaily.com,8.269657121553181e-05,0.0,-0.4827
michiganradio.org,0.0003511069444258,0.0,-0.474
michigansthumb.com,3.24686385597818e-05,1.2567811763315526e-05,
midcitymessenger.com,1.4805580738614592e-08,0.0,
middleburycampus.com,9.623627480099487e-08,0.0,
middleeasteye.net,5.531364963946412e-05,0.0,-0.4547
middleeastmonitor.com,6.455233202035963e-06,0.0,-0.2798
middlemarketgrowth.org,4.003429031721386e-05,0.0,
middletownpress.com,2.2526691093802103e-05,0.0,-0.0745
midhudsonnews.com,0.0003545566447379,0.0,-0.0026
mikeconaway.com,0.0,1.529347338185842e-05,
mikedoyleforcongress.com,0.0003507886244399,0.0,
mikeforwisconsin.com,0.0,0.0004493713656837,
mikejohnsonforlouisiana.com,0.0,0.0004348965210473,
mikejohnsongroup.com,0.0,5.628072625318944e-06,
mikejohnsonproductions.com,0.0,8.763048616612307e-06,
mikekellyforcongress.com,0.0,0.0004398827143154,
mikelevin.org,0.0003462433111532,0.0,-0.9119
mikeonline.com,0.0,0.0004495760228701,
mikerogersforcongress.com,0.0,0.0003688294602456,
mikesimpsonart.com,0.0,8.465365436430148e-07,
miketartworks.com,7.4027903693072975e-09,0.0,
mikethompson.com,0.0003144779376785,0.0,
mikethompsonforcongress.com,0.0003606047244696,0.0,
miketurner.com,0.0,0.000457883244117,
mikiesherrill.com,0.0003534314206018,0.0,
milb.com,0.0,0.0001200407424084,0.4558
milforddailynews.com,8.949973556492522e-06,0.0,-0.0005
military.com,3.534832401344234e-05,0.0001686282189738,0.3642
militarytimes.com,0.0001462125125841,8.231870191974766e-05,0.2375
miltonindependent.com,6.662511332376568e-08,0.0,
milwaukeecourieronline.com,5.503974639579975e-05,0.0,
milwaukeenns.org,0.0001473747506721,0.0,
milwaukeewidentist.com,2.9833245188308407e-06,0.0,
miningjournal.net,0.0,5.206664873373576e-05,
minnpost.com,0.0007656780106878,6.972298235829006e-05,-0.3899
mississippitoday.org,2.128302231175848e-05,0.0001189244304827,-0.7571
missoulacurrent.com,3.547417144972056e-05,0.0001837821533649,
missoulian.com,0.0,7.530454198670554e-05,-0.3516
missourinet.com,0.0,0.0003979186885091,
mitre.org,0.0,1.5814418947177198e-07,
mjbizdaily.com,6.455233202035963e-06,5.41132205974881e-05,-0.0881
mklawgroup.com,0.0,2.029827184867097e-05,
mlb.com,0.0006557835876554,4.381524308306153e-06,0.3791
mlbtraderumors.com,4.952466757066582e-06,0.0,0.3647
mlive.com,0.0008054606061324,0.0009198410267628,-0.036
mltnews.com,3.549637982082849e-05,0.0,
mn.gov,0.0,1.7730754419599848e-05,-0.4835
mnn.org,1.037871209776883e-05,0.0,
mobrooksforcongress.com,0.0,0.0003806623666579,
modbee.com,0.0004615269655744,8.41327087989827e-05,0.1274
modernhealthcare.com,1.097833811768272e-05,0.0,-0.0943
moffitt.org,0.0,9.302599380692472e-09,
moguldom.com,1.895114334542668e-05,0.0,
mohavedailynews.com,0.0,6.724849092302587e-05,
mondoweiss.net,2.975921728461533e-06,0.0,-0.6819
moneycontrol.com,1.569391558293147e-06,0.0,
moneyinc.com,7.4027903693072975e-09,0.0,
monroenews.com,0.0,3.653130776797933e-05,
montanafreepress.org,0.0,3.934999538032914e-05,
montanarightnow.com,0.0,2.801942933464572e-05,
montclair.edu,3.168394278063523e-06,0.0,-0.2927
montereycountyweekly.com,0.0002505326344684,4.055933329981917e-06,
montereydems.org,2.442920821871408e-07,0.0,
montereyherald.com,9.591055202474534e-05,0.0,-0.138
montgomeryadvertiser.com,4.730383045987363e-05,0.0001417809171611,-0.1615
montgomerynews.com,0.0001833671174477,6.135994551504753e-05,-0.1564
montrosepress.com,0.0,3.436380211227798e-05,
mooneyforcongress.com,0.0,0.000410402776878,
mooresvilletribune.com,2.235642691530804e-05,1.178639341533736e-05,
morethanthecurve.com,4.952466757066582e-06,0.0,
morgancountycitizen.com,0.0,5.6708645824701294e-05,
morgangriffithforcongress.com,0.0,0.0004515574765381,
morningconsult.com,8.340723909098531e-05,0.0003818344941799,0.0071
morningjournal.com,1.9469338671278192e-05,2.007500946353435e-05,
morningstar.com,6.268682884729419e-05,1.1284053048779966e-05,0.2547
morristowngreen.com,8.367373954428037e-05,0.0,
morrowcountysentinel.com,0.0,8.914680986517594e-05,
motherjones.com,0.0002737477850666,0.0001032588531256,-0.6966
moultonadvertiser.com,0.0,4.188960501125819e-05,
moultrieobserver.com,1.5545859775545326e-07,0.0,
mountaineagle.com,8.86854286243014e-06,2.437281037741427e-05,
movement.com,0.0,4.3071035132606136e-06,
mpamag.com,4.518663241425174e-05,0.0,0.7328
mpnnow.com,2.931504986245689e-06,0.0,0.2295
mprnews.org,0.0004857488956628,0.0002222297966053,-0.5006
mrt.com,0.0,7.160210743318994e-05,
msbluestrail.org,9.854594539621872e-05,0.0,
msbusiness.com,0.0,0.0001237152691638,
msmagazine.com,7.72037007615058e-05,0.0,-0.8201
msn.com,9.67840812883236e-05,0.0001180127757434,0.1171
msnbc.com,0.0006628754608292,3.969419155741477e-05,-0.6243
msspalert.com,8.062378991212577e-05,3.871741862244206e-05,
msureporter.com,0.0,4.0652359293626096e-06,
mtdemocrat.com,0.0,7.796508540958358e-05,
mtexpress.com,0.0,2.7907798142077408e-08,
mtpr.org,0.0,0.0001431670044688,
mtshastanews.com,0.0,3.387076434510128e-05,
mtstandard.com,6.507052734621114e-06,1.1432894638871043e-05,-0.1776
mullinforcongress.com,0.0,0.0004207193595911,
munciejournal.com,0.0,1.216779998994575e-05,
murphy4congress.com,0.0,0.0004431200188999,
murrayledger.com,0.0,4.02802553183984e-06,
muscatinejournal.com,6.0480797317240616e-06,1.3544584698288236e-05,
musicradar.com,0.0,3.7861579479418353e-06,0.1087
muskogeephoenix.com,0.0,0.0002205553287168,0.5249
mvprogress.com,6.006624105655941e-05,0.0,
mvtimes.com,1.2910466404071926e-05,0.0,-0.25
my9nj.com,0.0,8.111866659963833e-06,0.215
myarklamiss.com,3.252786088273626e-05,2.2512290501275776e-05,0.4306
mybighornbasin.com,0.0,7.823486079162367e-06,
mycbs4.com,0.0,3.517312825839823e-05,
mycentraljersey.com,5.785280673613653e-05,0.0,0.0879
mycentraloregon.com,7.503468318329877e-05,0.0,
mychamplainvalley.com,2.0727813034060434e-07,0.0,
myclallamcounty.com,9.623627480099489e-07,0.0,
mydailysentinel.com,0.0,3.972209935555685e-06,
mydallaspost.com,2.5813530017774544e-05,0.0001216686973,
myeasternshoremd.com,5.070171123938567e-05,0.0001335388141098,
myflorida.com,0.0001279942454853,0.0,
myfloridahouse.gov,0.0,0.0011731880182966,0.3877
myfox28columbus.com,6.440427621297348e-06,4.055933329981917e-06,
myfox47.com,0.0,1.18608142103829e-05,
myfox8.com,6.298294046206649e-05,3.133115471417224e-05,0.3968
myfoxzone.com,2.259331620712587e-05,0.0002493282686013,
myhfa.org,9.579951016920572e-05,0.0,
myhighplains.com,2.505104260973589e-05,9.916570939818172e-05,
myhorrynews.com,0.0,8.111866659963833e-06,
myjournalcourier.com,2.724226855905085e-06,3.728481831781542e-05,
mykxlg.com,0.0,1.1163119256830965e-07,
myleaderpaper.com,0.0,7.693249687832673e-06,
mymcmedia.org,0.0001642679182949,0.0,-0.3173
mymotherlode.com,0.0,0.0001166638988332,
mynbc15.com,0.0,3.028926358353468e-05,
mynbc5.com,2.5643265839280475e-05,2.3023933467213865e-05,-0.151
mynews13.com,0.0002171238415317,0.0002073549401956,0.3128
mynews4.com,5.307800694793332e-06,8.167682256247989e-06,0.1883
mynorthwest.com,0.0002961486287241,4.760140103100337e-05,0.137
mypanhandle.com,3.227616601017981e-06,0.0001535394027783,
myplainview.com,4.4416742215843785e-08,3.907091739890837e-07,
myradiolink.com,0.0,0.000118710470697,
myrecordjournal.com,1.8632823359546467e-05,0.0,0.1408
myrtlebeachonline.com,0.0,3.041949997486437e-06,0.2184
mysanantonio.com,5.1819532585151086e-08,5.535046631512019e-06,0.0318
mystateline.com,0.0,8.05605106367968e-06,
mysuburbanlife.com,0.0004272890601164,4.679207488488312e-06,
mysuncoast.com,0.0,0.0002427420282397,0.4124
mytwintiers.com,3.1839401378390686e-05,0.0001642932076624,0.3623
myvalleynews.com,0.0,4.055933329981917e-06,
myveronanj.com,7.074106476910053e-05,0.0,
mywabashvalley.com,9.52739120529849e-06,0.0,
mywebtimes.com,3.227616601017981e-06,0.00012362224317,
naacp.org,1.4805580738614596e-07,0.0,-0.7601
naacpldf.org,1.0859893471773804e-05,0.0,-0.9064
naco.org,0.0,3.3489357770492894e-07,-0.0985
nadignewspapers.com,0.0001471970837033,0.0,
nam.org,7.4027903693072975e-09,0.0,
napavalleyregister.com,5.183433816588969e-05,0.0,0.1744
naplesnews.com,3.227616601017981e-06,1.7674938823315693e-07,0.374
napolitanoforcongress.com,0.0003561852586192,0.0,
nasa.gov,6.418219250189426e-06,0.0,-0.1119
nashuatelegraph.com,2.987766193052425e-05,0.0,0.2708
nashvillepost.com,6.640302961268646e-05,0.0,
nashvillescene.com,6.21834391021813e-07,0.0,-0.3931
nation.lk,2.827865921075387e-06,0.0,
nationalfisherman.com,4.8754777372257855e-05,0.0,
nationalinterest.org,3.2350193913872885e-06,0.0,0.2148
nationalmemo.com,0.0,2.0930848606558055e-05,-0.7783
nationalmortgagenews.com,0.0,1.1507315433916585e-05,0.5166
nationalparkstraveler.org,5.959246247292374e-06,0.0,
nationalpost.com,0.0,6.511819566484728e-08,-0.1346
nationalreview.com,0.0001432365908557,0.0001679026162221,0.6361
nationbuilder.com,0.0002481563387599,0.0,-0.2357
nationofchange.org,5.922232295445837e-08,0.0,-0.6276
nativenewsonline.net,5.7845403945767216e-05,0.0,-0.5711
naturalproductsinsider.com,0.0,0.0002283229991997,
naturalresourcereport.com,0.0,4.6512996903462355e-08,
navajotimes.com,4.956168152251235e-05,0.0,-0.3231
navasotaexaminer.com,0.0,2.24843827031337e-05,
navasotanews.com,0.0,1.8605198761384943e-08,
navytimes.com,2.931504986245689e-06,8.452341797297178e-05,0.3479
nbc-2.com,0.0,3.868020822491929e-05,0.3623
nbc11news.com,0.0,2.6503105635592847e-05,0.2974
nbc12.com,0.0001776225521211,0.0002991622934836,0.0233
nbc15.com,7.761825702218701e-05,0.0002328812728962,0.2197
nbc16.com,4.518663241425174e-05,0.0,-0.3385
nbc24.com,0.0,6.513680086360867e-05,
nbc25news.com,8.342204467172392e-05,0.0002292439565384,-0.5905
nbc26.com,0.0,2.104247979912637e-05,
nbc29.com,5.669797143852459e-05,0.0001533161403931,0.1215
nbc4i.com,4.628224538890922e-05,9.322134839391924e-05,0.153
nbcbayarea.com,2.4066471490618025e-05,0.0,-0.0636
nbcboston.com,0.0004170361954549,0.0,-0.2178
nbcchicago.com,0.0001646602661845,3.600105960327986e-05,0.0766
nbcconnecticut.com,0.0004734528608594,0.0,0.0473
nbcdfw.com,0.0002427226906288,2.4010009001567265e-05,0.3781
nbclosangeles.com,0.0002767014984239,0.0,-0.0937
nbcmiami.com,0.0003259300543798,8.809561613515768e-06,0.0363
nbcmontana.com,0.0,9.761217530160608e-05,-0.2341
nbcnews.com,0.0028955940501641,0.0008556158806385,-0.1558
nbcnewyork.com,0.0001615881081812,2.390768040837965e-05,-0.1795
nbcpalmsprings.com,9.336399213770362e-05,0.0,
nbcphiladelphia.com,4.637107887334091e-05,1.7526097233224613e-05,-0.1082
nbcrightnow.com,7.4027903693072975e-09,4.767582182604891e-05,
nbcsports.com,1.6108471843612676e-05,3.711737152896296e-06,0.1888
nbcwashington.com,8.108276291502282e-05,3.2931201807651344e-06,-0.2537
ncadvertiser.com,8.16527777734595e-06,0.0,
nccu.edu,3.331255666188284e-07,0.0,
ncleg.gov,0.0,0.000697136797589,
ncnewsonline.com,6.755786491029839e-05,4.747116463967367e-05,0.0974
ncpolicywatch.com,5.670537422889389e-05,0.0002538307267015,-0.6287
ncpolicywatch.org,0.0004218258008238,4.755488803409991e-05,
ncr-iran.org,3.2883194820463015e-05,0.0,
ncronline.org,7.4027903693072975e-09,0.0,-0.3401
nctv17.com,0.0001093688249161,0.0,
ncwlife.com,3.0255204239358923e-05,0.0,
nd.edu,1.4805580738614592e-08,0.0,
nd.gov,0.0,5.5815596284154816e-08,
ndtv.com,5.167147677776493e-05,1.183290641224082e-05,-0.1258
nealdunn.com,0.0,0.0004761256415026,
nealforcongress.com,0.0003723233416243,0.0,
nebraska.tv,0.0,2.413094279351627e-05,0.6493
necn.com,3.242422181756596e-06,0.0,-0.193
ned.org,1.4065301701683863e-06,8.930495405464771e-07,
nepm.org,1.3028911049980843e-06,0.0,
neshobademocrat.com,0.0,8.805840573763493e-05,
nesn.com,2.1364453005820854e-05,0.0,0.1797
nestseekers.com,1.6138083005089907e-06,0.0,
netnebraska.org,8.687914777419043e-05,0.0005523418382286,0.2271
netrootsnation.org,7.995013598851881e-07,0.0,-0.8911
neusenews.com,0.0,0.0001257153280306,
nevadaappeal.com,0.0,0.0002455328080539,0.1226
nevadacurrent.com,8.374036465760414e-05,0.0,
newamerica.org,0.0,3.5349877646631386e-07,-0.6761
newbernsj.com,0.0,1.1404986840728967e-05,-0.0538
newbostonpost.com,2.9833245188308407e-06,0.0,
newburyportnews.com,3.233538833313427e-05,0.0,0.1527
newhavenindependent.org,6.877192253086479e-05,0.0,-0.5474
newindianexpress.com,2.379256824695365e-05,0.0,-0.0819
newjerseyglobe.com,0.0007857913921212,6.604845560291653e-05,
newjerseyhills.com,0.0001649933917511,0.0,0.179
newjerseynewsnetwork.com,0.0,4.0652359293626096e-06,
newmilfordspectrum.com,1.7700071773013747e-05,3.5349877646631386e-07,
neworleanscitybusiness.com,0.0,0.0001755214451149,0.3105
newportnewstimes.com,6.336788556127046e-06,0.0,
newrepublic.com,5.2071227457707525e-05,0.0,-0.641
news-daily.com,2.0283645611901995e-05,0.0,
news-expressky.com,0.0,7.312773373162351e-05,
news-gazette.com,6.455233202035963e-06,1.182360381286013e-05,0.1922
news-herald.com,6.314580185019124e-06,1.8056345397924083e-05,0.3225
news-herald.net,0.0,3.481962948193191e-05,
news-journal.com,0.0,8.318384366215207e-05,
news-journalonline.com,0.0,0.0001106079066364,0.3095
news-leader.com,0.0,0.0001298735899538,0.1312
news-press.com,0.0,3.091253774204108e-05,0.3702
news-reporter.com,0.0,4.055933329981917e-06,
news10.com,2.541377933783195e-05,6.134134031628615e-05,0.1866
news12.com,0.000179865597603,6.316464979490187e-06,0.1512
news18.com,8.143069406238027e-07,0.0,-0.3142
news3lv.com,0.0001170973380617,0.0,0.0774
news4jax.com,7.402790369307298e-08,0.0007617712580861,0.4266
news4sanantonio.com,7.666329706454636e-05,1.7191203655519683e-05,-0.0474
news5cleveland.com,0.0001357745781634,1.997268087034673e-05,0.1991
news8000.com,0.0002443439017197,9.7100532335668e-05,
news9.com,0.0001335833522141,1.200965580047398e-05,0.5481
newsadvance.com,3.503740681793144e-05,0.0001211663569335,0.3471
newsandsentinel.com,0.0,0.0002600634682866,0.4614
newsandtribune.com,0.0,0.0002687613987075,
newsbreak.com,3.701395184653648e-08,9.302599380692472e-09,
newsbug.info,6.514455524990422e-07,0.0001245804109062,
newscenter1.tv,3.042546841785299e-06,2.378674661643065e-05,
newscentermaine.com,0.0003370490455145,1.8605198761384943e-08,
newschannel10.com,0.0,7.6002236940257475e-06,0.3122
newschannel20.com,0.0,0.0001836984299705,
newschannel5.com,4.710395511990233e-05,4.055933329981917e-06,0.1224
newschannel6now.com,0.0,2.682869661391708e-05,
newschannel9.com,0.0,0.0002455886236502,0.1998
newschannelnebraska.com,0.0,2.753569416684971e-06,
newsdakota.com,0.0001161793920559,0.000106738025294,
newsday.com,0.0008204290482592,0.0004726371667348,-0.0843
newsela.com,3.227616601017981e-06,0.0,-0.0096
newser.com,3.227616601017981e-06,3.2447466639855333e-05,0.0315
newsherald.com,0.0,0.0001905730509128,0.5541
newsindiatimes.com,7.930609322638907e-05,0.0,
newsitem.com,6.455233202035963e-05,2.511701832786967e-07,
newsleader.com,0.0,3.1740469086922705e-05,-0.0708
newsmax.com,2.220837110792189e-05,0.0001454275361183,0.6879
newsminer.com,0.0001311922509248,9.485860588492112e-05,-0.1174
newsobserver.com,7.310255489690956e-05,0.0014127299523494,-0.1549
newson6.com,1.912140752392075e-05,0.0001207942529582,0.4375
newspress.com,0.0001513426463101,0.0,
newspressnow.com,0.0,0.0001021332386006,0.203
newsrecord.org,0.0,5.5815596284154816e-08,
newstalk.com,1.1104185553960945e-07,0.0,-0.5171
newstalk1290.com,0.0,9.302599380692472e-09,
newstalk955.com,0.0,4.018722932459147e-06,
newstalk987.com,0.0,2.7907798142077408e-08,
newstalkkgvo.com,0.0,3.628013758470064e-06,
newstimes.com,7.419076508119773e-05,0.0,-0.0205
newstrib.com,0.0,3.26149134287078e-05,
newstribune.com,9.09062657350936e-06,0.0003006041963876,
newstribune.info,0.0,2.7907798142077408e-08,
newswatchman.com,0.0,8.114657439778041e-05,
newsweek.com,0.0032654522625955,0.0029359561801428,-0.4096
newswest9.com,7.402790369307298e-08,0.0001465624532428,
newtimesslo.com,5.67127770192632e-05,0.0,
newtondailynews.com,3.021078749714308e-05,0.0,
newtownbee.com,4.293618414198232e-05,0.0,-0.3149
newyorkcountypolitics.com,9.545157902184828e-05,0.0,
newyorker.com,0.0001832042560596,0.0001575023101145,-0.5624
newyorkupstate.com,2.516948725564481e-06,3.758250149799758e-06,0.0677
nextgov.com,0.0004780425908883,0.0003416007518584,0.0171
nfl.com,0.0,0.0003036740541833,0.3999
nga.org,1.4805580738614592e-08,0.0,
nhbr.com,1.794436385520089e-05,0.0,0.0015
nhl.com,0.0,0.0003295352804616,0.3716
nhonews.com,9.47557167271334e-06,0.0,
nhpr.org,0.000178081525124,0.0,-0.3218
nhregister.com,0.0001258252279071,4.139656724408149e-06,-0.1452
nhwomensfoundation.org,2.2252787850137736e-05,0.0,
niagara-gazette.com,1.9373102396477195e-05,7.963025069872754e-06,0.1133
nichibei.org,1.804800292037119e-05,0.0,
nih.gov,0.0,4.8299095984555305e-05,-0.3541
niskanencenter.org,6.5440666864676505e-06,0.0,-0.483
nj.com,0.0016513108365199,0.0004813071893576,-0.1036
nj1015.com,0.0,4.0652359293626096e-06,0.2091
njbiz.com,1.4339204945348232e-05,0.0,0.1044
njbmagazine.com,0.0001255365190827,0.0,0.1944
njherald.com,0.0001089690742362,0.0,0.2805
njspotlight.com,0.000126624729267,0.0001078636398191,-0.4154
njtvonline.org,7.912102346715639e-05,9.04212659803308e-06,-0.2354
