domain,party,cmpt_rank,counts,classification,category,is_news,is_local,is_poli_control,rank
oudaily.com,Republican,8.0,6,local,news,True,True,False,9.0
oudaily.com,Republican,9.0,755,local,news,True,True,False,10.0
oudaily.com,Republican,10.0,97,local,news,True,True,False,11.0
oudaily.com,Republican,11.0,4,local,news,True,True,False,12.0
ourcampaigns.com,Democrat,3.0,3,no_news,other_third_party,False,False,False,4.0
ourcampaigns.com,Democrat,4.0,39,no_news,other_third_party,False,False,False,5.0
ourcampaigns.com,Democrat,5.0,41,no_news,other_third_party,False,False,False,6.0
ourcampaigns.com,Democrat,6.0,94,no_news,other_third_party,False,False,False,7.0
ourcampaigns.com,Democrat,8.0,437,no_news,other_third_party,False,False,False,9.0
ourcampaigns.com,Democrat,9.0,308,no_news,other_third_party,False,False,False,10.0
ourcampaigns.com,Democrat,10.0,1618,no_news,other_third_party,False,False,False,11.0
ourcampaigns.com,Democrat,11.0,24,no_news,other_third_party,False,False,False,12.0
ourcampaigns.com,Democrat,12.0,4,no_news,other_third_party,False,False,False,13.0
ourcampaigns.com,Democrat,13.0,1,no_news,other_third_party,False,False,False,14.0
ourcampaigns.com,Democrat,15.0,1,no_news,other_third_party,False,False,False,16.0
ourcampaigns.com,Republican,3.0,1,no_news,other_third_party,False,False,False,4.0
ourcampaigns.com,Republican,4.0,92,no_news,other_third_party,False,False,False,5.0
ourcampaigns.com,Republican,5.0,798,no_news,other_third_party,False,False,False,6.0
ourcampaigns.com,Republican,6.0,146,no_news,other_third_party,False,False,False,7.0
ourcampaigns.com,Republican,7.0,17,no_news,other_third_party,False,False,False,8.0
ourcampaigns.com,Republican,8.0,39,no_news,other_third_party,False,False,False,9.0
ourcampaigns.com,Republican,9.0,864,no_news,other_third_party,False,False,False,10.0
ourcampaigns.com,Republican,10.0,3565,no_news,other_third_party,False,False,False,11.0
ourcampaigns.com,Republican,11.0,2019,no_news,other_third_party,False,False,False,12.0
ourcampaigns.com,Republican,12.0,113,no_news,other_third_party,False,False,False,13.0
ourmidland.com,Democrat,1.0,1,local,news,True,True,False,2.0
ourmidland.com,Democrat,2.0,346,local,news,True,True,False,3.0
ourmidland.com,Democrat,3.0,4,local,news,True,True,False,4.0
ourmidland.com,Democrat,4.0,134,local,news,True,True,False,5.0
ourmidland.com,Democrat,5.0,424,local,news,True,True,False,6.0
ourmidland.com,Democrat,6.0,245,local,news,True,True,False,7.0
ourmidland.com,Democrat,7.0,221,local,news,True,True,False,8.0
ourmidland.com,Democrat,8.0,10,local,news,True,True,False,9.0
ourmidland.com,Democrat,9.0,30,local,news,True,True,False,10.0
ourmidland.com,Republican,1.0,1896,local,news,True,True,False,2.0
ourmidland.com,Republican,2.0,1552,local,news,True,True,False,3.0
ourmidland.com,Republican,3.0,8575,local,news,True,True,False,4.0
ourmidland.com,Republican,4.0,3933,local,news,True,True,False,5.0
ourmidland.com,Republican,5.0,5517,local,news,True,True,False,6.0
ourmidland.com,Republican,6.0,3078,local,news,True,True,False,7.0
ourmidland.com,Republican,7.0,1631,local,news,True,True,False,8.0
ourmidland.com,Republican,8.0,504,local,news,True,True,False,9.0
ourmidland.com,Republican,9.0,349,local,news,True,True,False,10.0
ourmidland.com,Republican,10.0,4,local,news,True,True,False,11.0
ourpublicservice.org,Democrat,4.0,89,,other_third_party,False,,False,5.0
ourpublicservice.org,Democrat,5.0,56,,other_third_party,False,,False,6.0
ourpublicservice.org,Democrat,6.0,4,,other_third_party,False,,False,7.0
ourpublicservice.org,Democrat,7.0,1,,other_third_party,False,,False,8.0
ourpublicservice.org,Democrat,9.0,324,,other_third_party,False,,False,10.0
ourpublicservice.org,Democrat,10.0,440,,other_third_party,False,,False,11.0
ourpublicservice.org,Democrat,11.0,4257,,other_third_party,False,,False,12.0
ourpublicservice.org,Democrat,12.0,97,,other_third_party,False,,False,13.0
ourquadcities.com,Democrat,1.0,8,local,news,True,True,False,2.0
ourquadcities.com,Democrat,2.0,255,local,news,True,True,False,3.0
ourquadcities.com,Democrat,3.0,1351,local,news,True,True,False,4.0
ourquadcities.com,Democrat,4.0,1009,local,news,True,True,False,5.0
ourquadcities.com,Democrat,5.0,246,local,news,True,True,False,6.0
ourquadcities.com,Democrat,6.0,338,local,news,True,True,False,7.0
ourquadcities.com,Democrat,7.0,449,local,news,True,True,False,8.0
ourquadcities.com,Democrat,8.0,327,local,news,True,True,False,9.0
ourquadcities.com,Democrat,9.0,121,local,news,True,True,False,10.0
ourquadcities.com,Democrat,10.0,3,local,news,True,True,False,11.0
ourquadcities.com,Republican,5.0,2,local,news,True,True,False,6.0
ourquadcities.com,Republican,6.0,434,local,news,True,True,False,7.0
ourtownny.com,Democrat,5.0,1,local,news,True,True,False,6.0
out.com,Democrat,3.0,178,national,news,True,False,False,4.0
out.com,Democrat,4.0,1150,national,news,True,False,False,5.0
out.com,Democrat,5.0,1538,national,news,True,False,False,6.0
out.com,Democrat,6.0,368,national,news,True,False,False,7.0
out.com,Democrat,7.0,387,national,news,True,False,False,8.0
out.com,Democrat,8.0,15,national,news,True,False,False,9.0
outandaboutnashville.com,Democrat,2.0,194,,news,True,,False,3.0
outandaboutnashville.com,Democrat,3.0,785,,news,True,,False,4.0
outandaboutnashville.com,Democrat,4.0,1629,,news,True,,False,5.0
outandaboutnashville.com,Democrat,5.0,2016,,news,True,,False,6.0
outandaboutnashville.com,Democrat,6.0,1621,,news,True,,False,7.0
outandaboutnashville.com,Democrat,7.0,2600,,news,True,,False,8.0
outandaboutnashville.com,Democrat,8.0,1032,,news,True,,False,9.0
outandaboutnashville.com,Democrat,9.0,116,,news,True,,False,10.0
outlookindia.com,Democrat,4.0,2,,news,True,,False,5.0
outlookindia.com,Democrat,6.0,418,,news,True,,False,7.0
outlookindia.com,Democrat,8.0,448,,news,True,,False,9.0
outlookindia.com,Democrat,9.0,5,,news,True,,False,10.0
outlookindia.com,Democrat,10.0,359,,news,True,,False,11.0
outsideonline.com,Democrat,1.0,1,national,news,True,False,False,2.0
outsideonline.com,Republican,1.0,2,national,news,True,False,False,2.0
outsideonline.com,Republican,2.0,308,national,news,True,False,False,3.0
outsideonline.com,Republican,3.0,98,national,news,True,False,False,4.0
outsideonline.com,Republican,4.0,897,national,news,True,False,False,5.0
outsideonline.com,Republican,5.0,3,national,news,True,False,False,6.0
outsports.com,Democrat,0.0,3,national,other_third_party,False,False,False,1.0
outsports.com,Democrat,1.0,1,national,other_third_party,False,False,False,2.0
overthemonster.com,Democrat,1.0,870,,news,True,,False,2.0
overthemonster.com,Republican,4.0,68,,news,True,,False,5.0
overthemonster.com,Republican,5.0,62,,news,True,,False,6.0
overthemonster.com,Republican,6.0,9,,news,True,,False,7.0
overthemonster.com,Republican,7.0,157,,news,True,,False,8.0
overthemonster.com,Republican,8.0,117,,news,True,,False,9.0
overthemonster.com,Republican,9.0,17,,news,True,,False,10.0
owensborotimes.com,Republican,1.0,6,,news,True,,False,2.0
owensborotimes.com,Republican,2.0,16,,news,True,,False,3.0
owensborotimes.com,Republican,3.0,3,,news,True,,False,4.0
owensborotimes.com,Republican,4.0,356,,news,True,,False,5.0
owensborotimes.com,Republican,5.0,1900,,news,True,,False,6.0
owensborotimes.com,Republican,6.0,19,,news,True,,False,7.0
owensborotimes.com,Republican,7.0,27,,news,True,,False,8.0
owensborotimes.com,Republican,8.0,9,,news,True,,False,9.0
owensborotimes.com,Republican,9.0,1,,news,True,,False,10.0
oxfordeagle.com,Republican,4.0,1,local,news,True,True,False,5.0
oxfordeagle.com,Republican,5.0,11,local,news,True,True,False,6.0
oxfordeagle.com,Republican,6.0,3,local,news,True,True,False,7.0
oxfordobserver.org,Republican,3.0,10,,news,True,,False,4.0
oxfordobserver.org,Republican,4.0,37,,news,True,,False,5.0
oxfordobserver.org,Republican,5.0,2713,,news,True,,False,6.0
oxfordobserver.org,Republican,6.0,4053,,news,True,,False,7.0
oxfordobserver.org,Republican,7.0,163,,news,True,,False,8.0
ozarksfirst.com,Democrat,6.0,4,local,news,True,True,False,7.0
ozarksfirst.com,Democrat,7.0,432,local,news,True,True,False,8.0
ozarksfirst.com,Republican,1.0,2,local,news,True,True,False,2.0
ozarksfirst.com,Republican,2.0,434,local,news,True,True,False,3.0
ozarksfirst.com,Republican,4.0,4,local,news,True,True,False,5.0
ozarksfirst.com,Republican,5.0,2,local,news,True,True,False,6.0
ozarksfirst.com,Republican,6.0,1,local,news,True,True,False,7.0
ozarksfirst.com,Republican,7.0,22,local,news,True,True,False,8.0
ozarksfirst.com,Republican,8.0,553,local,news,True,True,False,9.0
ozarksfirst.com,Republican,9.0,112,local,news,True,True,False,10.0
ozarksfirst.com,Republican,10.0,1,local,news,True,True,False,11.0
ozarksindependent.com,Republican,2.0,23,,news,True,,False,3.0
ozarksindependent.com,Republican,3.0,368,,news,True,,False,4.0
ozarksindependent.com,Republican,4.0,1061,,news,True,,False,5.0
ozarksindependent.com,Republican,5.0,585,,news,True,,False,6.0
ozarksindependent.com,Republican,6.0,327,,news,True,,False,7.0
ozarksindependent.com,Republican,7.0,505,,news,True,,False,8.0
ozarksindependent.com,Republican,8.0,34,,news,True,,False,9.0
ozarksindependent.com,Republican,10.0,1,,news,True,,False,11.0
ozarksindependent.com,Republican,11.0,1,,news,True,,False,12.0
pacourts.us,Republican,3.0,4,,other_third_party,False,,False,4.0
pacourts.us,Republican,5.0,363,,other_third_party,False,,False,6.0
pacourts.us,Republican,6.0,38,,other_third_party,False,,False,7.0
pacourts.us,Republican,7.0,18,,other_third_party,False,,False,8.0
pacourts.us,Republican,8.0,10,,other_third_party,False,,False,9.0
pacourts.us,Republican,9.0,3,,other_third_party,False,,False,10.0
padailypost.com,Democrat,1.0,28,local,news,True,True,False,2.0
padailypost.com,Democrat,2.0,48,local,news,True,True,False,3.0
padailypost.com,Democrat,3.0,10,local,news,True,True,False,4.0
padailypost.com,Democrat,4.0,415,local,news,True,True,False,5.0
padailypost.com,Democrat,5.0,1584,local,news,True,True,False,6.0
padailypost.com,Democrat,6.0,935,local,news,True,True,False,7.0
padailypost.com,Democrat,7.0,2745,local,news,True,True,False,8.0
padailypost.com,Democrat,8.0,365,local,news,True,True,False,9.0
padailypost.com,Democrat,9.0,3,local,news,True,True,False,10.0
paducahsun.com,Republican,3.0,3,local,news,True,True,False,4.0
paducahsun.com,Republican,5.0,2,local,news,True,True,False,6.0
paducahsun.com,Republican,6.0,218,local,news,True,True,False,7.0
paducahsun.com,Republican,7.0,128,local,news,True,True,False,8.0
paducahsun.com,Republican,8.0,2,local,news,True,True,False,9.0
pagesix.com,Democrat,0.0,868,national,news,True,False,False,1.0
pagesix.com,Democrat,1.0,865,national,news,True,False,False,2.0
pagesix.com,Democrat,3.0,3,national,news,True,False,False,4.0
pagesix.com,Democrat,4.0,202,national,news,True,False,False,5.0
pagesix.com,Democrat,5.0,71,national,news,True,False,False,6.0
pagesix.com,Democrat,6.0,265,national,news,True,False,False,7.0
pagesix.com,Democrat,7.0,1215,national,news,True,False,False,8.0
pagesix.com,Democrat,8.0,80,national,news,True,False,False,9.0
pagesix.com,Democrat,9.0,323,national,news,True,False,False,10.0
pagesix.com,Democrat,10.0,13,national,news,True,False,False,11.0
pagesix.com,Republican,0.0,9,national,news,True,False,False,1.0
pagesix.com,Republican,1.0,57,national,news,True,False,False,2.0
pagesix.com,Republican,2.0,35,national,news,True,False,False,3.0
pagesix.com,Republican,3.0,4,national,news,True,False,False,4.0
pagesix.com,Republican,4.0,16,national,news,True,False,False,5.0
pagesix.com,Republican,5.0,309,national,news,True,False,False,6.0
pagesix.com,Republican,6.0,1114,national,news,True,False,False,7.0
pagesix.com,Republican,7.0,1701,national,news,True,False,False,8.0
pagesix.com,Republican,8.0,1153,national,news,True,False,False,9.0
pagesix.com,Republican,9.0,335,national,news,True,False,False,10.0
pagesix.com,Republican,10.0,156,national,news,True,False,False,11.0
pagesix.com,Republican,11.0,157,national,news,True,False,False,12.0
pagesix.com,Republican,12.0,14,national,news,True,False,False,13.0
pagosadailypost.com,Democrat,2.0,1,local,news,True,True,False,3.0
pagosadailypost.com,Democrat,3.0,83,local,news,True,True,False,4.0
pagosadailypost.com,Democrat,4.0,352,local,news,True,True,False,5.0
pagosadailypost.com,Democrat,5.0,1,local,news,True,True,False,6.0
pahomepage.com,Democrat,0.0,3,local,news,True,True,False,1.0
pahomepage.com,Democrat,1.0,432,local,news,True,True,False,2.0
pahomepage.com,Democrat,2.0,1001,local,news,True,True,False,3.0
pahomepage.com,Democrat,3.0,984,local,news,True,True,False,4.0
pahomepage.com,Democrat,4.0,3599,local,news,True,True,False,5.0
pahomepage.com,Democrat,5.0,2186,local,news,True,True,False,6.0
pahomepage.com,Democrat,6.0,5254,local,news,True,True,False,7.0
pahomepage.com,Democrat,7.0,11176,local,news,True,True,False,8.0
pahomepage.com,Democrat,8.0,6369,local,news,True,True,False,9.0
pahomepage.com,Democrat,9.0,1293,local,news,True,True,False,10.0
pahomepage.com,Democrat,10.0,4,local,news,True,True,False,11.0
pahomepage.com,Republican,4.0,2,local,news,True,True,False,5.0
pahomepage.com,Republican,6.0,5,local,news,True,True,False,7.0
pahomepage.com,Republican,7.0,87,local,news,True,True,False,8.0
palatinate.org.uk,Democrat,0.0,120,,news,True,,False,1.0
palatkadailynews.com,Republican,4.0,1,local,news,True,True,False,5.0
palatkadailynews.com,Republican,5.0,381,local,news,True,True,False,6.0
palatkadailynews.com,Republican,6.0,43,local,news,True,True,False,7.0
palatkadailynews.com,Republican,7.0,1,local,news,True,True,False,8.0
palazzoforcongress.com,Republican,0.0,234,,campaign_personal,False,,True,1.0
palazzoforcongress.com,Republican,2.0,707,,campaign_personal,False,,True,3.0
palazzoforcongress.com,Republican,3.0,780,,campaign_personal,False,,True,4.0
palazzoforcongress.com,Republican,4.0,1740,,campaign_personal,False,,True,5.0
palazzoforcongress.com,Republican,5.0,577,,campaign_personal,False,,True,6.0
palazzoforcongress.com,Republican,6.0,1547,,campaign_personal,False,,True,7.0
palazzoforcongress.com,Republican,7.0,665,,campaign_personal,False,,True,8.0
palazzoforcongress.com,Republican,8.0,2476,,campaign_personal,False,,True,9.0
palazzoforcongress.com,Republican,9.0,2772,,campaign_personal,False,,True,10.0
palazzoforcongress.com,Republican,10.0,4656,,campaign_personal,False,,True,11.0
palazzoforcongress.com,Republican,11.0,3758,,campaign_personal,False,,True,12.0
palazzoforcongress.com,Republican,12.0,460,,campaign_personal,False,,True,13.0
palazzoforcongress.com,Republican,13.0,2,,campaign_personal,False,,True,14.0
palestineherald.com,Republican,1.0,406,local,news,True,True,False,2.0
palestineherald.com,Republican,3.0,122,local,news,True,True,False,4.0
palestineherald.com,Republican,5.0,16,local,news,True,True,False,6.0
palestineherald.com,Republican,6.0,269,local,news,True,True,False,7.0
pallonefornewjersey.com,Democrat,0.0,1356,,campaign_personal,False,,True,1.0
pallonefornewjersey.com,Democrat,1.0,18,,campaign_personal,False,,True,2.0
pallonefornewjersey.com,Democrat,2.0,12995,,campaign_personal,False,,True,3.0
pallonefornewjersey.com,Democrat,3.0,24535,,campaign_personal,False,,True,4.0
pallonefornewjersey.com,Democrat,4.0,2622,,campaign_personal,False,,True,5.0
pallonefornewjersey.com,Democrat,5.0,2386,,campaign_personal,False,,True,6.0
pallonefornewjersey.com,Democrat,6.0,3735,,campaign_personal,False,,True,7.0
pallonefornewjersey.com,Democrat,7.0,758,,campaign_personal,False,,True,8.0
pallonefornewjersey.com,Democrat,8.0,19,,campaign_personal,False,,True,9.0
palmbeachdailynews.com,Democrat,1.0,15,local,news,True,True,False,2.0
palmbeachdailynews.com,Democrat,3.0,993,local,news,True,True,False,4.0
palmbeachdailynews.com,Democrat,4.0,25,local,news,True,True,False,5.0
palmbeachdailynews.com,Democrat,5.0,1,local,news,True,True,False,6.0
palmbeachdailynews.com,Democrat,6.0,36,local,news,True,True,False,7.0
palmbeachpost.com,Democrat,1.0,40,local,news,True,True,False,2.0
palmbeachpost.com,Democrat,2.0,78,local,news,True,True,False,3.0
palmbeachpost.com,Democrat,3.0,1995,local,news,True,True,False,4.0
palmbeachpost.com,Democrat,4.0,6134,local,news,True,True,False,5.0
palmbeachpost.com,Democrat,5.0,14154,local,news,True,True,False,6.0
palmbeachpost.com,Democrat,6.0,17414,local,news,True,True,False,7.0
palmbeachpost.com,Democrat,7.0,13147,local,news,True,True,False,8.0
palmbeachpost.com,Democrat,8.0,5503,local,news,True,True,False,9.0
palmbeachpost.com,Democrat,9.0,431,local,news,True,True,False,10.0
palmbeachpost.com,Democrat,10.0,2708,local,news,True,True,False,11.0
palmbeachpost.com,Democrat,11.0,3881,local,news,True,True,False,12.0
palmbeachpost.com,Democrat,12.0,121,local,news,True,True,False,13.0
palmbeachpost.com,Democrat,13.0,1,local,news,True,True,False,14.0
palmbeachpost.com,Republican,0.0,420,local,news,True,True,False,1.0
palmbeachpost.com,Republican,1.0,1428,local,news,True,True,False,2.0
palmbeachpost.com,Republican,2.0,227,local,news,True,True,False,3.0
palmbeachpost.com,Republican,3.0,28,local,news,True,True,False,4.0
palmbeachpost.com,Republican,4.0,89,local,news,True,True,False,5.0
palmbeachpost.com,Republican,5.0,1024,local,news,True,True,False,6.0
palmbeachpost.com,Republican,6.0,5626,local,news,True,True,False,7.0
palmbeachpost.com,Republican,7.0,4611,local,news,True,True,False,8.0
palmbeachpost.com,Republican,8.0,1991,local,news,True,True,False,9.0
palmbeachpost.com,Republican,9.0,1047,local,news,True,True,False,10.0
palmbeachpost.com,Republican,10.0,761,local,news,True,True,False,11.0
palmbeachpost.com,Republican,11.0,980,local,news,True,True,False,12.0
palmbeachpost.com,Republican,12.0,72,local,news,True,True,False,13.0
palmerforalabama.com,Republican,0.0,58,,campaign_personal,False,,True,1.0
palmerforalabama.com,Republican,1.0,466,,campaign_personal,False,,True,2.0
palmerforalabama.com,Republican,2.0,251,,campaign_personal,False,,True,3.0
palmerforalabama.com,Republican,3.0,333,,campaign_personal,False,,True,4.0
palmerforalabama.com,Republican,4.0,1720,,campaign_personal,False,,True,5.0
palmerforalabama.com,Republican,5.0,5264,,campaign_personal,False,,True,6.0
palmerforalabama.com,Republican,6.0,10806,,campaign_personal,False,,True,7.0
palmerforalabama.com,Republican,7.0,16754,,campaign_personal,False,,True,8.0
palmerforalabama.com,Republican,8.0,11041,,campaign_personal,False,,True,9.0
palmerforalabama.com,Republican,9.0,1145,,campaign_personal,False,,True,10.0
palmerforalabama.com,Republican,10.0,114,,campaign_personal,False,,True,11.0
palmerforalabama.com,Republican,11.0,49,,campaign_personal,False,,True,12.0
paloaltoonline.com,Democrat,1.0,87,local,news,True,True,False,2.0
paloaltoonline.com,Democrat,2.0,32,local,news,True,True,False,3.0
paloaltoonline.com,Democrat,3.0,248,local,news,True,True,False,4.0
paloaltoonline.com,Democrat,4.0,3256,local,news,True,True,False,5.0
paloaltoonline.com,Democrat,5.0,2916,local,news,True,True,False,6.0
paloaltoonline.com,Democrat,6.0,2468,local,news,True,True,False,7.0
paloaltoonline.com,Democrat,7.0,618,local,news,True,True,False,8.0
paloaltoonline.com,Democrat,8.0,52,local,news,True,True,False,9.0
pamplinmedia.com,Democrat,1.0,416,local,news,True,True,False,2.0
pamplinmedia.com,Democrat,2.0,343,local,news,True,True,False,3.0
pamplinmedia.com,Democrat,3.0,1068,local,news,True,True,False,4.0
pamplinmedia.com,Democrat,4.0,2074,local,news,True,True,False,5.0
pamplinmedia.com,Democrat,5.0,6821,local,news,True,True,False,6.0
pamplinmedia.com,Democrat,6.0,16109,local,news,True,True,False,7.0
pamplinmedia.com,Democrat,7.0,4940,local,news,True,True,False,8.0
pamplinmedia.com,Democrat,8.0,876,local,news,True,True,False,9.0
pamplinmedia.com,Democrat,9.0,1903,local,news,True,True,False,10.0
pamplinmedia.com,Democrat,10.0,2694,local,news,True,True,False,11.0
pamplinmedia.com,Democrat,11.0,66,local,news,True,True,False,12.0
pamplinmedia.com,Republican,4.0,79,local,news,True,True,False,5.0
pamplinmedia.com,Republican,5.0,1,local,news,True,True,False,6.0
pamplinmedia.com,Republican,6.0,5,local,news,True,True,False,7.0
pamplinmedia.com,Republican,7.0,281,local,news,True,True,False,8.0
pamplinmedia.com,Republican,8.0,21,local,news,True,True,False,9.0
pamplinmedia.com,Republican,9.0,3,local,news,True,True,False,10.0
panews.com,Democrat,1.0,14,local,news,True,True,False,2.0
panews.com,Democrat,3.0,374,local,news,True,True,False,4.0
panews.com,Democrat,4.0,28,local,news,True,True,False,5.0
panews.com,Democrat,5.0,18,local,news,True,True,False,6.0
panews.com,Democrat,6.0,367,local,news,True,True,False,7.0
panews.com,Democrat,7.0,21,local,news,True,True,False,8.0
panews.com,Democrat,9.0,33,local,news,True,True,False,10.0
panews.com,Democrat,10.0,357,local,news,True,True,False,11.0
panolawatchman.com,Republican,4.0,8,local,news,True,True,False,5.0
panolawatchman.com,Republican,6.0,3,local,news,True,True,False,7.0
panolawatchman.com,Republican,7.0,1,local,news,True,True,False,8.0
panolawatchman.com,Republican,9.0,566,local,news,True,True,False,10.0
panolawatchman.com,Republican,10.0,537,local,news,True,True,False,11.0
panolawatchman.com,Republican,11.0,3,local,news,True,True,False,12.0
pantagraph.com,Republican,1.0,851,local,news,True,True,False,2.0
pantagraph.com,Republican,2.0,273,local,news,True,True,False,3.0
pantagraph.com,Republican,3.0,759,local,news,True,True,False,4.0
pantagraph.com,Republican,4.0,3085,local,news,True,True,False,5.0
pantagraph.com,Republican,5.0,8604,local,news,True,True,False,6.0
pantagraph.com,Republican,6.0,3756,local,news,True,True,False,7.0
pantagraph.com,Republican,7.0,2638,local,news,True,True,False,8.0
pantagraph.com,Republican,8.0,514,local,news,True,True,False,9.0
pantagraph.com,Republican,9.0,61,local,news,True,True,False,10.0
pantagraph.com,Republican,10.0,348,local,news,True,True,False,11.0
pantagraph.com,Republican,11.0,128,local,news,True,True,False,12.0
pantagraph.com,Republican,12.0,63,local,news,True,True,False,13.0
pappaspost.com,Democrat,4.0,5,,news,True,,False,5.0
pappaspost.com,Democrat,5.0,10,,news,True,,False,6.0
pappaspost.com,Democrat,6.0,168,,news,True,,False,7.0
pappaspost.com,Democrat,7.0,30,,news,True,,False,8.0
pappaspost.com,Democrat,8.0,21,,news,True,,False,9.0
pappaspost.com,Democrat,10.0,1,,news,True,,False,11.0
pappaspost.com,Democrat,11.0,455,,news,True,,False,12.0
pappaspost.com,Democrat,12.0,45,,news,True,,False,13.0
paris-express.com,Republican,2.0,1,local,news,True,True,False,3.0
paris-express.com,Republican,3.0,11,local,news,True,True,False,4.0
paris-express.com,Republican,4.0,1950,local,news,True,True,False,5.0
paris-express.com,Republican,5.0,447,local,news,True,True,False,6.0
paris-express.com,Republican,6.0,720,local,news,True,True,False,7.0
paris-express.com,Republican,7.0,1502,local,news,True,True,False,8.0
paris-express.com,Republican,8.0,164,local,news,True,True,False,9.0
paris-express.com,Republican,9.0,1,local,news,True,True,False,10.0
parklandtalk.com,Democrat,4.0,116,,news,True,,False,5.0
parklandtalk.com,Democrat,5.0,1,,news,True,,False,6.0
parklandtalk.com,Democrat,6.0,299,,news,True,,False,7.0
parkrapidsenterprise.com,Democrat,2.0,4,local,news,True,True,False,3.0
parkrecord.com,Republican,1.0,13,local,news,True,True,False,2.0
parkrecord.com,Republican,3.0,242,local,news,True,True,False,4.0
parkrecord.com,Republican,4.0,132,local,news,True,True,False,5.0
parkrecord.com,Republican,5.0,6,local,news,True,True,False,6.0
parkrecord.com,Republican,6.0,18,local,news,True,True,False,7.0
parkrecord.com,Republican,7.0,267,local,news,True,True,False,8.0
parkrecord.com,Republican,8.0,557,local,news,True,True,False,9.0
parsippanyfocus.com,Democrat,1.0,188,local,news,True,True,False,2.0
parsippanyfocus.com,Democrat,2.0,1553,local,news,True,True,False,3.0
parsippanyfocus.com,Democrat,4.0,3,local,news,True,True,False,5.0
parsippanyfocus.com,Democrat,6.0,17,local,news,True,True,False,7.0
parsippanyfocus.com,Democrat,7.0,371,local,news,True,True,False,8.0
parsippanyfocus.com,Democrat,8.0,16,local,news,True,True,False,9.0
parsippanyfocus.com,Democrat,11.0,6,local,news,True,True,False,12.0
parsonssun.com,Republican,4.0,4,local,news,True,True,False,5.0
parsonssun.com,Republican,5.0,5,local,news,True,True,False,6.0
pasadenanow.com,Democrat,2.0,5,local,news,True,True,False,3.0
pasadenanow.com,Democrat,3.0,17,local,news,True,True,False,4.0
pasadenanow.com,Democrat,4.0,146,local,news,True,True,False,5.0
pasadenanow.com,Democrat,5.0,365,local,news,True,True,False,6.0
pasadenanow.com,Democrat,6.0,1310,local,news,True,True,False,7.0
pasadenanow.com,Democrat,7.0,1775,local,news,True,True,False,8.0
pasadenanow.com,Democrat,8.0,1489,local,news,True,True,False,9.0
pasadenanow.com,Democrat,9.0,27,local,news,True,True,False,10.0
pasadenastarnews.com,Democrat,3.0,85,local,news,True,True,False,4.0
pasadenastarnews.com,Democrat,4.0,352,local,news,True,True,False,5.0
pasadenastarnews.com,Democrat,5.0,15,local,news,True,True,False,6.0
pasadenaweekly.com,Democrat,3.0,75,local,news,True,True,False,4.0
pasadenaweekly.com,Democrat,4.0,21,local,news,True,True,False,5.0
pasadenaweekly.com,Democrat,5.0,358,local,news,True,True,False,6.0
pasadenaweekly.com,Democrat,6.0,2583,local,news,True,True,False,7.0
pasadenaweekly.com,Democrat,7.0,2281,local,news,True,True,False,8.0
pasadenaweekly.com,Democrat,8.0,3208,local,news,True,True,False,9.0
pasadenaweekly.com,Democrat,9.0,2326,local,news,True,True,False,10.0
pasadenaweekly.com,Democrat,10.0,150,local,news,True,True,False,11.0
pasoroblesdailynews.com,Democrat,2.0,311,local,news,True,True,False,3.0
pasoroblesdailynews.com,Democrat,3.0,354,local,news,True,True,False,4.0
pasoroblesdailynews.com,Democrat,4.0,802,local,news,True,True,False,5.0
pasoroblesdailynews.com,Democrat,5.0,1284,local,news,True,True,False,6.0
pasoroblesdailynews.com,Democrat,6.0,3214,local,news,True,True,False,7.0
pasoroblesdailynews.com,Democrat,7.0,17954,local,news,True,True,False,8.0
pasoroblesdailynews.com,Democrat,8.0,8164,local,news,True,True,False,9.0
pasoroblesdailynews.com,Democrat,9.0,556,local,news,True,True,False,10.0
patch.com,Democrat,0.0,3524,other news,news,True,False,False,1.0
patch.com,Democrat,1.0,2297,other news,news,True,False,False,2.0
patch.com,Democrat,2.0,5157,other news,news,True,False,False,3.0
patch.com,Democrat,3.0,28203,other news,news,True,False,False,4.0
patch.com,Democrat,4.0,63061,other news,news,True,False,False,5.0
patch.com,Democrat,5.0,110768,other news,news,True,False,False,6.0
patch.com,Democrat,6.0,138254,other news,news,True,False,False,7.0
patch.com,Democrat,7.0,81450,other news,news,True,False,False,8.0
patch.com,Democrat,8.0,25340,other news,news,True,False,False,9.0
patch.com,Democrat,9.0,8049,other news,news,True,False,False,10.0
patch.com,Democrat,10.0,12098,other news,news,True,False,False,11.0
patch.com,Democrat,11.0,8538,other news,news,True,False,False,12.0
patch.com,Democrat,12.0,2486,other news,news,True,False,False,13.0
patch.com,Democrat,13.0,51,other news,news,True,False,False,14.0
patch.com,Republican,0.0,2306,other news,news,True,False,False,1.0
patch.com,Republican,1.0,2610,other news,news,True,False,False,2.0
patch.com,Republican,2.0,2690,other news,news,True,False,False,3.0
patch.com,Republican,3.0,3151,other news,news,True,False,False,4.0
patch.com,Republican,4.0,6530,other news,news,True,False,False,5.0
patch.com,Republican,5.0,12096,other news,news,True,False,False,6.0
patch.com,Republican,6.0,12453,other news,news,True,False,False,7.0
patch.com,Republican,7.0,20942,other news,news,True,False,False,8.0
patch.com,Republican,8.0,6682,other news,news,True,False,False,9.0
patch.com,Republican,9.0,1346,other news,news,True,False,False,10.0
