domain,cmpt_rank,is_home_district,category,counts,classification,is_news,is_local,is_poli_control,rank
pacourts.us,6.0,False,other_third_party,37,,False,,False,7.0
pacourts.us,6.0,True,other_third_party,1,,False,,False,7.0
pacourts.us,7.0,False,other_third_party,18,,False,,False,8.0
pacourts.us,8.0,False,other_third_party,10,,False,,False,9.0
pacourts.us,9.0,False,other_third_party,3,,False,,False,10.0
padailypost.com,1.0,False,news,28,local,True,True,False,2.0
padailypost.com,2.0,False,news,48,local,True,True,False,3.0
padailypost.com,3.0,False,news,10,local,True,True,False,4.0
padailypost.com,4.0,False,news,414,local,True,True,False,5.0
padailypost.com,4.0,True,news,1,local,True,True,False,5.0
padailypost.com,5.0,False,news,1580,local,True,True,False,6.0
padailypost.com,5.0,True,news,4,local,True,True,False,6.0
padailypost.com,6.0,False,news,933,local,True,True,False,7.0
padailypost.com,6.0,True,news,2,local,True,True,False,7.0
padailypost.com,7.0,False,news,2737,local,True,True,False,8.0
padailypost.com,7.0,True,news,8,local,True,True,False,8.0
padailypost.com,8.0,False,news,365,local,True,True,False,9.0
padailypost.com,9.0,False,news,3,local,True,True,False,10.0
paducahsun.com,3.0,False,news,3,local,True,True,False,4.0
paducahsun.com,5.0,False,news,2,local,True,True,False,6.0
paducahsun.com,6.0,False,news,218,local,True,True,False,7.0
paducahsun.com,7.0,False,news,127,local,True,True,False,8.0
paducahsun.com,7.0,True,news,1,local,True,True,False,8.0
paducahsun.com,8.0,False,news,2,local,True,True,False,9.0
pagesix.com,0.0,False,news,875,national,True,False,False,1.0
pagesix.com,0.0,True,news,2,national,True,False,False,1.0
pagesix.com,1.0,False,news,920,national,True,False,False,2.0
pagesix.com,1.0,True,news,2,national,True,False,False,2.0
pagesix.com,2.0,False,news,35,national,True,False,False,3.0
pagesix.com,3.0,False,news,7,national,True,False,False,4.0
pagesix.com,4.0,False,news,217,national,True,False,False,5.0
pagesix.com,4.0,True,news,1,national,True,False,False,5.0
pagesix.com,5.0,False,news,379,national,True,False,False,6.0
pagesix.com,5.0,True,news,1,national,True,False,False,6.0
pagesix.com,6.0,False,news,1379,national,True,False,False,7.0
pagesix.com,7.0,False,news,2915,national,True,False,False,8.0
pagesix.com,7.0,True,news,1,national,True,False,False,8.0
pagesix.com,8.0,False,news,1229,national,True,False,False,9.0
pagesix.com,8.0,True,news,4,national,True,False,False,9.0
pagesix.com,9.0,False,news,657,national,True,False,False,10.0
pagesix.com,9.0,True,news,1,national,True,False,False,10.0
pagesix.com,10.0,False,news,169,national,True,False,False,11.0
pagesix.com,11.0,False,news,157,national,True,False,False,12.0
pagesix.com,12.0,False,news,14,national,True,False,False,13.0
pagosadailypost.com,2.0,False,news,1,local,True,True,False,3.0
pagosadailypost.com,3.0,False,news,82,local,True,True,False,4.0
pagosadailypost.com,3.0,True,news,1,local,True,True,False,4.0
pagosadailypost.com,4.0,False,news,352,local,True,True,False,5.0
pagosadailypost.com,5.0,False,news,1,local,True,True,False,6.0
pahomepage.com,0.0,False,news,2,local,True,True,False,1.0
pahomepage.com,0.0,True,news,1,local,True,True,False,1.0
pahomepage.com,1.0,False,news,432,local,True,True,False,2.0
pahomepage.com,2.0,False,news,1001,local,True,True,False,3.0
pahomepage.com,3.0,False,news,983,local,True,True,False,4.0
pahomepage.com,3.0,True,news,1,local,True,True,False,4.0
pahomepage.com,4.0,False,news,3597,local,True,True,False,5.0
pahomepage.com,4.0,True,news,4,local,True,True,False,5.0
pahomepage.com,5.0,False,news,2175,local,True,True,False,6.0
pahomepage.com,5.0,True,news,11,local,True,True,False,6.0
pahomepage.com,6.0,False,news,5250,local,True,True,False,7.0
pahomepage.com,6.0,True,news,9,local,True,True,False,7.0
pahomepage.com,7.0,False,news,11248,local,True,True,False,8.0
pahomepage.com,7.0,True,news,15,local,True,True,False,8.0
pahomepage.com,8.0,False,news,6343,local,True,True,False,9.0
pahomepage.com,8.0,True,news,26,local,True,True,False,9.0
pahomepage.com,9.0,False,news,1285,local,True,True,False,10.0
pahomepage.com,9.0,True,news,8,local,True,True,False,10.0
pahomepage.com,10.0,False,news,4,local,True,True,False,11.0
palatinate.org.uk,0.0,False,news,120,,True,,False,1.0
palatkadailynews.com,4.0,False,news,1,local,True,True,False,5.0
palatkadailynews.com,5.0,False,news,381,local,True,True,False,6.0
palatkadailynews.com,6.0,False,news,42,local,True,True,False,7.0
palatkadailynews.com,6.0,True,news,1,local,True,True,False,7.0
palatkadailynews.com,7.0,False,news,1,local,True,True,False,8.0
palazzoforcongress.com,0.0,False,campaign_personal,234,,False,,True,1.0
palazzoforcongress.com,2.0,False,campaign_personal,707,,False,,True,3.0
palazzoforcongress.com,3.0,False,campaign_personal,777,,False,,True,4.0
palazzoforcongress.com,3.0,True,campaign_personal,3,,False,,True,4.0
palazzoforcongress.com,4.0,False,campaign_personal,1738,,False,,True,5.0
palazzoforcongress.com,4.0,True,campaign_personal,2,,False,,True,5.0
palazzoforcongress.com,5.0,False,campaign_personal,576,,False,,True,6.0
palazzoforcongress.com,5.0,True,campaign_personal,1,,False,,True,6.0
palazzoforcongress.com,6.0,False,campaign_personal,1545,,False,,True,7.0
palazzoforcongress.com,6.0,True,campaign_personal,2,,False,,True,7.0
palazzoforcongress.com,7.0,False,campaign_personal,664,,False,,True,8.0
palazzoforcongress.com,7.0,True,campaign_personal,1,,False,,True,8.0
palazzoforcongress.com,8.0,False,campaign_personal,2470,,False,,True,9.0
palazzoforcongress.com,8.0,True,campaign_personal,6,,False,,True,9.0
palazzoforcongress.com,9.0,False,campaign_personal,2765,,False,,True,10.0
palazzoforcongress.com,9.0,True,campaign_personal,7,,False,,True,10.0
palazzoforcongress.com,10.0,False,campaign_personal,4640,,False,,True,11.0
palazzoforcongress.com,10.0,True,campaign_personal,16,,False,,True,11.0
palazzoforcongress.com,11.0,False,campaign_personal,3749,,False,,True,12.0
palazzoforcongress.com,11.0,True,campaign_personal,9,,False,,True,12.0
palazzoforcongress.com,12.0,False,campaign_personal,458,,False,,True,13.0
palazzoforcongress.com,12.0,True,campaign_personal,2,,False,,True,13.0
palazzoforcongress.com,13.0,False,campaign_personal,2,,False,,True,14.0
palestineherald.com,1.0,False,news,405,local,True,True,False,2.0
palestineherald.com,1.0,True,news,1,local,True,True,False,2.0
palestineherald.com,3.0,False,news,122,local,True,True,False,4.0
palestineherald.com,5.0,False,news,16,local,True,True,False,6.0
palestineherald.com,6.0,False,news,268,local,True,True,False,7.0
palestineherald.com,6.0,True,news,1,local,True,True,False,7.0
pallonefornewjersey.com,0.0,False,campaign_personal,1352,,False,,True,1.0
pallonefornewjersey.com,0.0,True,campaign_personal,4,,False,,True,1.0
pallonefornewjersey.com,1.0,False,campaign_personal,18,,False,,True,2.0
pallonefornewjersey.com,2.0,False,campaign_personal,12963,,False,,True,3.0
pallonefornewjersey.com,2.0,True,campaign_personal,32,,False,,True,3.0
pallonefornewjersey.com,3.0,False,campaign_personal,24482,,False,,True,4.0
pallonefornewjersey.com,3.0,True,campaign_personal,53,,False,,True,4.0
pallonefornewjersey.com,4.0,False,campaign_personal,2615,,False,,True,5.0
pallonefornewjersey.com,4.0,True,campaign_personal,7,,False,,True,5.0
pallonefornewjersey.com,5.0,False,campaign_personal,2378,,False,,True,6.0
pallonefornewjersey.com,5.0,True,campaign_personal,8,,False,,True,6.0
pallonefornewjersey.com,6.0,False,campaign_personal,3731,,False,,True,7.0
pallonefornewjersey.com,6.0,True,campaign_personal,4,,False,,True,7.0
pallonefornewjersey.com,7.0,False,campaign_personal,754,,False,,True,8.0
pallonefornewjersey.com,7.0,True,campaign_personal,4,,False,,True,8.0
pallonefornewjersey.com,8.0,False,campaign_personal,19,,False,,True,9.0
palmbeachdailynews.com,1.0,False,news,15,local,True,True,False,2.0
palmbeachdailynews.com,3.0,False,news,991,local,True,True,False,4.0
palmbeachdailynews.com,3.0,True,news,2,local,True,True,False,4.0
palmbeachdailynews.com,4.0,False,news,25,local,True,True,False,5.0
palmbeachdailynews.com,5.0,False,news,1,local,True,True,False,6.0
palmbeachdailynews.com,6.0,False,news,36,local,True,True,False,7.0
palmbeachpost.com,0.0,False,news,419,local,True,True,False,1.0
palmbeachpost.com,0.0,True,news,1,local,True,True,False,1.0
palmbeachpost.com,1.0,False,news,1464,local,True,True,False,2.0
palmbeachpost.com,1.0,True,news,4,local,True,True,False,2.0
palmbeachpost.com,2.0,False,news,305,local,True,True,False,3.0
palmbeachpost.com,3.0,False,news,2018,local,True,True,False,4.0
palmbeachpost.com,3.0,True,news,5,local,True,True,False,4.0
palmbeachpost.com,4.0,False,news,6208,local,True,True,False,5.0
palmbeachpost.com,4.0,True,news,15,local,True,True,False,5.0
palmbeachpost.com,5.0,False,news,15152,local,True,True,False,6.0
palmbeachpost.com,5.0,True,news,26,local,True,True,False,6.0
palmbeachpost.com,6.0,False,news,22991,local,True,True,False,7.0
palmbeachpost.com,6.0,True,news,49,local,True,True,False,7.0
palmbeachpost.com,7.0,False,news,17716,local,True,True,False,8.0
palmbeachpost.com,7.0,True,news,42,local,True,True,False,8.0
palmbeachpost.com,8.0,False,news,7471,local,True,True,False,9.0
palmbeachpost.com,8.0,True,news,23,local,True,True,False,9.0
palmbeachpost.com,9.0,False,news,1475,local,True,True,False,10.0
palmbeachpost.com,9.0,True,news,3,local,True,True,False,10.0
palmbeachpost.com,10.0,False,news,3460,local,True,True,False,11.0
palmbeachpost.com,10.0,True,news,9,local,True,True,False,11.0
palmbeachpost.com,11.0,False,news,4852,local,True,True,False,12.0
palmbeachpost.com,11.0,True,news,9,local,True,True,False,12.0
palmbeachpost.com,12.0,False,news,189,local,True,True,False,13.0
palmbeachpost.com,12.0,True,news,4,local,True,True,False,13.0
palmbeachpost.com,13.0,False,news,1,local,True,True,False,14.0
palmerforalabama.com,0.0,False,campaign_personal,58,,False,,True,1.0
palmerforalabama.com,1.0,False,campaign_personal,463,,False,,True,2.0
palmerforalabama.com,1.0,True,campaign_personal,3,,False,,True,2.0
palmerforalabama.com,2.0,False,campaign_personal,250,,False,,True,3.0
palmerforalabama.com,2.0,True,campaign_personal,1,,False,,True,3.0
palmerforalabama.com,3.0,False,campaign_personal,332,,False,,True,4.0
palmerforalabama.com,3.0,True,campaign_personal,1,,False,,True,4.0
palmerforalabama.com,4.0,False,campaign_personal,1716,,False,,True,5.0
palmerforalabama.com,4.0,True,campaign_personal,4,,False,,True,5.0
palmerforalabama.com,5.0,False,campaign_personal,5251,,False,,True,6.0
palmerforalabama.com,5.0,True,campaign_personal,13,,False,,True,6.0
palmerforalabama.com,6.0,False,campaign_personal,10787,,False,,True,7.0
palmerforalabama.com,6.0,True,campaign_personal,19,,False,,True,7.0
palmerforalabama.com,7.0,False,campaign_personal,16727,,False,,True,8.0
palmerforalabama.com,7.0,True,campaign_personal,27,,False,,True,8.0
palmerforalabama.com,8.0,False,campaign_personal,11021,,False,,True,9.0
palmerforalabama.com,8.0,True,campaign_personal,20,,False,,True,9.0
palmerforalabama.com,9.0,False,campaign_personal,1131,,False,,True,10.0
palmerforalabama.com,9.0,True,campaign_personal,14,,False,,True,10.0
palmerforalabama.com,10.0,False,campaign_personal,111,,False,,True,11.0
palmerforalabama.com,10.0,True,campaign_personal,3,,False,,True,11.0
palmerforalabama.com,11.0,False,campaign_personal,47,,False,,True,12.0
palmerforalabama.com,11.0,True,campaign_personal,2,,False,,True,12.0
paloaltoonline.com,1.0,False,news,86,local,True,True,False,2.0
paloaltoonline.com,1.0,True,news,1,local,True,True,False,2.0
paloaltoonline.com,2.0,False,news,32,local,True,True,False,3.0
paloaltoonline.com,3.0,False,news,247,local,True,True,False,4.0
paloaltoonline.com,3.0,True,news,1,local,True,True,False,4.0
paloaltoonline.com,4.0,False,news,3246,local,True,True,False,5.0
paloaltoonline.com,4.0,True,news,10,local,True,True,False,5.0
paloaltoonline.com,5.0,False,news,2908,local,True,True,False,6.0
paloaltoonline.com,5.0,True,news,8,local,True,True,False,6.0
paloaltoonline.com,6.0,False,news,2465,local,True,True,False,7.0
paloaltoonline.com,6.0,True,news,3,local,True,True,False,7.0
paloaltoonline.com,7.0,False,news,618,local,True,True,False,8.0
paloaltoonline.com,8.0,False,news,52,local,True,True,False,9.0
pamplinmedia.com,1.0,False,news,415,local,True,True,False,2.0
pamplinmedia.com,1.0,True,news,1,local,True,True,False,2.0
pamplinmedia.com,2.0,False,news,341,local,True,True,False,3.0
pamplinmedia.com,2.0,True,news,2,local,True,True,False,3.0
pamplinmedia.com,3.0,False,news,1067,local,True,True,False,4.0
pamplinmedia.com,3.0,True,news,1,local,True,True,False,4.0
pamplinmedia.com,4.0,False,news,2150,local,True,True,False,5.0
pamplinmedia.com,4.0,True,news,3,local,True,True,False,5.0
pamplinmedia.com,5.0,False,news,6809,local,True,True,False,6.0
pamplinmedia.com,5.0,True,news,13,local,True,True,False,6.0
pamplinmedia.com,6.0,False,news,16077,local,True,True,False,7.0
pamplinmedia.com,6.0,True,news,37,local,True,True,False,7.0
pamplinmedia.com,7.0,False,news,5207,local,True,True,False,8.0
pamplinmedia.com,7.0,True,news,14,local,True,True,False,8.0
pamplinmedia.com,8.0,False,news,892,local,True,True,False,9.0
pamplinmedia.com,8.0,True,news,5,local,True,True,False,9.0
pamplinmedia.com,9.0,False,news,1899,local,True,True,False,10.0
pamplinmedia.com,9.0,True,news,7,local,True,True,False,10.0
pamplinmedia.com,10.0,False,news,2692,local,True,True,False,11.0
pamplinmedia.com,10.0,True,news,2,local,True,True,False,11.0
pamplinmedia.com,11.0,False,news,65,local,True,True,False,12.0
pamplinmedia.com,11.0,True,news,1,local,True,True,False,12.0
panews.com,1.0,False,news,14,local,True,True,False,2.0
panews.com,3.0,False,news,373,local,True,True,False,4.0
panews.com,3.0,True,news,1,local,True,True,False,4.0
panews.com,4.0,False,news,28,local,True,True,False,5.0
panews.com,5.0,False,news,18,local,True,True,False,6.0
panews.com,6.0,False,news,366,local,True,True,False,7.0
panews.com,6.0,True,news,1,local,True,True,False,7.0
panews.com,7.0,False,news,21,local,True,True,False,8.0
panews.com,9.0,False,news,33,local,True,True,False,10.0
panews.com,10.0,False,news,356,local,True,True,False,11.0
panews.com,10.0,True,news,1,local,True,True,False,11.0
panolawatchman.com,4.0,False,news,8,local,True,True,False,5.0
panolawatchman.com,6.0,False,news,3,local,True,True,False,7.0
panolawatchman.com,7.0,True,news,1,local,True,True,False,8.0
panolawatchman.com,9.0,False,news,566,local,True,True,False,10.0
panolawatchman.com,10.0,False,news,536,local,True,True,False,11.0
panolawatchman.com,10.0,True,news,1,local,True,True,False,11.0
panolawatchman.com,11.0,False,news,3,local,True,True,False,12.0
pantagraph.com,1.0,False,news,849,local,True,True,False,2.0
pantagraph.com,1.0,True,news,2,local,True,True,False,2.0
pantagraph.com,2.0,False,news,273,local,True,True,False,3.0
pantagraph.com,3.0,False,news,756,local,True,True,False,4.0
pantagraph.com,3.0,True,news,3,local,True,True,False,4.0
pantagraph.com,4.0,False,news,3077,local,True,True,False,5.0
pantagraph.com,4.0,True,news,8,local,True,True,False,5.0
pantagraph.com,5.0,False,news,8585,local,True,True,False,6.0
pantagraph.com,5.0,True,news,19,local,True,True,False,6.0
pantagraph.com,6.0,False,news,3747,local,True,True,False,7.0
pantagraph.com,6.0,True,news,9,local,True,True,False,7.0
pantagraph.com,7.0,False,news,2634,local,True,True,False,8.0
pantagraph.com,7.0,True,news,4,local,True,True,False,8.0
pantagraph.com,8.0,False,news,513,local,True,True,False,9.0
pantagraph.com,8.0,True,news,1,local,True,True,False,9.0
pantagraph.com,9.0,False,news,60,local,True,True,False,10.0
pantagraph.com,9.0,True,news,1,local,True,True,False,10.0
pantagraph.com,10.0,False,news,348,local,True,True,False,11.0
pantagraph.com,11.0,False,news,127,local,True,True,False,12.0
pantagraph.com,11.0,True,news,1,local,True,True,False,12.0
pantagraph.com,12.0,False,news,62,local,True,True,False,13.0
pantagraph.com,12.0,True,news,1,local,True,True,False,13.0
pappaspost.com,4.0,False,news,5,,True,,False,5.0
pappaspost.com,5.0,False,news,10,,True,,False,6.0
pappaspost.com,6.0,False,news,168,,True,,False,7.0
pappaspost.com,7.0,False,news,29,,True,,False,8.0
pappaspost.com,7.0,True,news,1,,True,,False,8.0
pappaspost.com,8.0,False,news,21,,True,,False,9.0
pappaspost.com,10.0,False,news,1,,True,,False,11.0
pappaspost.com,11.0,False,news,454,,True,,False,12.0
pappaspost.com,11.0,True,news,1,,True,,False,12.0
pappaspost.com,12.0,False,news,45,,True,,False,13.0
paris-express.com,2.0,False,news,1,local,True,True,False,3.0
paris-express.com,3.0,False,news,11,local,True,True,False,4.0
paris-express.com,4.0,False,news,1948,local,True,True,False,5.0
paris-express.com,4.0,True,news,2,local,True,True,False,5.0
paris-express.com,5.0,False,news,447,local,True,True,False,6.0
paris-express.com,6.0,False,news,719,local,True,True,False,7.0
paris-express.com,6.0,True,news,1,local,True,True,False,7.0
paris-express.com,7.0,False,news,1496,local,True,True,False,8.0
paris-express.com,7.0,True,news,6,local,True,True,False,8.0
paris-express.com,8.0,False,news,162,local,True,True,False,9.0
paris-express.com,8.0,True,news,2,local,True,True,False,9.0
paris-express.com,9.0,False,news,1,local,True,True,False,10.0
parklandtalk.com,4.0,False,news,115,,True,,False,5.0
parklandtalk.com,4.0,True,news,1,,True,,False,5.0
parklandtalk.com,5.0,False,news,1,,True,,False,6.0
parklandtalk.com,6.0,False,news,299,,True,,False,7.0
parkrapidsenterprise.com,2.0,False,news,4,local,True,True,False,3.0
parkrecord.com,1.0,False,news,13,local,True,True,False,2.0
parkrecord.com,3.0,False,news,240,local,True,True,False,4.0
parkrecord.com,3.0,True,news,2,local,True,True,False,4.0
parkrecord.com,4.0,False,news,132,local,True,True,False,5.0
parkrecord.com,5.0,False,news,6,local,True,True,False,6.0
parkrecord.com,6.0,False,news,18,local,True,True,False,7.0
parkrecord.com,7.0,False,news,266,local,True,True,False,8.0
parkrecord.com,7.0,True,news,1,local,True,True,False,8.0
parkrecord.com,8.0,False,news,557,local,True,True,False,9.0
parsippanyfocus.com,1.0,False,news,188,local,True,True,False,2.0
parsippanyfocus.com,2.0,False,news,1549,local,True,True,False,3.0
parsippanyfocus.com,2.0,True,news,4,local,True,True,False,3.0
parsippanyfocus.com,4.0,False,news,3,local,True,True,False,5.0
parsippanyfocus.com,6.0,False,news,17,local,True,True,False,7.0
parsippanyfocus.com,7.0,False,news,370,local,True,True,False,8.0
parsippanyfocus.com,7.0,True,news,1,local,True,True,False,8.0
parsippanyfocus.com,8.0,False,news,16,local,True,True,False,9.0
parsippanyfocus.com,11.0,False,news,6,local,True,True,False,12.0
parsonssun.com,4.0,False,news,4,local,True,True,False,5.0
parsonssun.com,5.0,False,news,5,local,True,True,False,6.0
pasadenanow.com,2.0,False,news,5,local,True,True,False,3.0
pasadenanow.com,3.0,False,news,17,local,True,True,False,4.0
pasadenanow.com,4.0,False,news,146,local,True,True,False,5.0
pasadenanow.com,5.0,False,news,364,local,True,True,False,6.0
pasadenanow.com,5.0,True,news,1,local,True,True,False,6.0
pasadenanow.com,6.0,False,news,1308,local,True,True,False,7.0
pasadenanow.com,6.0,True,news,2,local,True,True,False,7.0
pasadenanow.com,7.0,False,news,1770,local,True,True,False,8.0
pasadenanow.com,7.0,True,news,5,local,True,True,False,8.0
pasadenanow.com,8.0,False,news,1485,local,True,True,False,9.0
pasadenanow.com,8.0,True,news,4,local,True,True,False,9.0
pasadenanow.com,9.0,False,news,27,local,True,True,False,10.0
pasadenastarnews.com,3.0,False,news,85,local,True,True,False,4.0
pasadenastarnews.com,4.0,False,news,351,local,True,True,False,5.0
pasadenastarnews.com,4.0,True,news,1,local,True,True,False,5.0
pasadenastarnews.com,5.0,False,news,15,local,True,True,False,6.0
pasadenaweekly.com,3.0,False,news,75,local,True,True,False,4.0
pasadenaweekly.com,4.0,False,news,21,local,True,True,False,5.0
pasadenaweekly.com,5.0,False,news,358,local,True,True,False,6.0
pasadenaweekly.com,6.0,False,news,2574,local,True,True,False,7.0
pasadenaweekly.com,6.0,True,news,9,local,True,True,False,7.0
pasadenaweekly.com,7.0,False,news,2277,local,True,True,False,8.0
pasadenaweekly.com,7.0,True,news,4,local,True,True,False,8.0
pasadenaweekly.com,8.0,False,news,3199,local,True,True,False,9.0
pasadenaweekly.com,8.0,True,news,9,local,True,True,False,9.0
pasadenaweekly.com,9.0,False,news,2322,local,True,True,False,10.0
pasadenaweekly.com,9.0,True,news,4,local,True,True,False,10.0
pasadenaweekly.com,10.0,False,news,150,local,True,True,False,11.0
pasoroblesdailynews.com,2.0,False,news,310,local,True,True,False,3.0
pasoroblesdailynews.com,2.0,True,news,1,local,True,True,False,3.0
pasoroblesdailynews.com,3.0,False,news,353,local,True,True,False,4.0
pasoroblesdailynews.com,3.0,True,news,1,local,True,True,False,4.0
pasoroblesdailynews.com,4.0,False,news,799,local,True,True,False,5.0
pasoroblesdailynews.com,4.0,True,news,3,local,True,True,False,5.0
pasoroblesdailynews.com,5.0,False,news,1283,local,True,True,False,6.0
pasoroblesdailynews.com,5.0,True,news,1,local,True,True,False,6.0
pasoroblesdailynews.com,6.0,False,news,3207,local,True,True,False,7.0
pasoroblesdailynews.com,6.0,True,news,7,local,True,True,False,7.0
pasoroblesdailynews.com,7.0,False,news,17915,local,True,True,False,8.0
pasoroblesdailynews.com,7.0,True,news,39,local,True,True,False,8.0
pasoroblesdailynews.com,8.0,False,news,8144,local,True,True,False,9.0
pasoroblesdailynews.com,8.0,True,news,20,local,True,True,False,9.0
pasoroblesdailynews.com,9.0,False,news,553,local,True,True,False,10.0
pasoroblesdailynews.com,9.0,True,news,3,local,True,True,False,10.0
patch.com,0.0,False,news,5816,other news,True,False,False,1.0
patch.com,0.0,True,news,14,other news,True,False,False,1.0
patch.com,1.0,False,news,4894,other news,True,False,False,2.0
patch.com,1.0,True,news,13,other news,True,False,False,2.0
patch.com,2.0,False,news,7829,other news,True,False,False,3.0
patch.com,2.0,True,news,18,other news,True,False,False,3.0
patch.com,3.0,False,news,31286,other news,True,False,False,4.0
patch.com,3.0,True,news,68,other news,True,False,False,4.0
patch.com,4.0,False,news,69459,other news,True,False,False,5.0
patch.com,4.0,True,news,132,other news,True,False,False,5.0
patch.com,5.0,False,news,122605,other news,True,False,False,6.0
patch.com,5.0,True,news,259,other news,True,False,False,6.0
patch.com,6.0,False,news,150397,other news,True,False,False,7.0
patch.com,6.0,True,news,310,other news,True,False,False,7.0
patch.com,7.0,False,news,102194,other news,True,False,False,8.0
patch.com,7.0,True,news,198,other news,True,False,False,8.0
patch.com,8.0,False,news,31933,other news,True,False,False,9.0
patch.com,8.0,True,news,89,other news,True,False,False,9.0
patch.com,9.0,False,news,9362,other news,True,False,False,10.0
patch.com,9.0,True,news,33,other news,True,False,False,10.0
patch.com,10.0,False,news,12451,other news,True,False,False,11.0
patch.com,10.0,True,news,33,other news,True,False,False,11.0
patch.com,11.0,False,news,8676,other news,True,False,False,12.0
patch.com,11.0,True,news,17,other news,True,False,False,12.0
patch.com,12.0,False,news,2486,other news,True,False,False,13.0
patch.com,12.0,True,news,6,other news,True,False,False,13.0
patch.com,13.0,False,news,51,other news,True,False,False,14.0
patersontimes.com,3.0,False,news,9,,True,,False,4.0
patersontimes.com,4.0,False,news,944,,True,,False,5.0
patersontimes.com,4.0,True,news,2,,True,,False,5.0
patersontimes.com,5.0,False,news,3517,,True,,False,6.0
patersontimes.com,5.0,True,news,4,,True,,False,6.0
patersontimes.com,6.0,False,news,3052,,True,,False,7.0
patersontimes.com,6.0,True,news,5,,True,,False,7.0
patersontimes.com,7.0,False,news,4726,,True,,False,8.0
patersontimes.com,7.0,True,news,10,,True,,False,8.0
patersontimes.com,8.0,False,news,1933,,True,,False,9.0
patersontimes.com,8.0,True,news,10,,True,,False,9.0
patersontimes.com,9.0,False,news,574,,True,,False,10.0
patersontimes.com,9.0,True,news,2,,True,,False,10.0
patersontimes.com,10.0,False,news,26,,True,,False,11.0
patersontimes.com,10.0,True,news,1,,True,,False,11.0
patheos.com,1.0,False,news,391,national,True,False,False,2.0
patheos.com,1.0,True,news,1,national,True,False,False,2.0
patheos.com,2.0,False,news,1,national,True,False,False,3.0
patheos.com,4.0,False,news,9,national,True,False,False,5.0
patheos.com,5.0,False,news,23,national,True,False,False,6.0
patheos.com,6.0,False,news,353,national,True,False,False,7.0
patheos.com,6.0,True,news,1,national,True,False,False,7.0
patheos.com,7.0,False,news,377,national,True,False,False,8.0
patheos.com,7.0,True,news,1,national,True,False,False,8.0
patheos.com,8.0,False,news,36,national,True,False,False,9.0
patriotledger.com,3.0,False,news,2,local,True,True,False,4.0
patriotledger.com,4.0,False,news,48,local,True,True,False,5.0
patriotledger.com,5.0,False,news,13,local,True,True,False,6.0
patriotledger.com,5.0,True,news,1,local,True,True,False,6.0
patriotledger.com,6.0,False,news,356,local,True,True,False,7.0
patriotledger.com,7.0,False,news,14,local,True,True,False,8.0
patriotpost.us,2.0,False,news,1,national,True,False,False,3.0
patriotpost.us,3.0,False,news,1,national,True,False,False,4.0
patriotpost.us,4.0,False,news,2,national,True,False,False,5.0
patriotsforperry.com,0.0,False,campaign_personal,3549,,False,,True,1.0
patriotsforperry.com,0.0,True,campaign_personal,11,,False,,True,1.0
patriotsforperry.com,1.0,False,campaign_personal,3797,,False,,True,2.0
patriotsforperry.com,1.0,True,campaign_personal,5,,False,,True,2.0
patriotsforperry.com,2.0,False,campaign_personal,18968,,False,,True,3.0
patriotsforperry.com,2.0,True,campaign_personal,36,,False,,True,3.0
patriotsforperry.com,3.0,False,campaign_personal,14348,,False,,True,4.0
patriotsforperry.com,3.0,True,campaign_personal,41,,False,,True,4.0
patriotsforperry.com,4.0,False,campaign_personal,5877,,False,,True,5.0
patriotsforperry.com,4.0,True,campaign_personal,15,,False,,True,5.0
patriotsforperry.com,5.0,False,campaign_personal,1587,,False,,True,6.0
patriotsforperry.com,5.0,True,campaign_personal,3,,False,,True,6.0
patriotsforperry.com,6.0,False,campaign_personal,11,,False,,True,7.0
patriotsforperry.com,7.0,False,campaign_personal,4,,False,,True,8.0
patriotsforperry.com,8.0,False,campaign_personal,1,,False,,True,9.0
paultonko.com,0.0,False,campaign_personal,52,,False,,True,1.0
paultonko.com,0.0,True,campaign_personal,1,,False,,True,1.0
paultonko.com,1.0,False,campaign_personal,431,,False,,True,2.0
paultonko.com,2.0,False,campaign_personal,1015,,False,,True,3.0
paultonko.com,2.0,True,campaign_personal,4,,False,,True,3.0
paultonko.com,3.0,False,campaign_personal,1023,,False,,True,4.0
paultonko.com,3.0,True,campaign_personal,3,,False,,True,4.0
paultonko.com,4.0,False,campaign_personal,7875,,False,,True,5.0
paultonko.com,4.0,True,campaign_personal,16,,False,,True,5.0
paultonko.com,5.0,False,campaign_personal,10132,,False,,True,6.0
paultonko.com,5.0,True,campaign_personal,27,,False,,True,6.0
paultonko.com,6.0,False,campaign_personal,11657,,False,,True,7.0
paultonko.com,6.0,True,campaign_personal,28,,False,,True,7.0
paultonko.com,7.0,False,campaign_personal,2173,,False,,True,8.0
paultonko.com,7.0,True,campaign_personal,4,,False,,True,8.0
paultonko.com,8.0,False,campaign_personal,348,,False,,True,9.0
paultonko.com,9.0,False,campaign_personal,254,,False,,True,10.0
paultonko.com,9.0,True,campaign_personal,1,,False,,True,10.0
paultonko.com,10.0,False,campaign_personal,28,,False,,True,11.0
paultonko.net,0.0,False,campaign_personal,23,,False,,True,1.0
paultonko.net,2.0,False,campaign_personal,342,,False,,True,3.0
paultonko.net,3.0,False,campaign_personal,1983,,False,,True,4.0
paultonko.net,3.0,True,campaign_personal,4,,False,,True,4.0
paultonko.net,4.0,False,campaign_personal,2921,,False,,True,5.0
