domain,party,cmpt_rank,counts
utm.edu,Democrat,2.0,3562
utm.edu,Democrat,3.0,346
utm.edu,Democrat,4.0,21860
utm.edu,Democrat,5.0,10189
utm.edu,Democrat,6.0,1077
utm.edu,Democrat,7.0,4452
utm.edu,Democrat,8.0,3645
utm.edu,Democrat,9.0,1660
utm.edu,Democrat,10.0,61
utsouthwestern.edu,Republican,11.0,10
utsouthwestern.edu,Republican,12.0,1
uwbrandingiron.com,Republican,6.0,3
vadogwood.com,Democrat,1.0,279
vadogwood.com,Democrat,2.0,120
vadogwood.com,Democrat,3.0,1550
vadogwood.com,Democrat,4.0,6682
vadogwood.com,Democrat,5.0,5123
vadogwood.com,Democrat,6.0,2178
vadogwood.com,Democrat,7.0,4504
vadogwood.com,Democrat,8.0,1062
vadogwood.com,Democrat,9.0,8
vadogwood.com,Republican,1.0,1
vadogwood.com,Republican,2.0,17
vadogwood.com,Republican,3.0,224
vadogwood.com,Republican,4.0,205
vadogwood.com,Republican,5.0,1006
vadogwood.com,Republican,6.0,228
vadogwood.com,Republican,7.0,351
vaildaily.com,Democrat,2.0,11
vaildaily.com,Democrat,3.0,21
vaildaily.com,Democrat,4.0,467
vaildaily.com,Democrat,5.0,1303
vaildaily.com,Democrat,6.0,1771
vaildaily.com,Democrat,7.0,1273
vaildaily.com,Democrat,8.0,994
vaildaily.com,Democrat,9.0,4
vaildaily.com,Democrat,11.0,705
vaildaily.com,Republican,0.0,395
vaildaily.com,Republican,1.0,405
vaildaily.com,Republican,8.0,1
vaildaily.com,Republican,9.0,3
valdemings.com,Democrat,0.0,154
valdemings.com,Democrat,1.0,577
valdemings.com,Democrat,2.0,2871
valdemings.com,Democrat,3.0,7392
valdemings.com,Democrat,4.0,8713
valdemings.com,Democrat,5.0,6206
valdemings.com,Democrat,6.0,4150
valdemings.com,Democrat,7.0,5025
valdemings.com,Democrat,8.0,10947
valdemings.com,Democrat,9.0,1408
valdostadailytimes.com,Democrat,2.0,2
valdostadailytimes.com,Democrat,3.0,43
valdostadailytimes.com,Democrat,4.0,608
valdostadailytimes.com,Democrat,5.0,5118
valdostadailytimes.com,Democrat,6.0,1742
valdostadailytimes.com,Democrat,7.0,169
valdostadailytimes.com,Democrat,8.0,5
valdostadailytimes.com,Republican,1.0,125
valdostadailytimes.com,Republican,2.0,21
valdostadailytimes.com,Republican,3.0,28
valdostadailytimes.com,Republican,4.0,22
valdostadailytimes.com,Republican,5.0,262
valdostadailytimes.com,Republican,6.0,1371
valdostadailytimes.com,Republican,7.0,4935
valdostadailytimes.com,Republican,8.0,1081
valdostadailytimes.com,Republican,9.0,1484
valdostadailytimes.com,Republican,10.0,252
valdostadailytimes.com,Republican,11.0,35
valdostadailytimes.com,Republican,12.0,1
valleycentral.com,Democrat,2.0,4
valleycentral.com,Democrat,3.0,1
valleycentral.com,Democrat,4.0,4
valleycentral.com,Democrat,5.0,446
valleycentral.com,Democrat,6.0,1214
valleycentral.com,Democrat,7.0,390
valleycentral.com,Democrat,8.0,108
valleycentral.com,Democrat,9.0,733
valleycentral.com,Democrat,10.0,68
valleycentral.com,Republican,1.0,1
valleycentral.com,Republican,2.0,5
valleycentral.com,Republican,3.0,394
valleycentral.com,Republican,4.0,317
valleycentral.com,Republican,5.0,1362
valleycentral.com,Republican,6.0,638
valleycentral.com,Republican,7.0,269
valleycentral.com,Republican,8.0,26
valleycentral.com,Republican,9.0,339
valleycentral.com,Republican,10.0,26
valleycentral.com,Republican,11.0,9
valleynewslive.com,Democrat,2.0,354
valleynewslive.com,Democrat,3.0,2
valleynewslive.com,Republican,3.0,1
valleynewslive.com,Republican,4.0,1
valleynewslive.com,Republican,5.0,431
valleynewslive.com,Republican,6.0,5
valleytimes-news.com,Republican,2.0,1
valleytimes-news.com,Republican,3.0,10
valleytimes-news.com,Republican,4.0,479
valleytimes-news.com,Republican,5.0,342
valleytimes-news.com,Republican,6.0,739
valleytimes-news.com,Republican,7.0,625
valleytimes-news.com,Republican,8.0,364
valleytimes-news.com,Republican,9.0,80
vanderbilt.edu,Republican,2.0,41
vanderbilt.edu,Republican,3.0,15
vanderbilt.edu,Republican,4.0,142
vanderbilt.edu,Republican,5.0,226
vanderbilt.edu,Republican,6.0,524
vanderbilt.edu,Republican,7.0,365
vanderbilt.edu,Republican,8.0,132
vanderbilt.edu,Republican,9.0,382
vanderbilt.edu,Republican,10.0,1960
vanderbilt.edu,Republican,11.0,1190
vanderbilt.edu,Republican,12.0,86
vandrewforcongress.com,Republican,0.0,488
vandrewforcongress.com,Republican,1.0,8141
vandrewforcongress.com,Republican,2.0,15447
vandrewforcongress.com,Republican,3.0,9046
vandrewforcongress.com,Republican,4.0,5514
vandrewforcongress.com,Republican,5.0,4897
vandrewforcongress.com,Republican,6.0,1922
vandrewforcongress.com,Republican,7.0,900
vandrewforcongress.com,Republican,8.0,39
vandrewforcongress.com,Republican,9.0,2
vandrewforcongress.com,Republican,10.0,2
vanityfair.com,Democrat,0.0,1
vanityfair.com,Democrat,1.0,2070
vanityfair.com,Democrat,2.0,85
vanityfair.com,Democrat,3.0,876
vanityfair.com,Democrat,4.0,418
vanityfair.com,Democrat,5.0,3259
vanityfair.com,Democrat,6.0,3621
vanityfair.com,Democrat,7.0,2239
vanityfair.com,Democrat,8.0,2375
vanityfair.com,Democrat,9.0,615
vanityfair.com,Democrat,10.0,1394
vanityfair.com,Democrat,11.0,483
vanityfair.com,Democrat,12.0,11
vanityfair.com,Republican,1.0,2
vanityfair.com,Republican,2.0,3
vanityfair.com,Republican,3.0,31
vanityfair.com,Republican,4.0,194
vanityfair.com,Republican,5.0,1044
vanityfair.com,Republican,6.0,16
vanityfair.com,Republican,7.0,6
vanityfair.com,Republican,8.0,49
vanityfair.com,Republican,9.0,334
vanityfair.com,Republican,10.0,5
vanityfair.com,Republican,11.0,397
vannuysnewspress.com,Republican,4.0,6
vantaylor.com,Republican,0.0,3444
vantaylor.com,Republican,1.0,38494
vantaylor.com,Republican,2.0,4672
vantaylor.com,Republican,3.0,289
vantaylor.com,Republican,4.0,609
vantaylor.com,Republican,5.0,12
vantaylor.com,Republican,6.0,1
variety.com,Democrat,0.0,2
variety.com,Democrat,1.0,28
variety.com,Democrat,2.0,4
variety.com,Democrat,3.0,491
variety.com,Democrat,4.0,1222
variety.com,Democrat,5.0,384
variety.com,Democrat,6.0,2223
variety.com,Democrat,7.0,651
variety.com,Democrat,8.0,155
variety.com,Democrat,9.0,9
variety.com,Democrat,11.0,10
vcreporter.com,Democrat,2.0,2766
vcreporter.com,Democrat,3.0,475
vcreporter.com,Democrat,4.0,8489
vcreporter.com,Democrat,5.0,5605
vcreporter.com,Democrat,6.0,3769
vcreporter.com,Democrat,7.0,6975
vcreporter.com,Democrat,8.0,156
vcreporter.com,Democrat,9.0,1
vcreporter.com,Republican,6.0,2
vcstar.com,Democrat,1.0,14
vcstar.com,Democrat,2.0,1447
vcstar.com,Democrat,3.0,55
vcstar.com,Democrat,4.0,1285
vcstar.com,Democrat,5.0,1489
vcstar.com,Democrat,6.0,5115
vcstar.com,Democrat,7.0,7305
vcstar.com,Democrat,8.0,249
vcstar.com,Democrat,9.0,3129
vcstar.com,Democrat,10.0,1914
vcstar.com,Democrat,11.0,448
vekeo.com,Democrat,3.0,4
vekeo.com,Democrat,4.0,3
vekeo.com,Democrat,5.0,1
vekeo.com,Democrat,10.0,1090
vekeo.com,Democrat,11.0,314
venturebeat.com,Democrat,4.0,5
venturebeat.com,Democrat,5.0,2
venturebeat.com,Democrat,6.0,12
venturebeat.com,Democrat,7.0,361
venturebeat.com,Democrat,8.0,57
verdenews.com,Democrat,1.0,6
verdenews.com,Democrat,2.0,430
verdenews.com,Democrat,3.0,10
verdenews.com,Democrat,7.0,695
verdenews.com,Democrat,8.0,145
verdenews.com,Democrat,10.0,1
verdenews.com,Republican,1.0,4
verdenews.com,Republican,2.0,432
vermontbiz.com,Democrat,2.0,5
vermontbiz.com,Democrat,5.0,5
vermontbiz.com,Democrat,6.0,333
vermontbiz.com,Democrat,7.0,52
vermontbiz.com,Democrat,9.0,8
vermontbiz.com,Republican,1.0,6
vermontbiz.com,Republican,2.0,35
vermontbiz.com,Republican,3.0,821
vermontbiz.com,Republican,4.0,1172
vermontbiz.com,Republican,5.0,835
vermontbiz.com,Republican,6.0,592
vermontbiz.com,Republican,7.0,196
vermontbiz.com,Republican,8.0,11
vermontstage.org,Republican,10.0,1
vernbuchanan.com,Republican,0.0,67
vernbuchanan.com,Republican,1.0,382
vernbuchanan.com,Republican,2.0,3857
vernbuchanan.com,Republican,3.0,8080
vernbuchanan.com,Republican,4.0,7124
vernbuchanan.com,Republican,5.0,2035
vernbuchanan.com,Republican,6.0,1525
vernbuchanan.com,Republican,7.0,5474
vernbuchanan.com,Republican,8.0,1983
vernbuchanan.com,Republican,9.0,141
vernbuchanan.com,Republican,10.0,168
vernbuchanan.com,Republican,11.0,3227
vernbuchanan.com,Republican,12.0,1046
vernbuchanan.com,Republican,13.0,6
veronicaescobar.com,Democrat,0.0,2990
veronicaescobar.com,Democrat,1.0,265
veronicaescobar.com,Democrat,2.0,35593
veronicaescobar.com,Democrat,3.0,6022
veronicaescobar.com,Democrat,4.0,1636
veronicaescobar.com,Democrat,5.0,68
veronicaescobar.com,Democrat,7.0,1
vice.com,Democrat,4.0,87
vice.com,Democrat,5.0,378
vicentegonzalez.com,Democrat,0.0,1741
vicentegonzalez.com,Democrat,1.0,4000
vicentegonzalez.com,Democrat,2.0,7822
vicentegonzalez.com,Democrat,3.0,16881
vicentegonzalez.com,Democrat,4.0,9470
vicentegonzalez.com,Democrat,5.0,4919
vicentegonzalez.com,Democrat,6.0,1333
vicentegonzalez.com,Democrat,7.0,1092
vicentegonzalez.com,Democrat,8.0,359
vicentegonzalez.com,Democrat,9.0,65
vicksburgpost.com,Democrat,1.0,18
vicksburgpost.com,Democrat,2.0,41
vicksburgpost.com,Democrat,3.0,424
vicksburgpost.com,Democrat,4.0,1049
vicksburgpost.com,Democrat,5.0,2005
vicksburgpost.com,Democrat,6.0,2217
vicksburgpost.com,Democrat,7.0,1254
vicksburgpost.com,Democrat,8.0,503
vicksburgpost.com,Democrat,9.0,231
vickyhartzler.com,Republican,0.0,3377
vickyhartzler.com,Republican,1.0,1246
vickyhartzler.com,Republican,2.0,6526
vickyhartzler.com,Republican,3.0,28990
vickyhartzler.com,Republican,4.0,6666
vickyhartzler.com,Republican,5.0,999
vickyhartzler.com,Republican,6.0,6
vickyhartzler.com,Republican,7.0,230
vickyhartzler.com,Republican,8.0,3
victoriaadvocate.com,Republican,1.0,108
victoriaadvocate.com,Republican,2.0,208
victoriaadvocate.com,Republican,3.0,10473
victoriaadvocate.com,Republican,4.0,23630
victoriaadvocate.com,Republican,5.0,6274
victoriaadvocate.com,Republican,6.0,4885
victoriaadvocate.com,Republican,7.0,2713
victoryfund.org,Democrat,1.0,5
victoryfund.org,Democrat,5.0,2
victoryfund.org,Republican,1.0,3
victoryfund.org,Republican,2.0,394
victoryfund.org,Republican,3.0,28
victoryfund.org,Republican,4.0,17
victoryfund.org,Republican,5.0,31
victoryfund.org,Republican,6.0,327
victoryfund.org,Republican,7.0,13
victoryfund.org,Republican,8.0,8
victoryfund.org,Republican,9.0,42
victoryfund.org,Republican,10.0,339
victoryfund.org,Republican,11.0,42
videtteonline.com,Republican,3.0,2
videtteonline.com,Republican,4.0,7
videtteonline.com,Republican,5.0,2
videtteonline.com,Republican,6.0,58
videtteonline.com,Republican,7.0,878
videtteonline.com,Republican,8.0,229
videtteonline.com,Republican,9.0,105
videtteonline.com,Republican,10.0,310
videtteonline.com,Republican,11.0,417
videtteonline.com,Republican,12.0,47
villagesoup.com,Democrat,2.0,2
villagesoup.com,Democrat,3.0,90
villagesoup.com,Democrat,4.0,378
villagesoup.com,Democrat,5.0,1731
villagesoup.com,Democrat,6.0,4072
villagesoup.com,Democrat,7.0,161
villeplattetoday.com,Republican,1.0,552
villeplattetoday.com,Republican,2.0,213
villeplattetoday.com,Republican,3.0,787
villeplattetoday.com,Republican,4.0,1661
villeplattetoday.com,Republican,5.0,1112
villeplattetoday.com,Republican,6.0,492
villeplattetoday.com,Republican,7.0,205
villeplattetoday.com,Republican,8.0,36
vindy.com,Democrat,2.0,6
vindy.com,Democrat,3.0,12
vindy.com,Democrat,4.0,6
vindy.com,Democrat,5.0,368
vindy.com,Democrat,6.0,1816
vindy.com,Democrat,7.0,3126
vindy.com,Democrat,8.0,11
virginiabusiness.com,Democrat,9.0,2
virginiafoxx.com,Republican,0.0,637
virginiafoxx.com,Republican,1.0,51
virginiafoxx.com,Republican,2.0,1191
virginiafoxx.com,Republican,3.0,4271
virginiafoxx.com,Republican,4.0,17522
virginiafoxx.com,Republican,5.0,13418
virginiafoxx.com,Republican,6.0,9622
virginiafoxx.com,Republican,7.0,1443
virginiafoxx.com,Republican,8.0,7
virginiamercury.com,Democrat,2.0,66
virginiamercury.com,Democrat,3.0,864
virginiamercury.com,Democrat,4.0,2255
virginiamercury.com,Democrat,5.0,2774
virginiamercury.com,Democrat,6.0,8118
virginiamercury.com,Democrat,7.0,3909
virginiamercury.com,Democrat,8.0,1471
virginiamercury.com,Democrat,9.0,14
virginiamercury.com,Republican,0.0,143
virginiamercury.com,Republican,1.0,502
virginiamercury.com,Republican,2.0,1409
virginiamercury.com,Republican,3.0,2918
virginiamercury.com,Republican,4.0,1888
virginiamercury.com,Republican,5.0,3056
virginiamercury.com,Republican,6.0,1859
virginiamercury.com,Republican,7.0,4118
virginiamercury.com,Republican,8.0,3093
virginiamercury.com,Republican,9.0,3434
virginiamercury.com,Republican,10.0,769
virginiamercury.com,Republican,11.0,1
visaliatimesdelta.com,Democrat,4.0,5
visaliatimesdelta.com,Democrat,7.0,431
visaliatimesdelta.com,Republican,2.0,32
visaliatimesdelta.com,Republican,3.0,27
visaliatimesdelta.com,Republican,4.0,1696
visaliatimesdelta.com,Republican,5.0,3736
visaliatimesdelta.com,Republican,6.0,1910
visaliatimesdelta.com,Republican,7.0,174
visaliatimesdelta.com,Republican,8.0,757
viscloskyforcongress.us,Democrat,0.0,161
viscloskyforcongress.us,Democrat,1.0,60
viscloskyforcongress.us,Democrat,2.0,2166
viscloskyforcongress.us,Democrat,3.0,378
viscloskyforcongress.us,Democrat,4.0,1826
viscloskyforcongress.us,Democrat,5.0,6038
viscloskyforcongress.us,Democrat,6.0,8246
viscloskyforcongress.us,Democrat,7.0,8337
viscloskyforcongress.us,Democrat,8.0,12934
viscloskyforcongress.us,Democrat,9.0,6007
viscloskyforcongress.us,Democrat,10.0,1157
viscloskyforcongress.us,Democrat,11.0,75
viscloskyforcongress.us,Democrat,12.0,1
vnews.com,Democrat,2.0,105
vnews.com,Democrat,3.0,296
vnews.com,Democrat,4.0,3
vnews.com,Democrat,5.0,305
vnews.com,Democrat,6.0,1501
vnews.com,Democrat,7.0,9155
vnews.com,Democrat,8.0,1998
vnews.com,Democrat,9.0,154
voanews.com,Democrat,2.0,314
voanews.com,Democrat,3.0,1708
voanews.com,Democrat,4.0,1165
voanews.com,Democrat,5.0,6937
voanews.com,Democrat,6.0,6799
voanews.com,Democrat,7.0,3685
voanews.com,Democrat,8.0,76
voanews.com,Democrat,9.0,433
voanews.com,Democrat,10.0,6
voanews.com,Republican,1.0,45
voanews.com,Republican,2.0,930
voanews.com,Republican,3.0,4668
voanews.com,Republican,4.0,9110
voanews.com,Republican,5.0,12025
voanews.com,Republican,6.0,7578
voanews.com,Republican,7.0,3817
voanews.com,Republican,8.0,3692
voanews.com,Republican,9.0,2368
voanews.com,Republican,10.0,131
voanews.com,Republican,11.0,1
vogue.com,Democrat,0.0,1296
vogue.com,Democrat,1.0,4
vogue.com,Democrat,2.0,26
vogue.com,Democrat,3.0,8
vogue.com,Democrat,4.0,23
vogue.com,Democrat,5.0,437
vogue.com,Democrat,6.0,439
vogue.com,Democrat,7.0,974
vogue.com,Democrat,8.0,1027
vogue.com,Democrat,9.0,398
vogue.com,Democrat,10.0,143
vogue.com,Democrat,11.0,230
vogue.com,Democrat,12.0,2
voiceofalexandria.com,Democrat,4.0,3
voiceofalexandria.com,Democrat,5.0,2
voiceofalexandria.com,Democrat,6.0,389
voiceofalexandria.com,Democrat,7.0,375
voiceofalexandria.com,Democrat,8.0,511
voiceofalexandria.com,Democrat,9.0,28
voiceofalexandria.com,Republican,3.0,592
voiceofalexandria.com,Republican,4.0,1459
voiceofalexandria.com,Republican,5.0,565
voiceofalexandria.com,Republican,6.0,210
voiceofoc.org,Democrat,0.0,1298
voiceofoc.org,Democrat,1.0,159
voiceofoc.org,Democrat,2.0,577
voiceofoc.org,Democrat,3.0,1054
voiceofoc.org,Democrat,4.0,816
voiceofoc.org,Democrat,5.0,991
voiceofoc.org,Democrat,6.0,1184
voiceofoc.org,Democrat,7.0,698
voiceofoc.org,Democrat,8.0,613
voiceofoc.org,Democrat,9.0,2167
voiceofoc.org,Democrat,10.0,398
voiceofoc.org,Democrat,11.0,746
voiceofoc.org,Democrat,12.0,1
voiceofsandiego.org,Democrat,3.0,2
voiceofsandiego.org,Democrat,4.0,61
voiceofsandiego.org,Democrat,5.0,132
voiceofsandiego.org,Democrat,6.0,383
voiceofsandiego.org,Democrat,7.0,208
voiceofsandiego.org,Democrat,8.0,20
voiceofsandiego.org,Democrat,9.0,16
voiceofsandiego.org,Republican,2.0,5
voiceofsandiego.org,Republican,3.0,287
voiceofsandiego.org,Republican,4.0,1616
voiceofsandiego.org,Republican,5.0,2563
voiceofsandiego.org,Republican,6.0,11211
voiceofsandiego.org,Republican,7.0,7701
voiceofsandiego.org,Republican,8.0,1474
voiceofsandiego.org,Republican,9.0,241
voiceofsandiego.org,Republican,10.0,8
voteanthonygonzalez.com,Republican,0.0,10
voteanthonygonzalez.com,Republican,1.0,15
voteanthonygonzalez.com,Republican,2.0,1904
voteanthonygonzalez.com,Republican,3.0,5416
voteanthonygonzalez.com,Republican,4.0,4772
voteanthonygonzalez.com,Republican,5.0,3365
voteanthonygonzalez.com,Republican,6.0,11341
voteanthonygonzalez.com,Republican,7.0,7281
voteanthonygonzalez.com,Republican,8.0,11323
voteanthonygonzalez.com,Republican,9.0,1443
voteanthonygonzalez.com,Republican,10.0,103
voteboyle.com,Democrat,0.0,634
voteboyle.com,Democrat,1.0,3
voteboyle.com,Democrat,2.0,116
voteboyle.com,Democrat,3.0,3397
voteboyle.com,Democrat,4.0,13884
voteboyle.com,Democrat,5.0,18791
voteboyle.com,Democrat,6.0,7055
voteboyle.com,Democrat,7.0,4106
voteboyle.com,Democrat,8.0,336
voteboyle.com,Democrat,9.0,2
votedanbishop.com,Republican,0.0,2448
votedanbishop.com,Republican,1.0,30953
votedanbishop.com,Republican,2.0,13470
votedanbishop.com,Republican,3.0,841
votedanbishop.com,Republican,4.0,10
votedavidscott.com,Democrat,4.0,5
votedavidscott.com,Democrat,5.0,3
votedavidscott.com,Democrat,6.0,4
votedavidscott.com,Democrat,7.0,3
votedavidscott.com,Democrat,8.0,8
votedavidscott.com,Democrat,9.0,5
votedavidscott.com,Democrat,10.0,13
votedavidscott.com,Democrat,11.0,28
votedavidscott.com,Democrat,12.0,14
votedoggett.com,Democrat,0.0,184
votedoggett.com,Democrat,1.0,54
votedoggett.com,Democrat,2.0,8017
votedoggett.com,Democrat,3.0,6238
votedoggett.com,Democrat,4.0,3425
votedoggett.com,Democrat,5.0,5733
votedoggett.com,Democrat,6.0,7018
votedoggett.com,Democrat,7.0,5562
votedoggett.com,Democrat,8.0,1242
votedoggett.com,Democrat,9.0,190
votedoggett.com,Democrat,10.0,556
votedoggett.com,Democrat,11.0,1618
votedoggett.com,Democrat,12.0,16
voteforlinda.com,Democrat,0.0,2444
voteforlinda.com,Democrat,1.0,579
voteforlinda.com,Democrat,2.0,530
voteforlinda.com,Democrat,3.0,4488
voteforlinda.com,Democrat,4.0,19228
voteforlinda.com,Democrat,5.0,2712
voteforlinda.com,Democrat,6.0,8550
voteforlinda.com,Democrat,7.0,7321
voteforlinda.com,Democrat,8.0,1618
voteforlinda.com,Democrat,9.0,99
voteforlinda.com,Democrat,10.0,3
voteforlinda.com,Democrat,11.0,1
votefortrey.com,Republican,0.0,186
votefortrey.com,Republican,1.0,720
votefortrey.com,Republican,2.0,10653
votefortrey.com,Republican,3.0,26736
votefortrey.com,Republican,4.0,6433
votefortrey.com,Republican,5.0,2783
votefortrey.com,Republican,6.0,14
votejaime.com,Republican,0.0,1600
votejaime.com,Republican,1.0,6018
votejaime.com,Republican,2.0,22639
votejaime.com,Republican,3.0,7745
votejaime.com,Republican,4.0,2187
votejaime.com,Republican,5.0,3702
votejaime.com,Republican,6.0,2488
votejaime.com,Republican,7.0,1403
votejaime.com,Republican,8.0,16
votejaime.com,Republican,9.0,8
votemorelle.com,Democrat,0.0,1015
votemorelle.com,Democrat,1.0,319
votemorelle.com,Democrat,2.0,6783
votemorelle.com,Democrat,3.0,10220
votemorelle.com,Democrat,4.0,17055
votemorelle.com,Democrat,5.0,11184
votemorelle.com,Democrat,6.0,752
votemorelle.com,Democrat,7.0,119
votesmart.org,Democrat,0.0,5
votesmart.org,Democrat,2.0,2816
votesmart.org,Democrat,3.0,2123
votesmart.org,Democrat,4.0,3774
votesmart.org,Democrat,5.0,2857
votesmart.org,Democrat,6.0,3985
votesmart.org,Democrat,7.0,16119
votesmart.org,Democrat,8.0,27851
votesmart.org,Democrat,9.0,33800
votesmart.org,Democrat,10.0,75865
votesmart.org,Democrat,11.0,41100
votesmart.org,Democrat,12.0,6210
votesmart.org,Democrat,13.0,59
votesmart.org,Republican,0.0,98
votesmart.org,Republican,2.0,759
votesmart.org,Republican,3.0,2178
votesmart.org,Republican,4.0,5649
votesmart.org,Republican,5.0,2777
votesmart.org,Republican,6.0,4703
votesmart.org,Republican,7.0,6043
votesmart.org,Republican,8.0,15124
votesmart.org,Republican,9.0,40203
votesmart.org,Republican,10.0,65902
votesmart.org,Republican,11.0,22922
votesmart.org,Republican,12.0,1424
votesmart.org,Republican,13.0,18
votetimmons.com,Republican,0.0,1816
votetimmons.com,Republican,1.0,335
votetimmons.com,Republican,2.0,22262
votetimmons.com,Republican,3.0,17709
votetimmons.com,Republican,4.0,1439
votetimmons.com,Republican,5.0,167
votetimmons.com,Republican,6.0,2191
votetimmons.com,Republican,7.0,1017
votetimmons.com,Republican,8.0,90
votetipton.com,Republican,0.0,1658
votetipton.com,Republican,1.0,4099
votetipton.com,Republican,2.0,3842
votetipton.com,Republican,3.0,14968
votetipton.com,Republican,4.0,7583
votetipton.com,Republican,5.0,8139
votetipton.com,Republican,6.0,2384
votetipton.com,Republican,7.0,90
votetipton.com,Republican,8.0,7
votetipton.com,Republican,9.0,57
votetipton.com,Republican,10.0,2735
votetipton.com,Republican,11.0,109
votetomrice.com,Republican,2.0,22
votetomrice.com,Republican,3.0,74
votetomrice.com,Republican,4.0,811
votetomrice.com,Republican,5.0,138
votetomrice.com,Republican,6.0,363
votetomrice.com,Republican,7.0,8489
votetomrice.com,Republican,8.0,11754
votetomrice.com,Republican,9.0,5801
votetomrice.com,Republican,10.0,6818
votetomrice.com,Republican,11.0,1212
votetomrice.com,Republican,12.0,14
votevargas.com,Democrat,0.0,440
votevargas.com,Democrat,1.0,10
votevargas.com,Democrat,2.0,632
votevargas.com,Democrat,3.0,713
votevargas.com,Democrat,4.0,1684
votevargas.com,Democrat,5.0,1986
votevargas.com,Democrat,6.0,2899
votevargas.com,Democrat,7.0,11724
votevargas.com,Democrat,8.0,7138
votevargas.com,Democrat,9.0,5568
votevargas.com,Democrat,10.0,6676
votevargas.com,Democrat,11.0,5380
votevargas.com,Democrat,12.0,2
votevets.org,Democrat,3.0,23
votevets.org,Democrat,4.0,10
votevets.org,Democrat,5.0,7
votevets.org,Democrat,9.0,54
votevets.org,Democrat,10.0,1482
votevets.org,Democrat,11.0,427
voteyvette.com,Democrat,0.0,461
voteyvette.com,Democrat,1.0,95
voteyvette.com,Democrat,2.0,1804
voteyvette.com,Democrat,3.0,19640
voteyvette.com,Democrat,4.0,12947
voteyvette.com,Democrat,5.0,5374
voteyvette.com,Democrat,6.0,3312
voteyvette.com,Democrat,7.0,1754
voteyvette.com,Democrat,8.0,1440
voteyvette.com,Democrat,9.0,469
voteyvette.com,Democrat,10.0,18
vox.com,Democrat,0.0,633
vox.com,Democrat,1.0,813
vox.com,Democrat,2.0,1851
vox.com,Democrat,3.0,4225
vox.com,Democrat,4.0,9187
vox.com,Democrat,5.0,12189
vox.com,Democrat,6.0,14303
vox.com,Democrat,7.0,4838
vox.com,Democrat,8.0,7927
vox.com,Democrat,9.0,3859
vox.com,Democrat,10.0,8359
vox.com,Democrat,11.0,3475
vox.com,Democrat,12.0,283
vox.com,Republican,0.0,889
vox.com,Republican,1.0,524
vox.com,Republican,2.0,916
vox.com,Republican,3.0,396
vox.com,Republican,4.0,2175
vox.com,Republican,5.0,3850
vox.com,Republican,6.0,5312
vox.com,Republican,7.0,3854
vox.com,Republican,8.0,509
vox.com,Republican,9.0,1512
vox.com,Republican,10.0,779
vox.com,Republican,11.0,1310
vox.com,Republican,12.0,44
vpr.org,Democrat,3.0,60
vpr.org,Democrat,4.0,293
vpr.org,Democrat,5.0,398
vpr.org,Democrat,6.0,541
vpr.org,Democrat,7.0,1963
vpr.org,Democrat,8.0,625
vpr.org,Democrat,9.0,42
vpr.org,Democrat,10.0,6
vtdigger.org,Democrat,2.0,8
vtdigger.org,Democrat,5.0,4
vtdigger.org,Democrat,6.0,333
vtdigger.org,Democrat,7.0,52
vtdigger.org,Democrat,9.0,16
vulture.com,Democrat,2.0,4
vulture.com,Democrat,4.0,74
vulture.com,Democrat,5.0,398
vulture.com,Democrat,6.0,399
vulture.com,Democrat,8.0,28
vulture.com,Democrat,9.0,380
vulture.com,Democrat,10.0,25
wa.gov,Democrat,11.0,1
waaytv.com,Republican,3.0,216
waaytv.com,Republican,4.0,112
waaytv.com,Republican,5.0,357
waaytv.com,Republican,6.0,399
waaytv.com,Republican,7.0,231
waaytv.com,Republican,8.0,123
waaytv.com,Republican,9.0,191
waaytv.com,Republican,10.0,76
wabe.org,Democrat,2.0,4
wabe.org,Democrat,3.0,123
wabe.org,Democrat,4.0,3
wabe.org,Democrat,5.0,4
wabe.org,Democrat,6.0,277
wabe.org,Democrat,7.0,874
wabe.org,Democrat,8.0,804
wabe.org,Democrat,9.0,58
wabe.org,Democrat,10.0,4
wabe.org,Democrat,11.0,380
wabe.org,Democrat,12.0,28
wabe.org,Republican,1.0,977
wabe.org,Republican,2.0,1190
wabe.org,Republican,3.0,3194
wabe.org,Republican,4.0,16422
wabe.org,Republican,5.0,6935
wabe.org,Republican,6.0,17629
wabe.org,Republican,7.0,13507
wabe.org,Republican,8.0,1934
wabe.org,Republican,9.0,160
wabe.org,Republican,10.0,3
wabi.tv,Democrat,1.0,318
wabi.tv,Democrat,2.0,305
wabi.tv,Democrat,3.0,524
wabi.tv,Democrat,4.0,1466
wabi.tv,Democrat,5.0,4357
wabi.tv,Democrat,6.0,4375
wabi.tv,Democrat,7.0,1647
wabi.tv,Democrat,8.0,7
wabi.tv,Democrat,9.0,741
wabi.tv,Democrat,10.0,107
wabi.tv,Republican,0.0,20
wabi.tv,Republican,1.0,4
wabi.tv,Republican,2.0,2
wabi.tv,Republican,3.0,20
wabi.tv,Republican,4.0,211
wabi.tv,Republican,5.0,122
wabi.tv,Republican,6.0,692
wabi.tv,Republican,7.0,615
wabi.tv,Republican,8.0,5
wabi.tv,Republican,9.0,480
wabi.tv,Republican,10.0,4
wach.com,Democrat,2.0,2
wach.com,Democrat,3.0,5
wach.com,Democrat,4.0,428
wach.com,Democrat,5.0,1
wach.com,Republican,1.0,3
