domain,cmpt_rank,is_home_district,counts
californiahealthline.org,4.0,False,737
californiahealthline.org,4.0,True,1
californiahealthline.org,5.0,False,528
californiahealthline.org,5.0,True,3
californiahealthline.org,6.0,False,3322
californiahealthline.org,6.0,True,5
californiahealthline.org,7.0,False,2256
californiahealthline.org,7.0,True,5
californiahealthline.org,8.0,False,1160
californiahealthline.org,8.0,True,2
californiahealthline.org,9.0,False,15
californiahealthline.org,10.0,False,1
caller.com,1.0,False,9
caller.com,2.0,False,47
caller.com,2.0,True,1
caller.com,3.0,False,883
caller.com,3.0,True,2
caller.com,4.0,False,6903
caller.com,4.0,True,16
caller.com,5.0,False,8300
caller.com,5.0,True,17
caller.com,6.0,False,2403
caller.com,6.0,True,7
caller.com,7.0,False,1629
caller.com,7.0,True,4
caller.com,8.0,False,297
caller.com,9.0,False,35
callnewspapers.com,1.0,False,3
callnewspapers.com,2.0,False,456
callnewspapers.com,2.0,True,1
callnewspapers.com,3.0,False,56
callnewspapers.com,4.0,False,1720
callnewspapers.com,4.0,True,4
callnewspapers.com,5.0,False,2451
callnewspapers.com,5.0,True,9
callnewspapers.com,6.0,False,3623
callnewspapers.com,6.0,True,7
callnewspapers.com,7.0,False,676
callnewspapers.com,7.0,True,1
callnewspapers.com,8.0,False,119
callnewspapers.com,9.0,False,1
calltothepen.com,1.0,False,1
calltothepen.com,2.0,False,435
calltothepen.com,2.0,True,1
calvertforcongress.com,0.0,False,401
calvertforcongress.com,1.0,False,1335
calvertforcongress.com,1.0,True,2
calvertforcongress.com,2.0,False,4683
calvertforcongress.com,2.0,True,11
calvertforcongress.com,3.0,False,12665
calvertforcongress.com,3.0,True,25
calvertforcongress.com,4.0,False,8236
calvertforcongress.com,4.0,True,28
calvertforcongress.com,5.0,False,4215
calvertforcongress.com,5.0,True,14
calvertforcongress.com,6.0,False,4081
calvertforcongress.com,6.0,True,21
calvertforcongress.com,7.0,False,7960
calvertforcongress.com,7.0,True,9
calvertforcongress.com,8.0,False,3816
calvertforcongress.com,8.0,True,2
calvertforcongress.com,9.0,False,696
calvertforcongress.com,10.0,False,7
calvertforcongress.com,11.0,False,1
calvinayre.com,4.0,False,1
calvinayre.com,6.0,False,11
calvinayre.com,7.0,False,267
calvinayre.com,10.0,False,6
calvinayre.com,11.0,False,38
calvinayre.com,11.0,True,1
camaspostrecord.com,5.0,False,1
campuslately.com,4.0,False,6
campuslately.com,5.0,False,11
campuslately.com,6.0,False,1283
campuslately.com,6.0,True,3
campuslately.com,7.0,False,1624
campuslately.com,7.0,True,4
campuslately.com,8.0,False,231
campuslately.com,8.0,True,1
campuslately.com,9.0,False,152
cannabisbusinesstimes.com,3.0,False,22
cannabisbusinesstimes.com,4.0,False,473
cannabisbusinesstimes.com,4.0,True,1
cannabisbusinesstimes.com,5.0,False,2481
cannabisbusinesstimes.com,5.0,True,5
cannabisbusinesstimes.com,6.0,False,17
cannabisbusinesstimes.com,6.0,True,1
cannabisdispensarymag.com,3.0,False,6
cannabisdispensarymag.com,4.0,False,1
cannabisdispensarymag.com,5.0,False,836
cannabisdispensarymag.com,5.0,True,2
cannabissciencetech.com,3.0,False,1
cannabissciencetech.com,4.0,False,80
cannabissciencetech.com,5.0,False,1545
cannabissciencetech.com,5.0,True,2
cannabissciencetech.com,6.0,False,140
cannabissciencetech.com,7.0,False,3766
cannabissciencetech.com,7.0,True,7
cannabissciencetech.com,8.0,False,6
cannabiswire.com,1.0,False,46
cannabiswire.com,1.0,True,1
cannabiswire.com,2.0,False,73
cannabiswire.com,3.0,False,44
cannabiswire.com,4.0,False,4010
cannabiswire.com,4.0,True,10
cannabiswire.com,5.0,False,1745
cannabiswire.com,5.0,True,3
cannabiswire.com,6.0,False,922
cannabiswire.com,7.0,False,226
cannabiswire.com,7.0,True,3
cannabiswire.com,8.0,False,17
cannabiswire.com,9.0,False,1
cantondailyledger.com,1.0,False,7
cantondailyledger.com,3.0,False,861
cantondailyledger.com,3.0,True,2
cantondailyledger.com,4.0,False,1
cantoniodelgado.com,2.0,False,29
cantoniodelgado.com,3.0,False,34
cantoniodelgado.com,4.0,False,125
cantoniodelgado.com,5.0,False,220
cantoniodelgado.com,6.0,False,228
cantoniodelgado.com,7.0,False,184
cantoniodelgado.com,8.0,False,386
cantoniodelgado.com,9.0,False,544
cantoniodelgado.com,10.0,False,579
cantoniodelgado.com,11.0,False,1152
cantoniodelgado.com,12.0,False,1
cantonrep.com,1.0,False,861
cantonrep.com,1.0,True,2
cantonrep.com,2.0,False,19
cantonrep.com,3.0,False,640
cantonrep.com,4.0,False,998
cantonrep.com,4.0,True,5
cantonrep.com,5.0,False,844
cantonrep.com,5.0,True,1
cantonrep.com,6.0,False,638
cantonrep.com,6.0,True,1
cantonrep.com,7.0,False,3
cantonrep.com,10.0,False,3
capecod.com,1.0,False,1026
capecod.com,1.0,True,1
capecod.com,2.0,False,557
capecod.com,2.0,True,1
capecod.com,3.0,False,1376
capecod.com,3.0,True,4
capecod.com,4.0,False,4355
capecod.com,4.0,True,12
capecod.com,5.0,False,7376
capecod.com,5.0,True,18
capecod.com,6.0,False,19315
capecod.com,6.0,True,46
capecod.com,7.0,False,5626
capecod.com,7.0,True,11
capecod.com,8.0,False,1959
capecod.com,8.0,True,5
capecod.com,9.0,False,171
capecodtimes.com,1.0,False,31
capecodtimes.com,2.0,False,1
capecodtimes.com,3.0,False,117
capecodtimes.com,4.0,False,46
capecodtimes.com,5.0,False,196
capecodtimes.com,6.0,False,4662
capecodtimes.com,6.0,True,12
capecodtimes.com,7.0,False,2035
capecodtimes.com,7.0,True,4
capecodtimes.com,8.0,False,795
capecodtimes.com,8.0,True,2
capecodtimes.com,9.0,False,137
capemaycountyherald.com,0.0,False,2
capemaycountyherald.com,1.0,False,101
capemaycountyherald.com,2.0,False,340
capemaycountyherald.com,2.0,True,1
capemaycountyherald.com,3.0,False,110
capemaycountyherald.com,5.0,False,1455
capemaycountyherald.com,5.0,True,1
capemaycountyherald.com,6.0,False,103
capemaycountyherald.com,6.0,True,3
capemaycountyherald.com,7.0,False,1
capenews.net,1.0,False,326
capenews.net,1.0,True,1
capenews.net,2.0,False,16
capenews.net,3.0,False,258
capenews.net,4.0,False,2408
capenews.net,4.0,True,6
capenews.net,5.0,False,2605
capenews.net,5.0,True,7
capenews.net,6.0,False,4962
capenews.net,6.0,True,10
capenews.net,7.0,False,832
capenews.net,7.0,True,1
capenews.net,8.0,False,737
capenews.net,8.0,True,3
capenews.net,9.0,False,30
capitalandmain.com,3.0,False,14
capitalandmain.com,4.0,False,237
capitalandmain.com,5.0,False,978
capitalandmain.com,5.0,True,1
capitalandmain.com,6.0,False,612
capitalandmain.com,6.0,True,3
capitalandmain.com,7.0,False,751
capitalandmain.com,7.0,True,2
capitalandmain.com,8.0,False,431
capitalandmain.com,8.0,True,1
capitalandmain.com,9.0,False,22
capitalgazette.com,1.0,False,70
capitalgazette.com,2.0,False,304
capitalgazette.com,2.0,True,1
capitalgazette.com,3.0,False,1814
capitalgazette.com,3.0,True,4
capitalgazette.com,4.0,False,9624
capitalgazette.com,4.0,True,19
capitalgazette.com,5.0,False,4223
capitalgazette.com,5.0,True,9
capitalgazette.com,6.0,False,15234
capitalgazette.com,6.0,True,33
capitalgazette.com,7.0,False,9808
capitalgazette.com,7.0,True,24
capitalgazette.com,8.0,False,813
capitalgazette.com,8.0,True,2
capitalgazette.com,10.0,False,8
capitalpress.com,0.0,False,7
capitalpress.com,1.0,False,864
capitalpress.com,1.0,True,2
capitalpress.com,2.0,False,1
capitalpress.com,10.0,False,59
capitalpress.com,11.0,False,1
capitolfax.com,1.0,False,24
capitolfax.com,2.0,False,456
capitolfax.com,2.0,True,1
capitolfax.com,3.0,False,2826
capitolfax.com,3.0,True,6
capitolfax.com,4.0,False,647
capitolfax.com,4.0,True,2
capitolfax.com,5.0,False,3269
capitolfax.com,5.0,True,3
capitolfax.com,6.0,False,5636
capitolfax.com,6.0,True,9
capitolfax.com,7.0,False,2656
capitolfax.com,7.0,True,7
capitolfax.com,8.0,False,572
capitolfax.com,8.0,True,8
capitolfax.com,9.0,False,25
capitolfax.com,10.0,False,4
capitolfax.com,11.0,False,391
capitolfax.com,12.0,False,42
capitolfax.com,12.0,True,1
capjournal.com,0.0,False,435
capjournal.com,1.0,False,467
capjournal.com,1.0,True,1
capjournal.com,2.0,False,95
capjournal.com,3.0,False,97
capjournal.com,4.0,False,856
capjournal.com,4.0,True,2
capjournal.com,5.0,False,1008
capjournal.com,5.0,True,2
capjournal.com,6.0,False,307
capjournal.com,6.0,True,1
capjournal.com,7.0,False,1173
capjournal.com,7.0,True,4
capjournal.com,8.0,False,572
capjournal.com,8.0,True,2
capradio.org,2.0,False,58
capradio.org,3.0,False,1243
capradio.org,3.0,True,3
capradio.org,4.0,False,152
capradio.org,4.0,True,1
capradio.org,5.0,False,1768
capradio.org,5.0,True,4
capradio.org,6.0,False,199
capradio.org,7.0,False,404
capradio.org,8.0,False,51
capradio.org,8.0,True,1
capradio.org,9.0,False,7
captainhiggins.com,0.0,False,176
captainhiggins.com,0.0,True,1
captainhiggins.com,1.0,False,10
captainhiggins.com,2.0,False,606
captainhiggins.com,3.0,False,830
captainhiggins.com,3.0,True,3
captainhiggins.com,4.0,False,2139
captainhiggins.com,4.0,True,2
captainhiggins.com,5.0,False,2349
captainhiggins.com,5.0,True,4
captainhiggins.com,6.0,False,1852
captainhiggins.com,6.0,True,6
captainhiggins.com,7.0,False,3629
captainhiggins.com,7.0,True,8
captainhiggins.com,8.0,False,4730
captainhiggins.com,8.0,True,12
captainhiggins.com,9.0,False,8001
captainhiggins.com,9.0,True,18
captainhiggins.com,10.0,False,7561
captainhiggins.com,10.0,True,9
captainhiggins.com,11.0,False,1000
captainhiggins.com,11.0,True,3
captainhiggins.com,13.0,False,2
caribbeanlifenews.com,3.0,False,39
caribbeanlifenews.com,4.0,False,7
caribbeanlifenews.com,5.0,False,26
caribbeanlifenews.com,6.0,False,1100
caribbeanlifenews.com,6.0,True,4
caribbeanlifenews.com,7.0,False,3606
caribbeanlifenews.com,7.0,True,9
caribbeanlifenews.com,8.0,False,1347
caribbeanlifenews.com,8.0,True,2
caribbeanlifenews.com,9.0,False,473
caribbeanlifenews.com,10.0,False,5
caribbeannationalweekly.com,3.0,False,1
caribbeannationalweekly.com,6.0,False,20
caribbeannationalweekly.com,7.0,False,367
caribbeannationalweekly.com,7.0,True,1
caribbeannationalweekly.com,8.0,False,14
carnegie.org,5.0,False,19
carnegie.org,6.0,False,25
carnegie.org,7.0,False,1
carnegie.org,9.0,False,49
carnegie.org,9.0,True,2
carnegie.org,10.0,False,37
carnegie.org,10.0,True,1
carnegie.org,11.0,False,291
carnegie.org,11.0,True,1
carnegie.org,12.0,False,7
carolinacoastonline.com,2.0,False,5
carolinacoastonline.com,3.0,False,239
carolinacoastonline.com,3.0,True,1
carolinacoastonline.com,4.0,False,212
carolinacoastonline.com,5.0,False,1165
carolinacoastonline.com,5.0,True,3
carolinacoastonline.com,6.0,False,397
carolinacoastonline.com,7.0,False,205
carolinacoastonline.com,8.0,False,47
carolinacoastonline.com,8.0,True,2
carolinacoastonline.com,9.0,False,208
carolinacoastonline.com,10.0,False,272
carolinacoastonline.com,10.0,True,1
carolinacoastonline.com,11.0,False,182
carolinacoastonline.com,11.0,True,1
carolinacoastonline.com,12.0,False,19
carolinajournal.com,9.0,False,2
carolynmaloney.com,0.0,False,215
carolynmaloney.com,1.0,False,328
carolynmaloney.com,1.0,True,1
carolynmaloney.com,2.0,False,3110
carolynmaloney.com,2.0,True,11
carolynmaloney.com,3.0,False,5422
carolynmaloney.com,3.0,True,13
carolynmaloney.com,4.0,False,9257
carolynmaloney.com,4.0,True,24
carolynmaloney.com,5.0,False,9170
carolynmaloney.com,5.0,True,19
carolynmaloney.com,6.0,False,11167
carolynmaloney.com,6.0,True,21
carolynmaloney.com,7.0,False,4299
carolynmaloney.com,7.0,True,10
carolynmaloney.com,8.0,False,3378
carolynmaloney.com,8.0,True,8
carolynmaloney.com,9.0,False,1585
carolynmaloney.com,9.0,True,5
carolynmaloney.com,10.0,False,161
carrollspaper.com,3.0,False,16
carrollspaper.com,4.0,False,14
carrollspaper.com,5.0,False,1412
carrollspaper.com,5.0,True,3
carrollspaper.com,6.0,False,237
carrollspaper.com,7.0,False,1351
carrollspaper.com,7.0,True,4
carrollspaper.com,8.0,False,2
carsonnow.org,2.0,False,7
carsonnow.org,3.0,False,1
carsonnow.org,4.0,False,36
carsonnow.org,5.0,False,866
carsonnow.org,5.0,True,2
carsonnow.org,6.0,False,339
carsonnow.org,6.0,True,1
carsonnow.org,9.0,False,475
carsonnow.org,9.0,True,1
carsonnow.org,10.0,False,3332
carsonnow.org,10.0,True,8
carsonnow.org,11.0,False,938
carsonnow.org,11.0,True,2
carsonnow.org,12.0,False,37
cartwrightcongress.com,0.0,False,3230
cartwrightcongress.com,0.0,True,5
cartwrightcongress.com,1.0,False,5428
cartwrightcongress.com,1.0,True,13
cartwrightcongress.com,2.0,False,15079
cartwrightcongress.com,2.0,True,35
cartwrightcongress.com,3.0,False,8686
cartwrightcongress.com,3.0,True,23
cartwrightcongress.com,4.0,False,7407
cartwrightcongress.com,4.0,True,18
cartwrightcongress.com,5.0,False,7999
cartwrightcongress.com,5.0,True,17
cartwrightcongress.com,6.0,False,9
cascadeng.com,9.0,False,9
cascadeng.com,10.0,False,2
cascadeng.com,11.0,False,39
cascadeng.com,12.0,False,20
castenforcongress.com,0.0,False,22305
castenforcongress.com,0.0,True,49
castenforcongress.com,1.0,False,19950
castenforcongress.com,1.0,True,45
castenforcongress.com,2.0,False,17927
castenforcongress.com,2.0,True,43
castenforcongress.com,3.0,False,8395
castenforcongress.com,3.0,True,20
castenforcongress.com,4.0,False,1241
castenforcongress.com,4.0,True,3
castenforcongress.com,5.0,False,253
castenforcongress.com,5.0,True,1
castenforcongress.com,6.0,False,45
castenforcongress.com,6.0,True,1
castenforcongress.com,7.0,False,3
castenforcongress.com,9.0,False,145
castenforcongress.com,10.0,False,282
castenforcongress.com,11.0,False,16
castlepinesnewspress.net,3.0,False,1
castlepinesnewspress.net,4.0,False,337
castlepinesnewspress.net,5.0,False,7
castlepinesnewspress.net,5.0,True,1
castlepinesnewspress.net,6.0,False,59
castorforcongress.com,0.0,False,259
castorforcongress.com,0.0,True,3
castorforcongress.com,1.0,False,218
castorforcongress.com,2.0,False,1589
castorforcongress.com,2.0,True,4
castorforcongress.com,3.0,False,3022
castorforcongress.com,3.0,True,6
castorforcongress.com,4.0,False,8676
castorforcongress.com,4.0,True,21
castorforcongress.com,5.0,False,16063
castorforcongress.com,5.0,True,36
castorforcongress.com,6.0,False,7665
castorforcongress.com,6.0,True,16
castorforcongress.com,7.0,False,3915
castorforcongress.com,7.0,True,10
castorforcongress.com,8.0,False,1559
castorforcongress.com,8.0,True,6
castorforcongress.com,9.0,False,3350
castorforcongress.com,9.0,True,5
castorforcongress.com,10.0,False,1207
castorforcongress.com,10.0,True,3
castorforcongress.com,11.0,False,34
catholic-sf.org,7.0,False,11
cathyforcongress.com,0.0,False,152
cathyforcongress.com,1.0,False,539
cathyforcongress.com,1.0,True,1
cathyforcongress.com,2.0,False,42
cathyforcongress.com,3.0,False,2965
cathyforcongress.com,3.0,True,7
cathyforcongress.com,4.0,False,13182
cathyforcongress.com,4.0,True,30
cathyforcongress.com,5.0,False,8109
cathyforcongress.com,5.0,True,20
cathyforcongress.com,6.0,False,11840
cathyforcongress.com,6.0,True,27
cathyforcongress.com,7.0,False,8057
cathyforcongress.com,7.0,True,18
cathyforcongress.com,8.0,False,2958
cathyforcongress.com,8.0,True,9
cathyforcongress.com,9.0,False,370
cathyforcongress.com,10.0,False,2
cbcpac.org,2.0,False,2
cbcpac.org,3.0,False,1
cbcpac.org,4.0,False,20
cbcpac.org,5.0,False,163
cbcpac.org,6.0,False,593
cbcpac.org,6.0,True,1
cbcpac.org,7.0,False,33
cbcpac.org,8.0,False,49
cbcpac.org,9.0,False,54
cbcpac.org,10.0,False,52
cbcpac.org,11.0,False,2421
cbcpac.org,11.0,True,2
cbcpac.org,12.0,False,116
cbcpac.org,12.0,True,3
cbn.com,2.0,False,206
cbn.com,2.0,True,1
cbn.com,3.0,False,331
cbn.com,4.0,False,309
cbn.com,4.0,True,1
cbn.com,5.0,False,1
cbs.com,6.0,False,1
cbs.com,7.0,False,1
cbs.com,8.0,False,1
cbs.com,9.0,False,51
cbs.com,10.0,False,121
cbs.com,10.0,True,1
cbs.com,11.0,False,1
cbs.com,12.0,False,1
cbs12.com,1.0,False,421
cbs12.com,1.0,True,1
cbs12.com,2.0,False,1208
cbs12.com,2.0,True,2
cbs12.com,3.0,False,852
cbs12.com,3.0,True,2
cbs12.com,4.0,False,1003
cbs12.com,4.0,True,3
cbs12.com,5.0,False,583
cbs12.com,5.0,True,1
cbs12.com,6.0,False,11
cbs12.com,7.0,False,747
cbs12.com,7.0,True,2
cbs12.com,8.0,False,882
cbs12.com,8.0,True,1
cbs12.com,9.0,False,117
cbs12.com,9.0,True,1
cbs12.com,10.0,False,7
cbs17.com,0.0,False,12
cbs17.com,1.0,False,920
cbs17.com,1.0,True,1
cbs17.com,2.0,False,1159
cbs17.com,2.0,True,1
cbs17.com,3.0,False,1702
cbs17.com,3.0,True,4
cbs17.com,4.0,False,4461
cbs17.com,4.0,True,8
cbs17.com,5.0,False,3990
cbs17.com,5.0,True,9
cbs17.com,6.0,False,4178
cbs17.com,6.0,True,8
cbs17.com,7.0,False,4327
cbs17.com,7.0,True,16
cbs17.com,8.0,False,799
cbs17.com,8.0,True,3
cbs17.com,9.0,False,48
cbs17.com,9.0,True,1
cbs17.com,10.0,False,59
cbs17.com,11.0,False,153
cbs17.com,12.0,False,8
cbs19.tv,0.0,False,398
cbs19.tv,2.0,False,48
cbs19.tv,3.0,False,1923
cbs19.tv,3.0,True,4
cbs19.tv,4.0,False,10
cbs19.tv,5.0,False,1429
cbs19.tv,5.0,True,3
cbs19.tv,6.0,False,894
cbs19.tv,6.0,True,2
cbs19.tv,7.0,False,470
cbs19.tv,7.0,True,1
cbs19.tv,8.0,False,131
cbs19.tv,9.0,False,492
cbs19.tv,9.0,True,2
cbs19.tv,10.0,False,1
cbs19news.com,0.0,False,204
cbs19news.com,0.0,True,1
cbs19news.com,1.0,False,64
cbs19news.com,2.0,False,683
cbs19news.com,2.0,True,1
cbs19news.com,3.0,False,3293
cbs19news.com,3.0,True,11
cbs19news.com,4.0,False,3848
cbs19news.com,4.0,True,10
cbs19news.com,5.0,False,6180
cbs19news.com,5.0,True,11
cbs19news.com,6.0,False,8927
cbs19news.com,6.0,True,17
cbs19news.com,7.0,False,4879
cbs19news.com,7.0,True,13
cbs19news.com,8.0,False,1260
cbs19news.com,8.0,True,3
cbs19news.com,9.0,False,751
cbs19news.com,9.0,True,2
cbs19news.com,10.0,False,219
cbs19news.com,10.0,True,1
cbs19news.com,11.0,False,221
cbs2iowa.com,1.0,False,12
cbs2iowa.com,2.0,False,433
cbs2iowa.com,2.0,True,1
cbs2iowa.com,3.0,False,430
cbs2iowa.com,3.0,True,1
cbs2iowa.com,4.0,False,414
cbs2iowa.com,4.0,True,1
cbs2iowa.com,5.0,False,35
cbs2iowa.com,6.0,False,416
cbs2iowa.com,6.0,True,1
cbs2iowa.com,7.0,False,1434
cbs2iowa.com,7.0,True,4
cbs2iowa.com,8.0,False,85
cbs2iowa.com,9.0,False,17
cbs2iowa.com,10.0,False,28
cbs2iowa.com,11.0,False,786
cbs2iowa.com,11.0,True,1
cbs2iowa.com,12.0,False,47
cbs2iowa.com,12.0,True,1
cbs3duluth.com,1.0,False,216
cbs3duluth.com,1.0,True,1
cbs3duluth.com,2.0,False,16
cbs3duluth.com,3.0,False,33
cbs3duluth.com,4.0,False,34
cbs3duluth.com,5.0,False,1399
cbs3duluth.com,5.0,True,3
cbs3duluth.com,6.0,False,2230
cbs3duluth.com,6.0,True,2
cbs3duluth.com,7.0,False,27
cbs3duluth.com,7.0,True,2
cbs3duluth.com,8.0,False,331
cbs3duluth.com,9.0,False,2
cbs3duluth.com,10.0,False,13
cbs42.com,0.0,False,404
cbs42.com,0.0,True,1
cbs42.com,1.0,False,444
cbs42.com,1.0,True,1
cbs42.com,2.0,False,12
cbs42.com,3.0,False,385
cbs42.com,4.0,False,1330
cbs42.com,4.0,True,2
cbs42.com,5.0,False,3005
cbs42.com,5.0,True,6
cbs42.com,6.0,False,4630
cbs42.com,6.0,True,9
cbs42.com,7.0,False,3346
cbs42.com,7.0,True,11
cbs42.com,8.0,False,1397
cbs42.com,8.0,True,4
cbs42.com,9.0,False,489
cbs42.com,9.0,True,2
cbs42.com,10.0,False,172
cbs42.com,11.0,False,115
cbs42.com,12.0,False,24
cbs42.com,13.0,False,1
cbs46.com,0.0,False,13
cbs46.com,1.0,False,31
cbs46.com,2.0,False,477
cbs46.com,2.0,True,1
cbs46.com,3.0,False,2398
cbs46.com,3.0,True,5
cbs46.com,4.0,False,3326
cbs46.com,4.0,True,7
cbs46.com,5.0,False,1975
cbs46.com,5.0,True,4
cbs46.com,6.0,False,1983
cbs46.com,6.0,True,6
cbs46.com,7.0,False,2181
cbs46.com,7.0,True,5
cbs46.com,8.0,False,1937
cbs46.com,8.0,True,3
cbs46.com,9.0,False,572
cbs46.com,9.0,True,5
cbs46.com,10.0,False,474
cbs46.com,10.0,True,3
cbs46.com,11.0,False,532
cbs46.com,11.0,True,6
cbs46.com,12.0,False,1
cbs4indy.com,1.0,False,177
cbs4indy.com,2.0,False,611
cbs4indy.com,2.0,True,1
cbs4indy.com,3.0,False,3365
cbs4indy.com,3.0,True,4
cbs4indy.com,4.0,False,10291
cbs4indy.com,4.0,True,24
cbs4indy.com,5.0,False,21228
cbs4indy.com,5.0,True,44
cbs4indy.com,6.0,False,9682
cbs4indy.com,6.0,True,24
cbs4indy.com,7.0,False,19440
cbs4indy.com,7.0,True,47
cbs4indy.com,8.0,False,5169
cbs4indy.com,8.0,True,12
cbs4indy.com,9.0,False,271
cbs4indy.com,10.0,False,3
cbs4local.com,2.0,False,3
cbs4local.com,3.0,False,61
cbs4local.com,4.0,False,405
cbs4local.com,4.0,True,1
cbs4local.com,5.0,False,1220
cbs4local.com,5.0,True,3
cbs4local.com,6.0,False,10878
cbs4local.com,6.0,True,27
cbs4local.com,7.0,False,3448
cbs4local.com,7.0,True,7
cbs4local.com,8.0,False,571
cbs4local.com,8.0,True,1
cbs4local.com,9.0,False,46
cbs58.com,1.0,False,85
cbs58.com,2.0,False,680
cbs58.com,3.0,False,7209
cbs58.com,3.0,True,19
cbs58.com,4.0,False,5440
cbs58.com,4.0,True,11
cbs58.com,5.0,False,20302
cbs58.com,5.0,True,41
cbs58.com,6.0,False,13285
cbs58.com,6.0,True,18
cbs58.com,7.0,False,9503
cbs58.com,7.0,True,20
cbs58.com,8.0,False,2332
cbs58.com,8.0,True,4
cbs58.com,9.0,False,439
cbs58.com,9.0,True,11
cbs58.com,10.0,False,115
cbs58.com,10.0,True,10
cbs58.com,11.0,False,7
cbs6albany.com,1.0,False,24
cbs6albany.com,2.0,False,702
cbs6albany.com,2.0,True,2
cbs6albany.com,3.0,False,1069
cbs6albany.com,3.0,True,3
cbs6albany.com,4.0,False,1221
cbs6albany.com,4.0,True,2
cbs6albany.com,5.0,False,847
cbs6albany.com,5.0,True,3
cbs6albany.com,6.0,False,3475
cbs6albany.com,6.0,True,7
cbs6albany.com,7.0,False,1021
cbs6albany.com,7.0,True,2
cbs6albany.com,8.0,False,883
cbs6albany.com,8.0,True,3
cbs6albany.com,9.0,False,510
cbs6albany.com,9.0,True,1
cbs7.com,3.0,False,133
cbs7.com,3.0,True,1
cbs7.com,4.0,False,167
cbs7.com,5.0,False,920
cbs7.com,5.0,True,1
cbs7.com,6.0,False,454
cbs7.com,6.0,True,1
cbs7.com,7.0,False,336
cbs7.com,7.0,True,1
cbs7.com,8.0,False,117
cbs7.com,8.0,True,1
cbs7.com,9.0,False,2
cbs8.com,1.0,False,1
cbs8.com,2.0,False,14
cbs8.com,3.0,False,4
cbs8.com,4.0,False,401
cbs8.com,4.0,True,1
cbs8.com,5.0,False,373
cbs8.com,5.0,True,1
cbs8.com,6.0,False,435
cbs8.com,6.0,True,1
cbs8.com,7.0,False,324
cbs8.com,7.0,True,1
cbs8.com,8.0,False,117
cbs8.com,9.0,False,58
cbsaustin.com,2.0,False,9
cbsaustin.com,3.0,False,6
cbsaustin.com,4.0,False,168
cbsaustin.com,5.0,False,2374
cbsaustin.com,5.0,True,3
cbsaustin.com,6.0,False,4633
cbsaustin.com,6.0,True,12
cbsaustin.com,7.0,False,588
cbsaustin.com,7.0,True,2
cbsaustin.com,8.0,False,13
cbsaustin.com,9.0,False,9
cbslocal.com,0.0,False,5757
cbslocal.com,0.0,True,13
cbslocal.com,1.0,False,13965
cbslocal.com,1.0,True,28
cbslocal.com,2.0,False,21094
cbslocal.com,2.0,True,38
cbslocal.com,3.0,False,36897
cbslocal.com,3.0,True,97
cbslocal.com,4.0,False,88869
cbslocal.com,4.0,True,163
cbslocal.com,5.0,False,112337
cbslocal.com,5.0,True,270
cbslocal.com,6.0,False,133275
cbslocal.com,6.0,True,316
cbslocal.com,7.0,False,126956
cbslocal.com,7.0,True,276
cbslocal.com,8.0,False,83344
cbslocal.com,8.0,True,180
cbslocal.com,9.0,False,43127
cbslocal.com,9.0,True,117
cbslocal.com,10.0,False,38765
cbslocal.com,10.0,True,110
cbslocal.com,11.0,False,32712
cbslocal.com,11.0,True,77
cbslocal.com,12.0,False,1641
cbslocal.com,12.0,True,8
cbslocal.com,13.0,False,18
cbslocal.com,13.0,True,1
cbslocal.com,14.0,False,1
cbsnews.com,0.0,False,3744
cbsnews.com,0.0,True,9
cbsnews.com,1.0,False,4704
cbsnews.com,1.0,True,14
cbsnews.com,2.0,False,4543
cbsnews.com,2.0,True,7
cbsnews.com,3.0,False,11824
cbsnews.com,3.0,True,31
cbsnews.com,4.0,False,24503
cbsnews.com,4.0,True,58
cbsnews.com,5.0,False,41034
cbsnews.com,5.0,True,87
cbsnews.com,6.0,False,33286
cbsnews.com,6.0,True,74
cbsnews.com,7.0,False,22638
cbsnews.com,7.0,True,49
cbsnews.com,8.0,False,11445
cbsnews.com,8.0,True,32
cbsnews.com,9.0,False,8480
cbsnews.com,9.0,True,17
cbsnews.com,10.0,False,7442
cbsnews.com,10.0,True,15
cbsnews.com,11.0,False,7363
cbsnews.com,11.0,True,17
cbsnews.com,12.0,False,349
cbsnews.com,12.0,True,3
cbsnews.com,13.0,False,2
cbssports.com,0.0,False,1398
cbssports.com,0.0,True,3
cbssports.com,1.0,False,1773
cbssports.com,1.0,True,5
cbssports.com,2.0,False,3008
cbssports.com,2.0,True,6
cbssports.com,3.0,False,5089
cbssports.com,3.0,True,13
cbssports.com,4.0,False,11026
cbssports.com,4.0,True,28
cbssports.com,5.0,False,7589
cbssports.com,5.0,True,17
cbssports.com,6.0,False,3746
cbssports.com,6.0,True,8
cbssports.com,7.0,False,14089
cbssports.com,7.0,True,30
cbssports.com,8.0,False,14933
cbssports.com,8.0,True,34
cbssports.com,9.0,False,11820
cbssports.com,9.0,True,26
cbssports.com,10.0,False,5113
cbssports.com,10.0,True,13
cbssports.com,11.0,False,16
cbtnews.com,7.0,False,13
cbtnews.com,8.0,False,1
ccenterdispatch.com,3.0,False,1
ccenterdispatch.com,4.0,False,1
ccenterdispatch.com,5.0,False,151
ccenterdispatch.com,5.0,True,1
ccenterdispatch.com,6.0,False,1198
ccenterdispatch.com,6.0,True,2
ccenterdispatch.com,7.0,False,634
ccenterdispatch.com,7.0,True,1
ccenterdispatch.com,8.0,False,190
