domain,party,serp_rank,counts
intrafish.com,Democrat,16.0,159
intrafish.com,Democrat,17.0,2
intrafish.com,Democrat,18.0,30
intrafish.com,Democrat,23.0,1
investmentnews.com,Democrat,2.0,27
investopedia.com,Democrat,0.0,626
investopedia.com,Democrat,1.0,1094
investopedia.com,Democrat,2.0,64
investopedia.com,Democrat,3.0,113
investopedia.com,Democrat,4.0,15639
investopedia.com,Democrat,5.0,27035
investopedia.com,Democrat,6.0,1708
investopedia.com,Democrat,7.0,1389
investopedia.com,Democrat,8.0,127
investopedia.com,Democrat,9.0,1238
investopedia.com,Democrat,10.0,13
investopedia.com,Democrat,11.0,251
investopedia.com,Democrat,12.0,21
investopedia.com,Democrat,13.0,688
investopedia.com,Democrat,14.0,17
investopedia.com,Democrat,15.0,479
investopedia.com,Democrat,16.0,56
investopedia.com,Democrat,17.0,356
investopedia.com,Democrat,18.0,56
investopedia.com,Democrat,19.0,55
investopedia.com,Democrat,20.0,45
investopedia.com,Democrat,21.0,24
investopedia.com,Democrat,22.0,834
investopedia.com,Democrat,23.0,567
investopedia.com,Democrat,24.0,800
investopedia.com,Democrat,25.0,905
investopedia.com,Democrat,26.0,1061
investopedia.com,Democrat,27.0,509
investopedia.com,Democrat,28.0,98
investopedia.com,Democrat,29.0,106
investopedia.com,Democrat,30.0,15
investors.com,Democrat,9.0,21
investors.com,Democrat,10.0,400
investors.com,Democrat,11.0,397
iolaregister.com,Republican,5.0,37
iolaregister.com,Republican,6.0,287
iolaregister.com,Republican,7.0,41
iolaregister.com,Republican,8.0,90
iolaregister.com,Republican,9.0,1871
iolaregister.com,Republican,10.0,731
iolaregister.com,Republican,11.0,1694
iolaregister.com,Republican,12.0,164
iolaregister.com,Republican,13.0,37
iolaregister.com,Republican,14.0,1075
iolaregister.com,Republican,15.0,76
iolaregister.com,Republican,16.0,3
iosconews.com,Democrat,7.0,432
iosconews.com,Democrat,8.0,2
iosconews.com,Democrat,10.0,1
iosconews.com,Democrat,11.0,3
iosconews.com,Democrat,12.0,397
iosconews.com,Democrat,14.0,41
iosconews.com,Democrat,24.0,1
iosconews.com,Democrat,25.0,8
iosconews.com,Democrat,26.0,41
iowa.gov,Democrat,4.0,22
iowa.gov,Democrat,5.0,40
iowa.gov,Democrat,8.0,1
iowa.gov,Democrat,9.0,1
iowa.gov,Democrat,10.0,6
iowa.gov,Democrat,11.0,449
iowa.gov,Democrat,12.0,198
iowa.gov,Democrat,13.0,3269
iowa.gov,Democrat,14.0,1608
iowa.gov,Democrat,15.0,1889
iowa.gov,Democrat,16.0,483
iowa.gov,Democrat,17.0,534
iowa.gov,Democrat,18.0,56
iowa.gov,Democrat,19.0,198
iowa.gov,Democrat,20.0,8
iowa.gov,Democrat,21.0,213
iowa.gov,Democrat,22.0,1772
iowa.gov,Democrat,23.0,439
iowa.gov,Democrat,24.0,3869
iowa.gov,Democrat,25.0,3764
iowa.gov,Democrat,26.0,656
iowa.gov,Democrat,27.0,2717
iowa.gov,Democrat,28.0,639
iowa.gov,Democrat,29.0,862
iowapublicradio.org,Democrat,3.0,1
iowapublicradio.org,Democrat,4.0,318
iowapublicradio.org,Democrat,5.0,846
iowapublicradio.org,Democrat,6.0,141
iowapublicradio.org,Democrat,7.0,137
iowapublicradio.org,Democrat,8.0,4350
iowapublicradio.org,Democrat,9.0,1778
iowapublicradio.org,Democrat,10.0,3656
iowapublicradio.org,Democrat,11.0,4442
iowapublicradio.org,Democrat,12.0,2876
iowapublicradio.org,Democrat,13.0,559
iowapublicradio.org,Democrat,14.0,554
iowapublicradio.org,Democrat,15.0,738
iowapublicradio.org,Democrat,16.0,1089
iowapublicradio.org,Democrat,17.0,26
iowapublicradio.org,Democrat,18.0,581
iowapublicradio.org,Democrat,19.0,63
iowapublicradio.org,Democrat,21.0,2
iowapublicradio.org,Democrat,23.0,3
iowapublicradio.org,Democrat,24.0,43
iowapublicradio.org,Democrat,25.0,3
iowapublicradio.org,Democrat,28.0,1
iowastartingline.com,Democrat,3.0,333
iowastartingline.com,Democrat,4.0,147
iowastartingline.com,Democrat,5.0,1150
iowastartingline.com,Democrat,6.0,1061
iowastartingline.com,Democrat,7.0,7
iowastartingline.com,Democrat,8.0,93
iowastartingline.com,Democrat,9.0,3788
iowastartingline.com,Democrat,10.0,3814
iowastartingline.com,Democrat,11.0,18
iowastartingline.com,Democrat,12.0,19
iowastartingline.com,Democrat,13.0,383
iowastartingline.com,Democrat,19.0,1
iowastartingline.com,Democrat,20.0,1
iowastartingline.com,Democrat,21.0,3
iowastartingline.com,Democrat,22.0,10
iowastartingline.com,Democrat,23.0,1
iranianamericanpac.org,Democrat,25.0,1
irishcentral.com,Democrat,5.0,356
irishcentral.com,Democrat,6.0,31
irishcentral.com,Democrat,7.0,1211
irishcentral.com,Democrat,8.0,539
irishcentral.com,Democrat,9.0,884
irishcentral.com,Democrat,10.0,508
irishcentral.com,Democrat,11.0,801
irishcentral.com,Democrat,12.0,75
irishcentral.com,Democrat,13.0,58
irishcentral.com,Democrat,14.0,71
irishcentral.com,Democrat,15.0,1
irishcentral.com,Republican,10.0,2
irishcentral.com,Republican,11.0,392
irishcentral.com,Republican,14.0,1
irishecho.com,Democrat,2.0,11
irishecho.com,Democrat,12.0,1
irishtimes.com,Democrat,27.0,1
ironmaiden.com,Republican,15.0,8
ironmaiden.com,Republican,24.0,2
ironmountaindailynews.com,Republican,11.0,1
ironmountaindailynews.com,Republican,12.0,1
islandeyenews.com,Democrat,4.0,427
islandeyenews.com,Democrat,6.0,17
islandeyenews.com,Democrat,7.0,401
islandeyenews.com,Democrat,8.0,1
islandeyenews.com,Democrat,9.0,12
islandeyenews.com,Democrat,10.0,11
islandeyenews.com,Democrat,12.0,2
islandpacket.com,Democrat,0.0,429
islandpacket.com,Democrat,1.0,7
islandpacket.com,Democrat,3.0,439
islandpacket.com,Democrat,4.0,111
islandpacket.com,Democrat,5.0,14
islandpacket.com,Democrat,6.0,354
islandpacket.com,Democrat,7.0,41
islandpacket.com,Democrat,8.0,1302
islandpacket.com,Democrat,9.0,481
islandpacket.com,Democrat,10.0,14
islandpacket.com,Democrat,11.0,9
islandpacket.com,Democrat,12.0,720
islandpacket.com,Democrat,13.0,21
islandpacket.com,Democrat,14.0,2
islandpacket.com,Democrat,15.0,13
islandpacket.com,Democrat,16.0,29
islandpacket.com,Democrat,18.0,234
islandpacket.com,Republican,7.0,581
islandpacket.com,Republican,8.0,644
islandpacket.com,Republican,9.0,778
islandpacket.com,Republican,10.0,618
islandpacket.com,Republican,11.0,47
islandpacket.com,Republican,12.0,787
islandpacket.com,Republican,13.0,61
islandpacket.com,Republican,14.0,7
islandpacket.com,Republican,15.0,3
islandpacket.com,Republican,17.0,6
islandssounder.com,Democrat,14.0,375
islandssounder.com,Democrat,16.0,10
islandssounder.com,Democrat,17.0,43
israelhayom.com,Democrat,0.0,865
israelhayom.com,Democrat,1.0,488
israelhayom.com,Democrat,2.0,869
israelhayom.com,Democrat,3.0,1
israelhayom.com,Democrat,4.0,1
israelhayom.com,Democrat,6.0,2
israelhayom.com,Democrat,8.0,10
israelhayom.com,Democrat,9.0,394
israelhayom.com,Democrat,10.0,2
israelhayom.com,Democrat,11.0,16
israelhayom.com,Democrat,12.0,253
israelhayom.com,Democrat,13.0,63
israelhayom.com,Democrat,14.0,25
israelhayom.com,Democrat,15.0,43
israelhayom.com,Democrat,16.0,2
issues2000.org,Republican,26.0,1
isthmus.com,Republican,8.0,61
isthmus.com,Republican,9.0,3447
isthmus.com,Republican,10.0,10933
isthmus.com,Republican,11.0,7527
isthmus.com,Republican,12.0,678
isthmus.com,Republican,13.0,2
isthmus.com,Republican,14.0,122
isthmus.com,Republican,15.0,300
isthmus.com,Republican,16.0,14
itemlive.com,Democrat,2.0,7
itemlive.com,Democrat,4.0,9
itemlive.com,Democrat,12.0,238
itemlive.com,Democrat,13.0,169
itemlive.com,Democrat,14.0,4
itemlive.com,Democrat,16.0,18
itemonline.com,Republican,3.0,20
itemonline.com,Republican,4.0,370
itemonline.com,Republican,6.0,14
itemonline.com,Republican,7.0,814
itemonline.com,Republican,8.0,494
itemonline.com,Republican,9.0,2919
itemonline.com,Republican,10.0,280
itemonline.com,Republican,11.0,772
itemonline.com,Republican,12.0,102
itemonline.com,Republican,13.0,506
itemonline.com,Republican,14.0,29
itemonline.com,Republican,15.0,47
itemonline.com,Republican,16.0,257
itemonline.com,Republican,17.0,91
itemonline.com,Republican,18.0,13
itemonline.com,Republican,19.0,8
itemonline.com,Republican,20.0,4
ithaca.com,Republican,3.0,130
ithaca.com,Republican,4.0,476
ithaca.com,Republican,5.0,4
ithaca.com,Republican,6.0,391
ithaca.com,Republican,9.0,1
ithaca.com,Republican,23.0,31
ithaca.com,Republican,24.0,269
ithaca.com,Republican,25.0,2
ithacajournal.com,Republican,2.0,3
ithacajournal.com,Republican,3.0,431
ithacajournal.com,Republican,4.0,2
ithacavoice.com,Republican,4.0,382
ithacavoice.com,Republican,5.0,106
ithacavoice.com,Republican,6.0,358
ithacavoice.com,Republican,7.0,753
ithacavoice.com,Republican,8.0,145
ithacavoice.com,Republican,9.0,866
ithacavoice.com,Republican,10.0,1
ithacavoice.com,Republican,11.0,321
ithacavoice.com,Republican,12.0,1
ithacavoice.com,Republican,13.0,12
ithacavoice.com,Republican,14.0,61
ithacavoice.com,Republican,16.0,3
ithacavoice.com,Republican,23.0,258
ithacavoice.com,Republican,24.0,7
ithacavoice.com,Republican,25.0,77
ithacavoice.com,Republican,26.0,48
ithacavoice.com,Republican,27.0,22
ithacavoice.com,Republican,28.0,20
iwantabuzz.com,Republican,4.0,3
iwantabuzz.com,Republican,5.0,434
iwantabuzz.com,Republican,6.0,1
iwantthenews.com,Republican,12.0,1
iwantthenews.com,Republican,13.0,42
iwantthenews.com,Republican,14.0,226
iwantthenews.com,Republican,15.0,161
jackiespeier.org,Democrat,2.0,359
jackiespeier.org,Democrat,3.0,240
jackiespeier.org,Democrat,5.0,49
jackiespeier.org,Democrat,6.0,10
jackiespeier.org,Democrat,7.0,433
jackiespeier.org,Democrat,8.0,9868
jackiespeier.org,Democrat,9.0,4151
jackiespeier.org,Democrat,10.0,221
jackiespeier.org,Democrat,11.0,1031
jackiespeier.org,Democrat,12.0,5321
jackiespeier.org,Democrat,13.0,53
jackiespeier.org,Democrat,14.0,3
jackiespeier.org,Democrat,15.0,4
jackiespeier.org,Democrat,18.0,3
jackiespeier.org,Democrat,19.0,28
jackiespeier.org,Democrat,20.0,2151
jackiespeier.org,Democrat,21.0,4849
jackiespeier.org,Democrat,22.0,10642
jackiespeier.org,Democrat,23.0,3195
jackiespeier.org,Democrat,24.0,1079
jackiespeier.org,Democrat,25.0,1267
jackiespeier.org,Democrat,26.0,67
jackiespeier.org,Democrat,27.0,1309
jackiespeier.org,Democrat,28.0,788
jackiespeier.org,Democrat,29.0,1
jackiespeier.org,Democrat,30.0,14
jacksonguitars.com,Republican,9.0,334
jacksonguitars.com,Republican,10.0,1
jacksonguitars.com,Republican,11.0,13
jacksonguitars.com,Republican,12.0,211
jacksonguitars.com,Republican,13.0,286
jacksonguitars.com,Republican,15.0,13
jacksonguitars.com,Republican,16.0,398
jacksonguitars.com,Republican,17.0,103
jacksonguitars.com,Republican,18.0,23
jacksonguitars.com,Republican,19.0,74
jacksonguitars.com,Republican,20.0,42
jacksonguitars.com,Republican,21.0,2
jacksonguitars.com,Republican,24.0,1
jacksonguitars.com,Republican,26.0,8
jacksonguitars.com,Republican,29.0,3
jacksonguitars.com,Republican,30.0,2
jacksonguitars.com,Republican,32.0,1
jacksonnewspapers.com,Republican,6.0,59
jacksonnewspapers.com,Republican,7.0,2180
jacksonnewspapers.com,Republican,8.0,2098
jacksonnewspapers.com,Republican,9.0,452
jacksonnewspapers.com,Republican,10.0,7
jacksonprogress-argus.com,Democrat,3.0,236
jacksonprogress-argus.com,Democrat,4.0,1218
jacksonprogress-argus.com,Democrat,5.0,2175
jacksonprogress-argus.com,Democrat,6.0,448
jacksonprogress-argus.com,Democrat,7.0,1644
jacksonprogress-argus.com,Democrat,8.0,1006
jacksonprogress-argus.com,Democrat,9.0,471
jacksonprogress-argus.com,Democrat,10.0,82
jacksonprogress-argus.com,Democrat,11.0,22
jacksonprogress-argus.com,Democrat,12.0,17
jacksonprogress-argus.com,Republican,5.0,2
jacksonprogress-argus.com,Republican,7.0,9
jacksonprogress-argus.com,Republican,8.0,766
jacksonprogress-argus.com,Republican,9.0,772
jacksonprogress-argus.com,Republican,10.0,3256
jacksonprogress-argus.com,Republican,11.0,1538
jacksonprogress-argus.com,Republican,12.0,1858
jacksonprogress-argus.com,Republican,13.0,11
jacksonprogress-argus.com,Republican,14.0,5
jacksonprogress-argus.com,Republican,15.0,1
jacksonville.com,Democrat,4.0,97
jacksonville.com,Democrat,6.0,85
jacksonville.com,Democrat,7.0,390
jacksonville.com,Democrat,8.0,118
jacksonville.com,Democrat,9.0,108
jacksonville.com,Democrat,10.0,509
jacksonville.com,Democrat,11.0,1
jacksonville.com,Democrat,15.0,1
jacksonville.com,Republican,2.0,407
jacksonville.com,Republican,3.0,423
jacksonville.com,Republican,4.0,285
jacksonville.com,Republican,5.0,149
jacksonville.com,Republican,6.0,123
jacksonville.com,Republican,7.0,775
jacksonville.com,Republican,8.0,1698
jacksonville.com,Republican,9.0,62
jacksonville.com,Republican,10.0,16
jacksonville.com,Republican,11.0,46
jacksonville.com,Republican,12.0,760
jacksonville.com,Republican,13.0,46
jacksonville.com,Republican,14.0,10
jacksonville.com,Republican,15.0,2
jacksonville.com,Republican,16.0,21
jacksonvillefreepress.com,Democrat,6.0,3
jacobinmag.com,Democrat,1.0,5
jacobinmag.com,Democrat,2.0,3
jacobinmag.com,Democrat,3.0,3
jacobinmag.com,Democrat,4.0,10
jacobinmag.com,Democrat,5.0,2
jacobinmag.com,Democrat,6.0,23
jacobinmag.com,Democrat,7.0,247
jacobinmag.com,Democrat,8.0,19
jacobinmag.com,Democrat,9.0,108
jacobinmag.com,Democrat,11.0,1
jacobinmag.com,Democrat,12.0,420
jacobinmag.com,Democrat,13.0,605
jacobinmag.com,Democrat,14.0,2
jacobinmag.com,Democrat,15.0,3
jacobinmag.com,Democrat,16.0,503
jacobinmag.com,Democrat,18.0,1
jacobinmag.com,Democrat,21.0,320
jacobinmag.com,Democrat,22.0,116
jag.org,Democrat,18.0,11
jag.org,Democrat,19.0,2
jag.org,Democrat,21.0,6
jag.org,Democrat,22.0,1
jag.org,Democrat,24.0,11
jag.org,Democrat,25.0,4
jag.org,Democrat,26.0,1
jag.org,Democrat,27.0,6
jahanahayes.com,Democrat,0.0,3
jahanahayes.com,Democrat,2.0,35908
jahanahayes.com,Democrat,3.0,1770
jahanahayes.com,Democrat,4.0,3
jahanahayes.com,Democrat,5.0,3394
jahanahayes.com,Democrat,6.0,5062
jahanahayes.com,Democrat,7.0,829
jahanahayes.com,Democrat,8.0,16
jahanahayes.com,Democrat,9.0,491
jahanahayes.com,Democrat,10.0,217
jahanahayes.com,Democrat,11.0,27
jahanahayes.com,Democrat,12.0,383
jahanahayes.com,Democrat,13.0,10
jahanahayes.com,Democrat,14.0,10
jahanahayes.com,Democrat,15.0,1
jamescomer.com,Republican,1.0,2
jamescomer.com,Republican,2.0,2
jamescomer.com,Republican,3.0,35
jamescomer.com,Republican,4.0,1085
jamescomer.com,Republican,5.0,59
jamescomer.com,Republican,6.0,391
jamescomer.com,Republican,7.0,75
jamescomer.com,Republican,8.0,373
jamescomer.com,Republican,9.0,156
jamescomer.com,Republican,10.0,3658
jamescomer.com,Republican,11.0,11090
jamescomer.com,Republican,12.0,7713
jamescomer.com,Republican,13.0,2430
jamescomer.com,Republican,14.0,177
jamescomer.com,Republican,15.0,2494
jamescomer.com,Republican,16.0,1028
jamescomer.com,Republican,17.0,1357
jamescomer.com,Republican,18.0,1570
jamescomer.com,Republican,19.0,1830
jamescomer.com,Republican,20.0,1295
jamescomer.com,Republican,21.0,3896
jamescomer.com,Republican,22.0,1214
jamescomer.com,Republican,23.0,788
jamescomer.com,Republican,24.0,1234
jamescomer.com,Republican,25.0,623
jamescomer.com,Republican,26.0,264
jamescomer.com,Republican,27.0,29
jamestownsun.com,Republican,7.0,32
jamestownsun.com,Republican,8.0,3
jamestownsun.com,Republican,10.0,1
jamestownsun.com,Republican,11.0,3
jamieraskin.com,Democrat,0.0,663
jamieraskin.com,Democrat,1.0,4
jamieraskin.com,Democrat,2.0,31179
jamieraskin.com,Democrat,3.0,15567
jamieraskin.com,Democrat,4.0,9
jamieraskin.com,Democrat,5.0,1
jamieraskin.com,Democrat,6.0,112
jamieraskin.com,Democrat,7.0,83
jamieraskin.com,Democrat,11.0,1
jamieraskin.com,Democrat,12.0,3
jamieraskin.com,Democrat,16.0,1
jamieraskin.com,Democrat,21.0,270
jamieraskin.com,Democrat,26.0,21
jamieraskin.com,Democrat,27.0,4
jamieraskin.com,Democrat,28.0,3
jamieraskin.com,Democrat,29.0,401
jamieraskin.com,Democrat,30.0,5
janschakowsky.org,Democrat,0.0,258
janschakowsky.org,Democrat,1.0,78
janschakowsky.org,Democrat,2.0,1250
janschakowsky.org,Democrat,3.0,17479
janschakowsky.org,Democrat,4.0,4533
janschakowsky.org,Democrat,5.0,368
janschakowsky.org,Democrat,6.0,1728
janschakowsky.org,Democrat,7.0,11690
janschakowsky.org,Democrat,8.0,1166
janschakowsky.org,Democrat,9.0,23
janschakowsky.org,Democrat,10.0,3450
janschakowsky.org,Democrat,11.0,4576
janschakowsky.org,Democrat,12.0,60
janschakowsky.org,Democrat,13.0,480
janschakowsky.org,Democrat,14.0,134
janschakowsky.org,Democrat,15.0,5
janschakowsky.org,Democrat,16.0,6
janschakowsky.org,Democrat,17.0,631
janschakowsky.org,Democrat,18.0,36
janschakowsky.org,Democrat,20.0,100
janschakowsky.org,Democrat,21.0,3
janschakowsky.org,Democrat,22.0,7
janschakowsky.org,Democrat,23.0,6
janschakowsky.org,Democrat,24.0,1
janschakowsky.org,Democrat,25.0,2
janschakowsky.org,Democrat,26.0,1
jaredgoldenforcongress.com,Democrat,0.0,3
jaredgoldenforcongress.com,Democrat,1.0,34323
jaredgoldenforcongress.com,Democrat,2.0,9780
jaredgoldenforcongress.com,Democrat,3.0,967
jaredgoldenforcongress.com,Democrat,4.0,1476
jaredgoldenforcongress.com,Democrat,5.0,294
jaredgoldenforcongress.com,Democrat,6.0,3
jaredgoldenforcongress.com,Democrat,7.0,1
jaredgoldenforcongress.com,Democrat,11.0,5
jaredgoldenforcongress.com,Democrat,12.0,1
jaredgoldenforcongress.com,Democrat,14.0,1
jaredhuffman.com,Democrat,0.0,126
jaredhuffman.com,Democrat,1.0,20717
jaredhuffman.com,Democrat,2.0,16346
jaredhuffman.com,Democrat,3.0,1373
jaredhuffman.com,Democrat,4.0,3
jaredhuffman.com,Democrat,5.0,439
jaredhuffman.com,Democrat,6.0,1853
jaredhuffman.com,Democrat,7.0,2976
jaredhuffman.com,Democrat,8.0,7
jaredhuffman.com,Democrat,9.0,14
jaredhuffman.com,Democrat,10.0,868
jaredhuffman.com,Democrat,11.0,82
jaredhuffman.com,Democrat,12.0,12
jaredhuffman.com,Democrat,13.0,35
jaredhuffman.com,Democrat,14.0,1130
jaredhuffman.com,Democrat,16.0,2
jaredhuffman.com,Democrat,17.0,8
jaredhuffman.com,Democrat,18.0,27
jaredhuffman.com,Democrat,19.0,1054
jaredhuffman.com,Democrat,20.0,297
jaredhuffman.com,Democrat,22.0,1
jaredhuffman.com,Democrat,23.0,168
jaredhuffman.com,Democrat,24.0,1
jasoncrowforcongress.com,Democrat,0.0,23575
jasoncrowforcongress.com,Democrat,1.0,4265
jasoncrowforcongress.com,Democrat,2.0,16835
jasoncrowforcongress.com,Democrat,3.0,7507
jasoncrowforcongress.com,Democrat,4.0,3271
jasoncrowforcongress.com,Democrat,5.0,372
jasoncrowforcongress.com,Democrat,6.0,772
jasoncrowforcongress.com,Democrat,7.0,97
jasoncrowforcongress.com,Democrat,8.0,11
jasoncrowforcongress.com,Democrat,9.0,12
jasoncrowforcongress.com,Democrat,10.0,34
jasoncrowforcongress.com,Democrat,11.0,7
jasoncrowforcongress.com,Democrat,12.0,4
jasoncrowforcongress.com,Democrat,14.0,12
jasoncrowforcongress.com,Democrat,15.0,1
jconline.com,Republican,4.0,53
jconline.com,Republican,5.0,50
jconline.com,Republican,6.0,2
jconline.com,Republican,7.0,3
jconline.com,Republican,8.0,34
jconline.com,Republican,9.0,25
jconline.com,Republican,10.0,388
jconline.com,Republican,11.0,106
jconline.com,Republican,12.0,674
jconline.com,Republican,13.0,155
jconline.com,Republican,14.0,1018
jconline.com,Republican,15.0,918
jconline.com,Republican,16.0,110
jconline.com,Republican,17.0,256
jconline.com,Republican,18.0,9
jconline.com,Republican,19.0,40
jconline.com,Republican,20.0,5
jconline.com,Republican,21.0,1
jconline.com,Republican,22.0,9
jconline.com,Republican,24.0,2
jdnews.com,Republican,7.0,425
jdnews.com,Republican,8.0,11
jdsupra.com,Democrat,7.0,1088
jdsupra.com,Democrat,8.0,1529
jdsupra.com,Democrat,9.0,2272
jdsupra.com,Democrat,10.0,1339
jdsupra.com,Democrat,11.0,3216
jdsupra.com,Democrat,12.0,1098
jdsupra.com,Democrat,13.0,421
jdsupra.com,Democrat,14.0,9
jdsupra.com,Democrat,15.0,27
jdsupra.com,Democrat,17.0,2
jdsupra.com,Republican,6.0,1
jdsupra.com,Republican,7.0,2
jdsupra.com,Republican,8.0,45
jdsupra.com,Republican,9.0,150
jdsupra.com,Republican,10.0,129
jdsupra.com,Republican,11.0,569
jdsupra.com,Republican,12.0,722
jdsupra.com,Republican,13.0,640
jdsupra.com,Republican,14.0,122
jdsupra.com,Republican,15.0,184
jdsupra.com,Republican,16.0,18
jdsupra.com,Republican,17.0,23
jeffduncan.com,Republican,4.0,34
jeffduncan.com,Republican,7.0,180
jeffduncan.com,Republican,8.0,1152
jeffduncan.com,Republican,9.0,456
jeffduncan.com,Republican,10.0,55
jeffduncan.com,Republican,11.0,232
jeffduncan.com,Republican,12.0,1311
jeffduncan.com,Republican,13.0,120
jeffduncan.com,Republican,14.0,46
jeffduncan.com,Republican,15.0,587
jeffduncan.com,Republican,16.0,92
jeffduncan.com,Republican,17.0,11
jeffduncan.com,Republican,18.0,100
jeffduncan.com,Republican,19.0,20
jeffduncan.com,Republican,20.0,5
jeffduncan.com,Republican,21.0,3
jeffduncan.com,Republican,22.0,2
jeffduncan.com,Republican,23.0,16
jeffduncan.com,Republican,24.0,1
jeffduncan.com,Republican,25.0,6
jeffduncan.com,Republican,26.0,1
jenniferwexton.com,Democrat,1.0,43746
jenniferwexton.com,Democrat,2.0,34324
jenniferwexton.com,Democrat,3.0,9281
jenniferwexton.com,Democrat,4.0,5
jenniferwexton.com,Democrat,5.0,922
jenniferwexton.com,Democrat,6.0,1355
jenniferwexton.com,Democrat,7.0,3601
jenniferwexton.com,Democrat,8.0,1
jenniferwexton.com,Democrat,10.0,1
jenniferwexton.com,Democrat,11.0,36
jenniferwexton.com,Democrat,12.0,3
jenniferwexton.com,Democrat,13.0,1
jerrymcnerney.org,Democrat,1.0,45
jerrymcnerney.org,Democrat,2.0,6925
jerrymcnerney.org,Democrat,3.0,769
jerrymcnerney.org,Democrat,4.0,1
jerrymcnerney.org,Democrat,5.0,1
jerrymcnerney.org,Democrat,6.0,1
jerrymcnerney.org,Democrat,7.0,58
jerrymcnerney.org,Democrat,8.0,49
jerrymcnerney.org,Democrat,9.0,361
jerrymcnerney.org,Democrat,10.0,1234
jerrymcnerney.org,Democrat,11.0,488
jerrymcnerney.org,Democrat,12.0,2648
jerrymcnerney.org,Democrat,13.0,42
jerrymcnerney.org,Democrat,14.0,1582
jerrymcnerney.org,Democrat,15.0,410
jerrymcnerney.org,Democrat,16.0,399
jerrymcnerney.org,Democrat,17.0,1224
jerrymcnerney.org,Democrat,18.0,235
jerrymcnerney.org,Democrat,19.0,732
jerrymcnerney.org,Democrat,20.0,77
jerrymcnerney.org,Democrat,21.0,1127
jerrymcnerney.org,Democrat,24.0,1
jerrynadler.com,Democrat,0.0,347
jerrynadler.com,Democrat,1.0,826
jerrynadler.com,Democrat,2.0,1914
jerrynadler.com,Democrat,3.0,6616
jerrynadler.com,Democrat,4.0,1416
jerrynadler.com,Democrat,5.0,510
jerrynadler.com,Democrat,6.0,821
jerrynadler.com,Democrat,7.0,2243
jerrynadler.com,Democrat,8.0,63
jerrynadler.com,Democrat,9.0,94
jerrynadler.com,Democrat,10.0,920
jerrynadler.com,Democrat,11.0,455
jerrynadler.com,Democrat,12.0,5
jerrynadler.com,Democrat,13.0,153
jerrynadler.com,Democrat,14.0,235
jerrynadler.com,Democrat,15.0,410
jerrynadler.com,Democrat,16.0,80
jerrynadler.com,Democrat,17.0,7930
jerrynadler.com,Democrat,18.0,1601
jerrynadler.com,Democrat,19.0,98
jerrynadler.com,Democrat,20.0,3892
jerrynadler.com,Democrat,21.0,3588
jerrynadler.com,Democrat,22.0,5370
jerrynadler.com,Democrat,23.0,830
jerrynadler.com,Democrat,24.0,4757
jerrynadler.com,Democrat,25.0,1427
jerrynadler.com,Democrat,26.0,324
jerrynadler.com,Democrat,27.0,481
jerrynadler.com,Democrat,28.0,796
jerrynadler.com,Democrat,29.0,27
jerrynadler.com,Democrat,31.0,91
jerseyshoreonline.com,Democrat,2.0,85
jerseyshoreonline.com,Democrat,3.0,35
jerseyshoreonline.com,Democrat,8.0,291
jerseyshoreonline.com,Democrat,9.0,127
jerseyshoreonline.com,Democrat,10.0,5
jerseyshoreonline.com,Democrat,13.0,27
jewage.org,Democrat,13.0,1
jewishexponent.com,Democrat,8.0,4
jewishexponent.com,Democrat,9.0,410
jewishinsider.com,Democrat,2.0,4
jewishinsider.com,Democrat,3.0,1398
jewishinsider.com,Democrat,4.0,11125
jewishinsider.com,Democrat,5.0,6636
jewishinsider.com,Democrat,6.0,11480
jewishinsider.com,Democrat,7.0,16535
jewishinsider.com,Democrat,8.0,19636
jewishinsider.com,Democrat,9.0,26621
jewishinsider.com,Democrat,10.0,25859
jewishinsider.com,Democrat,11.0,23776
jewishinsider.com,Democrat,12.0,11366
jewishinsider.com,Democrat,13.0,17269
jewishinsider.com,Democrat,14.0,7669
jewishinsider.com,Democrat,15.0,7593
jewishinsider.com,Democrat,16.0,1730
jewishinsider.com,Democrat,17.0,259
jewishinsider.com,Democrat,18.0,464
jewishinsider.com,Democrat,19.0,1269
jewishinsider.com,Democrat,20.0,92
jewishinsider.com,Democrat,21.0,153
jewishinsider.com,Democrat,22.0,458
jewishinsider.com,Democrat,23.0,781
jewishinsider.com,Democrat,24.0,1156
jewishinsider.com,Democrat,25.0,664
jewishinsider.com,Democrat,26.0,992
jewishinsider.com,Democrat,27.0,307
jewishinsider.com,Democrat,28.0,69
jewishinsider.com,Democrat,29.0,1
jewishinsider.com,Republican,3.0,279
jewishinsider.com,Republican,4.0,517
jewishinsider.com,Republican,5.0,101
jewishinsider.com,Republican,6.0,852
jewishinsider.com,Republican,7.0,19
jewishinsider.com,Republican,8.0,2917
jewishinsider.com,Republican,9.0,1271
jewishinsider.com,Republican,10.0,4030
jewishinsider.com,Republican,11.0,2973
jewishinsider.com,Republican,12.0,4691
jewishinsider.com,Republican,13.0,1254
jewishinsider.com,Republican,14.0,604
jewishinsider.com,Republican,15.0,939
jewishinsider.com,Republican,16.0,218
jewishinsider.com,Republican,17.0,62
jewishinsider.com,Republican,19.0,1
jewishinsider.com,Republican,20.0,2
jewishjournal.com,Democrat,1.0,435
jewishjournal.com,Democrat,2.0,1
jewishjournal.com,Democrat,4.0,2
jewishjournal.com,Democrat,6.0,434
