domain,dem_prop,rep_prop,bias_score
loganbanner.com,0.0,6.660594119495886e-06,
lohud.com,3.3258054208984814e-05,0.0,-0.1004
loisfrankelforcongress.com,0.0002778432038107,0.0,
lompocrecord.com,3.996325905040234e-05,0.0,
longbeach.gov,6.274666377798979e-05,0.0,
longisland.com,2.024662207888064e-07,0.0,0.0789
longislandpress.com,1.202887547039379e-05,8.478508569541782e-07,-0.0461
loritrahan.com,0.0002842625739874,0.0,
losaltosonline.com,2.495098426779702e-05,0.0,
losangelesblade.com,8.800134737697002e-05,0.0,
lostcoastoutpost.com,7.74135550074848e-08,0.0,
loucorrea.com,0.0002857334315326,0.0,
loudermilkforcongress.com,0.0,0.0001936689952979,
loudersound.com,0.0,8.46094048872201e-05,
loudounnow.com,8.821572337545228e-05,0.0,
loudountimes.com,0.0001637951726181,3.125590726717565e-05,-0.304
loudwire.com,0.0,2.679514239815547e-05,0.2097
louisiana.gov,0.0,1.80874849483558e-05,
louisianaweekly.com,0.0,5.765385827288411e-05,
louisville.edu,3.513384419570464e-07,0.0,0.3
lovelace.com,0.0,5.041275365673491e-07,
lovelacemedicalgroup.com,0.0,2.566467458888323e-06,
lowellsun.com,0.0002053543418794,0.0,-0.0426
lstribune.net,0.0,1.52765920171924e-08,
lubbockonline.com,2.471278871392784e-06,2.9285226896957828e-05,0.2126
lucilleforcongress.com,1.246953724505178e-05,0.0,
lucyforcongress.com,0.000391706633449,0.0,
lufkindailynews.com,2.9774444233647995e-08,1.6651485298739715e-05,
macombdaily.com,2.656475914526074e-05,0.0,
macon.com,0.0,2.9972673537731485e-05,0.2181
mad4pa.com,0.0002811481671206,0.0,
madamenoire.com,1.6316395440039102e-06,0.0,-0.6595
madison.com,8.896008448129348e-05,6.177089982151747e-05,
madisonvillemeteor.com,0.0,4.5570073987284926e-05,
magicvalley.com,2.596331537174105e-06,1.6223740722258328e-05,0.254
mahoningmatters.com,2.972680512287416e-05,0.0,
mailtribune.com,0.0,5.3979837892749344e-05,-0.131
mainebeacon.com,0.0001740256716568,0.0,-0.8924
mainebiz.biz,6.924344750977178e-05,0.0,-0.2073
mainemortgage.com,0.0,3.05531840343848e-08,
mainepublic.org,0.0001611214275259,0.0,-0.7549
mainstreamumc.com,1.011140126174686e-05,0.0,
majorityleader.gov,0.0002912119292716,0.0,0.6855
majoritywhip.gov,0.0002850783937594,0.0,0.6909
malegislature.gov,0.0002405417800747,0.0,-0.5848
malibutimes.com,5.156933741267833e-06,0.0,
malinowskifornj.com,0.0002789448582473,0.0,
manchesterinklink.com,5.64523462669966e-06,0.0,
manchestertimes.com,0.0,1.56737834096394e-05,
manisteenews.com,6.774281552039591e-05,0.0002235500092835,
mankatofreepress.com,2.441504427159136e-06,0.0001458761771721,
mansfieldnewsjournal.com,4.4441335463143e-05,0.0001015740603223,
maplelakemessenger.com,0.0,1.604042161805202e-06,
marcialfudge.com,0.0002578109577303,0.0,
marcveasey.com,0.0002849473862048,0.0,
marcykaptur.com,5.9328557579967e-05,0.0,
marieclaire.com,2.0127524301946045e-05,0.0,-0.4621
mariettatimes.com,0.0,4.654013758037664e-05,
marijuanamoment.net,0.001161560618443,0.0009919625877483,
marinecorpstimes.com,3.2156399772339834e-05,0.0003445635329477,0.409
marinij.com,0.0001520342671458,0.0,-0.1937
maritime-executive.com,2.596331537174105e-06,0.0,0.1424
marketplace.org,1.5542259889964253e-05,0.0,-0.4541
marketwatch.com,0.0002229808128657,0.0002290648590017,0.2847
markgreentn.com,0.0,0.0003618031670391,
marktakano.com,0.0002868410408581,0.0,
markwalkerformainesenate.com,0.0,1.222127361375392e-07,
marriedbiography.com,5.9548888467295995e-09,0.0,
marshallindependent.com,4.13031090409165e-05,0.0,
martharoby.com,0.0,0.0003578999977787,
martinsvillebulletin.com,2.362304405497632e-05,3.625135285679756e-05,
maryland.gov,0.0013291669199231,3.1859332651854746e-05,
marylandmatters.org,0.0004610096298472,3.528892755971444e-05,
marylandreporter.com,6.056717446008676e-05,0.0,-0.2411
marysvillejt.com,0.0,9.990891179243828e-06,
maryvilleforum.com,0.0,3.2997438757135583e-06,
mashable.com,3.8778236169903147e-05,4.679220134866032e-05,-0.1223
massapequaobserver.com,0.0,6.194658062971518e-06,
massispost.com,0.0001012509750609,0.0001305766702669,
masslive.com,0.0008315644981127,0.0,-0.2665
masstransitmag.com,2.2985870948376253e-06,2.9819907617559563e-05,-0.3129
mastforcongress.com,0.0,0.0003656452299315,
matsuiforcongress.com,0.0002816543326726,0.0,
mattgaetz.com,0.0,0.0001856869759689,
mauinews.com,2.38195553869184e-08,0.0,
mauinow.com,7.540080257729018e-05,0.0,
maxinewatersforcongress.com,1.7864666540188798e-08,0.0,
maxroseforcongress.com,0.0002121488700535,0.0,
maysville-online.com,0.0,3.8191480042981e-08,
mcall.com,0.0003861983612658,0.0002477863225188,0.1789
mccarthyforcongress.com,0.0,0.0002020176528353,
mcclatchydc.com,0.0001062888110252,1.416903909594595e-05,-0.1175
mccollumforcongress.com,0.0002829346337746,0.0,
mcdonoughvoice.com,0.0,9.951935869599988e-05,
mcdowellnews.com,2.5725119817871868e-06,0.0,
mchenrycountyblog.com,1.7864666540188798e-08,0.0,
mchenryforcongress.com,0.0,0.0003668062509248,
mckinleypark.news,9.252706290048452e-05,0.0,
mcknightsseniorliving.com,0.0,2.2380207305186864e-05,
mcphersonsentinel.com,0.0,7.6382960085962e-09,
mdjonline.com,0.0001594540586488,6.14806445731908e-05,0.2428
meadvilletribune.com,0.0,0.0001024677409553,0.2851
meaww.com,4.347068858112607e-07,0.0,0.2002
medcitybeat.com,0.0,6.248889964632551e-05,
mediafiledc.com,0.0,2.162401600033584e-05,
mediaite.com,3.566382930306357e-05,7.216662068921689e-05,0.1359
mediamatters.org,2.38195553869184e-08,8.554891529627743e-07,-0.7221
mediatefirstinc.com,0.0,1.6957017139083563e-06,
medicaldesignandoutsourcing.com,9.694559042475788e-06,0.0,
medina-gazette.com,0.0,0.0001798131263383,
medium.com,7.488868213647145e-05,0.0001859619546252,-0.2793
medpagetoday.com,3.522912241725231e-05,0.0001327764995174,0.0257
medstarwashington.org,0.0,7.6382960085962e-09,
medtechdive.com,1.2856605020089204e-05,0.0,
meetrickcrawford.com,0.0,0.0003716565688902,
mercedcountytimes.com,2.364090872151651e-06,0.0,
mercedsunstar.com,3.355579865132129e-05,1.7575719115779857e-05,
mercurynews.com,6.462840865355634e-05,2.2960717801840177e-05,-0.1167
meridianstar.com,5.186708185501481e-06,0.0,
merionwest.com,2.4117299829254875e-06,0.0,
meritalk.com,0.0001710303625669,0.0002331666239584,
messenger-inquirer.com,2.1616246513628447e-06,0.0003506818080506,
messengernews.net,0.0,9.570784898771035e-06,0.6028
metalheadzone.com,0.0,1.3985719991739642e-05,
metalinjection.net,0.0,2.597020642922708e-07,0.0187
metro.us,3.858172483796107e-05,0.0,-0.402
metrotimes.com,8.028381143160846e-05,0.0,-0.5513
metroweekly.com,1.2969747908177068e-05,0.0,-0.7781
metrowestdailynews.com,8.277295496954143e-06,0.0,-0.1544
metsmerizedonline.com,9.09371075784077e-05,0.0,
meuserforcongress.com,0.0,0.0003622538265036,
miami.edu,0.0002676007949943,0.0,-0.1226
miamiherald.com,0.0005555375354002,7.372483307497051e-05,-0.0444
miaminewtimes.com,3.173360266422204e-05,0.0,-0.3212
miamitimesonline.com,7.174450082539821e-05,0.0,-0.25
michaelguest.ms,0.0,0.0003658132724436,
michaelmccaul.com,0.0,0.0003679978251021,
michaelwaltz.com,0.0,0.0006075424262277,
michiganadvance.com,0.0004119175261948,0.0001411098804628,
michigandaily.com,6.652206330681636e-05,0.0,-0.4827
michiganradio.org,0.0003189438466308,0.0,-0.474
michigansthumb.com,2.611814248175602e-05,1.0319337907613466e-05,
midcitymessenger.com,1.19097776934592e-08,0.0,
middleburycampus.com,7.74135550074848e-08,0.0,
middleeasteye.net,4.449492946276357e-05,0.0,-0.4547
middleeastmonitor.com,5.19266307434821e-06,0.0,-0.2798
middlemarketgrowth.org,3.2204038883113674e-05,0.0,
middletownpress.com,1.812072676059817e-05,0.0,-0.0745
midhudsonnews.com,0.0003117622506816,0.0,-0.0026
mikeconaway.com,0.0,1.2564996934140748e-05,
mikedoyleforcongress.com,0.0002821783628911,0.0,
mikeforwisconsin.com,0.0,0.0003689755269912,
mikejohnsonforlouisiana.com,0.0,0.0003570903384018,
mikejohnsongroup.com,0.0,4.6211690852007005e-06,
mikejohnsonproductions.com,0.0,7.279296096192178e-06,
mikekellyforcongress.com,0.0,0.0003611844650624,
mikelevin.org,0.0002785220611392,0.0,-0.9119
mikeonline.com,0.0,0.0003691435695034,
mikerogersforcongress.com,0.0,0.0003028431601488,
mikesimpsonart.com,0.0,6.950849367822541e-07,
miketartworks.com,5.9548888467295995e-09,0.0,
mikethompson.com,0.0002529696330979,0.0,
mikethompsonforcongress.com,0.0002900745455018,0.0,
miketurner.com,0.0,0.0003771943334964,
mikiesherrill.com,0.0002844412206528,0.0,
milb.com,0.0,9.856457169492535e-05,0.4558
milforddailynews.com,7.199460615696085e-06,0.0,-0.0005
military.com,2.8434594243133835e-05,0.00017062425624,0.3642
militarytimes.com,0.0001176150096117,7.425187549956365e-05,0.2375
miltonindependent.com,5.359399962056639e-08,0.0,
milwaukeecourieronline.com,4.427459857543457e-05,0.0,
milwaukeenns.org,0.0001185499271606,0.0,
milwaukeewidentist.com,2.3998202052320284e-06,0.0,
miningjournal.net,0.0,4.275154276011293e-05,
minnpost.com,0.000615920108306,5.724902858442851e-05,-0.3899
mississippitoday.org,1.71203054343476e-05,9.764797617389382e-05,-0.7571
missoulacurrent.com,2.853582735352824e-05,0.0001542019198215,
missoulian.com,0.0,6.520049472937716e-05,-0.3516
missourinet.com,0.0,0.0003339539397918,
mitre.org,0.0,1.298510321461354e-07,
mjbizdaily.com,5.19266307434821e-06,4.443196788200409e-05,-0.0881
mklawgroup.com,0.0,1.6666761890756908e-05,
mlb.com,0.0005275197833763,3.5976374200488097e-06,0.3791
mlbtraderumors.com,3.983820638462102e-06,0.0,0.3647
mlive.com,0.0007077087649895,0.0007964604014083,-0.036
mltnews.com,2.855369202006843e-05,0.0,
mn.gov,0.0,1.4558592192384357e-05,-0.4835
mnn.org,9.867250819030944e-06,0.0,
mobrooksforcongress.com,0.0,0.0003125590726717,
modbee.com,0.0003802792017521,6.908074910174402e-05,0.1274
modernhealthcare.com,8.831100159699996e-06,0.0,-0.0943
moffitt.org,0.0,7.6382960085962e-09,
moguldom.com,1.5244515447627774e-05,0.0,
mohavedailynews.com,0.0,5.5217241846141925e-05,
mondoweiss.net,2.393865316385299e-06,0.0,-0.6819
moneycontrol.com,1.262436435506675e-06,0.0,
moneyinc.com,5.9548888467295995e-09,0.0,
monroenews.com,0.0,3.0010865017774467e-05,
montanafreepress.org,0.0,3.230999211636192e-05,
montanarightnow.com,0.0,2.300654757789175e-05,
montclair.edu,2.5486924264002685e-06,0.0,-0.2927
montereycountyweekly.com,0.0002532316482071,3.330297059747943e-06,
montereydems.org,1.965113319420768e-07,0.0,
montereyherald.com,7.715153989822868e-05,0.0,-0.138
montgomeryadvertiser.com,3.8051739730602136e-05,0.000116415269467,-0.1615
montgomerynews.com,0.0002253746781821,5.038220047270053e-05,-0.1564
montrosepress.com,0.0,2.821586545575436e-05,
mooneyforcongress.com,0.0,0.0003369787050112,
mooresvilletribune.com,1.798376431712339e-05,9.677721042891383e-06,
morethanthecurve.com,3.983820638462102e-06,0.0,
morgancountycitizen.com,0.0,4.6563052468402434e-05,
morgangriffithforcongress.com,0.0,0.0003715496327461,
morningconsult.com,6.70937326361024e-05,0.0003135214979688,0.0071
morningjournal.com,2.3414622945340785e-05,1.6483442786550597e-05,
morningstar.com,5.0425998754106246e-05,9.26525305842719e-06,0.2547
morristowngreen.com,6.730810863458466e-05,0.0,
morrowcountysentinel.com,0.0,7.319779065037737e-05,
motherjones.com,0.0002202058346632,8.478508569541781e-05,-0.6966
moultonadvertiser.com,0.0,3.4395246926708686e-05,
moultrieobserver.com,1.250526657813216e-07,0.0,
mountaineagle.com,7.1339568383820594e-06,2.001233554252204e-05,
movement.com,0.0,3.5365310519800404e-06,
mpamag.com,3.634864152043747e-05,0.0,0.7328
mpnnow.com,2.3581359833049214e-06,0.0,0.2295
mprnews.org,0.0003907419414558,0.0001824712533493,-0.5006
mrt.com,0.0,8.067568244279305e-05,
msbluestrail.org,7.927148032766442e-05,0.0,
msbusiness.com,0.0,0.0001015816986183,
msmagazine.com,6.210353578254299e-05,0.0,-0.8201
msn.com,7.984910454579719e-05,9.68994231650514e-05,0.1171
msnbc.com,0.0005494814134431,3.259260906867998e-05,-0.6243
msspalert.com,6.485469442973206e-05,3.179058798777738e-05,
msureporter.com,0.0,3.337935355756539e-06,
mtdemocrat.com,0.0,6.401655884804475e-05,
mtexpress.com,0.0,2.29148880257886e-08,
mtpr.org,0.0,0.0001192872687662,
mtshastanews.com,0.0,2.781103576729876e-05,
mtstandard.com,5.2343472962753175e-06,9.387465794564728e-06,-0.1776
mullinforcongress.com,0.0,0.0003454495752847,
munciejournal.com,0.0,9.990891179243828e-06,
murphy4congress.com,0.0,0.0003638425920734,
murrayledger.com,0.0,3.3073821717221546e-06,
muscatinejournal.com,4.8651441877780825e-06,1.1121358988516066e-05,
musicradar.com,0.0,3.1087864754986533e-06,0.1087
muskogeephoenix.com,0.0,0.0001977478453665,0.5249
mvprogress.com,4.8317968102363965e-05,0.0,
mvtimes.com,1.038532614869642e-05,0.0,-0.25
my9nj.com,0.0,6.660594119495886e-06,0.215
myarklamiss.com,2.6165781592529858e-05,1.84846763408028e-05,0.4306
mybighornbasin.com,0.0,6.423806943229403e-06,
mycbs4.com,0.0,2.888039720850223e-05,
mycentraljersey.com,4.913378787436592e-05,0.0,0.0879
mycentraloregon.com,6.0358753350451215e-05,0.0,
mychamplainvalley.com,1.6673688770842877e-07,0.0,
myclallamcounty.com,7.741355500748479e-07,0.0,
mydailysentinel.com,0.0,3.261552395670577e-06,
mydallaspost.com,2.076469740854611e-05,9.990127349642968e-05,
myeasternshoremd.com,4.078503371125103e-05,0.0001160104397785,
myflorida.com,0.0001029600281599,0.0,
myfloridahouse.gov,0.0,0.0009634411904522,0.3877
myfox28columbus.com,5.180753296654751e-06,3.330297059747943e-06,
myfox47.com,0.0,9.738827410960157e-06,
myfox8.com,5.066419430797543e-05,2.5725780956952e-05,0.3968
myfoxzone.com,1.8174320760218736e-05,0.0002047216096223,
myhfa.org,7.706221656552775e-05,0.0,
myhighplains.com,2.0151343857332965e-05,8.142423545163548e-05,
myhorrynews.com,0.0,6.660594119495886e-06,
myjournalcourier.com,2.191399095596493e-06,3.0614290402453565e-05,
mykxlg.com,0.0,9.16595521031544e-08,
myleaderpaper.com,0.0,6.316870799109057e-06,
mymcmedia.org,0.0001586680133211,0.0,-0.3173
mymotherlode.com,0.0,9.579187024380492e-05,
mynbc15.com,0.0,2.4870291803989227e-05,
mynbc5.com,2.062773496507133e-05,2.2074675464843017e-05,-0.151
mynews13.com,0.0001746568898745,0.0001702576180316,0.3128
mynews4.com,4.269655303105123e-06,6.706423895547464e-06,0.1883
mynorthwest.com,0.0002382253283134,3.908516067598675e-05,0.137
mypanhandle.com,2.596331537174105e-06,0.0001260700756218,
myplainview.com,3.57293330803776e-08,3.208084323610404e-07,
myradiolink.com,0.0,9.74722953656961e-05,
myrecordjournal.com,1.4988455227218402e-05,0.0,0.1408
myrtlebeachonline.com,0.0,2.497722794810957e-06,0.2184
mysanantonio.com,4.168422192710719e-08,4.544786125114739e-06,0.0318
mystateline.com,0.0,6.614764343444309e-06,
mysuburbanlife.com,0.0004216359047926,3.842062892323888e-06,
mysuncoast.com,0.0,0.0003116806686307,0.4124
mytwintiers.com,2.561197692978401e-05,0.0001481982191587,0.3623
myvalleynews.com,0.0,3.330297059747943e-06,
myveronanj.com,5.690491781934805e-05,0.0,
mywabashvalley.com,7.663941945740993e-06,0.0,
mywebtimes.com,2.596331537174105e-06,0.0001015053156582,
naacp.org,1.19097776934592e-07,0.0,-0.7601
naacpldf.org,8.735821938152323e-06,0.0,-0.9064
naco.org,0.0,2.749786563094632e-07,-0.0985
nadignewspapers.com,0.0001184070098283,0.0,
nam.org,5.9548888467295995e-09,0.0,
napavalleyregister.com,4.9485126316322966e-05,0.0,0.1744
naplesnews.com,2.596331537174105e-06,1.451276241633278e-07,0.374
napolitanoforcongress.com,0.0002865194768603,0.0,
nasa.gov,5.162888630114563e-06,0.0,-0.1119
nashuatelegraph.com,3.4538355311031675e-05,0.0,0.2708
nashvillepost.com,5.34153529551645e-05,0.0,
nashvillescene.com,5.002106631252864e-07,0.0,-0.3931
nation.lk,2.274767539450707e-06,0.0,
nationalfisherman.com,3.921889794456114e-05,0.0,
nationalinterest.org,2.602286426020834e-06,0.0,0.2148
nationalmemo.com,0.0,1.718616601934145e-05,-0.7783
nationalmortgagenews.com,0.0,9.4485721626335e-06,0.5166
nationalparkstraveler.org,4.793685521617328e-06,0.0,
nationalpost.com,0.0,5.34680720601734e-08,-0.1346
nationalreview.com,0.000115233054073,0.0001444783690025,0.6361
nationbuilder.com,0.00019961978392,0.0,-0.2357
nationofchange.org,4.76391107738368e-08,0.0,-0.6276
nativenewsonline.net,4.6531501448345086e-05,0.0,-0.5711
naturalproductsinsider.com,0.0,0.0001874743372349,
naturalresourcereport.com,0.0,3.8191480042981e-08,
navajotimes.com,3.986798082885467e-05,0.0,-0.3231
navasotaexaminer.com,0.0,1.8461761452777013e-05,
navasotanews.com,0.0,1.52765920171924e-08,
navytimes.com,2.3581359833049214e-06,6.940155753410507e-05,0.3479
nbc-2.com,0.0,3.1760034803743e-05,0.3623
nbc11news.com,0.0,2.1761505328490573e-05,0.2974
nbc12.com,0.0001584595922114,0.0002456399613404,0.0233
nbc15.com,6.243700955795985e-05,0.0001912171022791,0.2197
nbc16.com,3.634864152043747e-05,0.0,-0.3385
nbc24.com,0.0,5.348334865219059e-05,
nbc25news.com,7.483508813685087e-05,0.0001882305285398,-0.5905
nbc26.com,0.0,1.7277825571444602e-05,
nbc29.com,5.823881292101548e-05,0.0001351061798,0.1215
nbc4i.com,3.964764994152567e-05,7.654336430214252e-05,0.153
nbcbayarea.com,1.9359343640717928e-05,0.0,-0.0636
nbcboston.com,0.0003379161224965,0.0,-0.2178
nbcchicago.com,0.0001324545926178,2.956020555326729e-05,0.0766
nbcconnecticut.com,0.0003936121978799,0.0,0.0473
nbcdfw.com,0.0001952488955065,1.971444199818679e-05,0.3781
nbclosangeles.com,0.000222581835313,0.0,-0.0937
nbcmiami.com,0.0002621818461438,7.233466320140601e-06,0.0363
nbcmontana.com,0.0,8.014864001819992e-05,-0.2341
nbcnews.com,0.002376506815397,0.0007092005078061,-0.1558
nbcnewyork.com,0.0001299833137464,1.9630420742092232e-05,-0.1795
nbcpalmsprings.com,7.510305813495371e-05,0.0,
nbcphiladelphia.com,3.730142373591421e-05,1.439054968019524e-05,-0.1082
nbcrightnow.com,5.9548888467295995e-09,3.914626704405552e-05,
nbcsports.com,1.2957838130483608e-05,3.047680107429884e-06,0.1888
nbcwashington.com,8.58039933925268e-05,2.7039567870430546e-06,-0.2537
ncadvertiser.com,6.568242397942748e-06,0.0,
nccu.edu,2.67969998102832e-07,0.0,
ncleg.gov,0.0,0.0005724139028841,
ncnewsonline.com,5.434431561525432e-05,3.8978224531866405e-05,0.0974
ncpolicywatch.com,4.561444856594873e-05,0.0002084185448905,-0.6287
ncpolicywatch.org,0.0004269953047547,3.904696919594377e-05,
ncr-iran.org,2.645161625717288e-05,0.0,
ncronline.org,5.9548888467295995e-09,0.0,-0.3401
nctv17.com,8.79775278215831e-05,0.0,
ncwlife.com,2.433763071658387e-05,0.0,
nd.edu,1.19097776934592e-08,0.0,
nd.gov,0.0,4.58297760515772e-08,
ndtv.com,4.204151525791097e-05,9.715912522934366e-06,-0.1258
nealdunn.com,0.0,0.000391936244793,
nealforcongress.com,0.0003026512707461,0.0,
nebraska.tv,0.0,1.9813739846298542e-05,0.6493
necn.com,2.6082413148675646e-06,0.0,-0.193
ned.org,1.131428880878624e-06,7.332764168252351e-07,
nepm.org,1.0480604370244095e-06,0.0,
neshobademocrat.com,0.0,7.230411001737163e-05,
nesn.com,1.7185809211661623e-05,0.0,0.1797
nestseekers.com,1.2981657685870523e-06,0.0,
netnebraska.org,6.988657550521858e-05,0.0005426016335626,0.2271
netrootsnation.org,6.431279954467967e-07,0.0,-0.8911
neusenews.com,0.0,0.0001032239322601,
nevadaappeal.com,0.0,0.0002016051848508,0.1226
nevadacurrent.com,6.736170263420522e-05,0.0,
newamerica.org,0.0,2.902552483266556e-07,-0.6761
newbernsj.com,0.0,9.36455090653894e-06,-0.0538
newbostonpost.com,2.3998202052320284e-06,0.0,
newburyportnews.com,2.601095448251489e-05,0.0,0.1527
newhavenindependent.org,6.260970133451501e-05,0.0,-0.5474
newindianexpress.com,1.913901275338893e-05,0.0,-0.0819
newjerseyglobe.com,0.0007028972148014,5.4331199509144765e-05,
newjerseyhills.com,0.0001385107145749,0.0,0.179
newjerseynewsnetwork.com,0.0,3.337935355756539e-06,
newmilfordspectrum.com,1.4238139232530471e-05,2.902552483266556e-07,
neworleanscitybusiness.com,0.0,0.0001441193690901,0.3105
newportnewstimes.com,5.097384852800537e-06,0.0,
newrepublic.com,4.1886688147896e-05,0.0,-0.641
news-daily.com,1.6316395440039103e-05,0.0,
news-expressky.com,0.0,6.0044644923574725e-05,
news-gazette.com,5.19266307434821e-06,9.70827422692577e-06,0.1922
news-herald.com,5.079520186260348e-06,1.4841209144702415e-05,0.3225
news-herald.net,0.0,2.859014196017557e-05,
news-journal.com,0.0,6.830164290886721e-05,
news-journalonline.com,0.0,9.08193395422088e-05,0.3095
news-leader.com,0.0,0.000106638250576,0.1312
news-press.com,0.0,2.538205763656517e-05,0.3702
news-reporter.com,0.0,3.330297059747943e-06,
news10.com,2.3039464947996815e-05,5.036692388068334e-05,0.1866
news12.com,0.0001446859343089,5.186402989836819e-06,0.1512
news18.com,6.550377731402559e-07,0.0,-0.3142
news3lv.com,0.000114107580081,0.0,0.0774
news4jax.com,5.9548888467296e-08,0.0009923368642527,0.4266
news4sanantonio.com,6.166882889673172e-05,1.4115571023885777e-05,-0.0474
news5cleveland.com,0.0001092186163378,1.6399421530456042e-05,0.1991
news8000.com,0.0002041574092212,7.972853373772713e-05,
news9.com,0.000146353303186,9.861040147097694e-06,0.5481
newsadvance.com,2.8184488911571194e-05,9.94888055119655e-05,0.3471
newsandsentinel.com,0.0,0.0002675695091811,0.4614
newsandtribune.com,0.0,0.0002206780099843,
newsbreak.com,2.9774444233647995e-08,7.6382960085962e-09,
newsbug.info,5.240302185122048e-07,0.0001022920601471,
newscenter1.tv,2.4474593160058654e-06,2.9048439720691347e-05,
newscentermaine.com,0.0002737819696172,1.52765920171924e-08,
newschannel10.com,0.0,6.240487839023095e-06,0.3122
newschannel20.com,0.0,0.0002108093315412,
newschannel5.com,3.789095773174044e-05,3.330297059747943e-06,0.1224
newschannel6now.com,0.0,2.202884568879144e-05,
newschannel9.com,0.0,0.0002016510146269,0.1998
newschannelnebraska.com,0.0,2.260935618544475e-06,
newsdakota.com,9.345602556057434e-05,8.76418084026328e-05,
newsday.com,0.000773426918302,0.0004074954537625,-0.0843
newsela.com,2.596331537174105e-06,0.0,-0.0096
newser.com,2.596331537174105e-06,2.6642376477983544e-05,0.0315
newsherald.com,0.0,0.0001564781320321,0.5541
newsindiatimes.com,6.379472421501419e-05,0.0,
newsitem.com,5.1926630743482106e-05,2.062339922320974e-07,
newsleader.com,0.0,2.6061865981330237e-05,-0.0708
newsmax.com,1.7864666540188796e-05,0.0001194476729824,0.6879
newsminer.com,0.0001079383152358,8.456357511116852e-05,-0.1174
newsobserver.com,5.880452736145479e-05,0.0011912151774286,-0.1549
newson6.com,1.7894440984422446e-05,0.0001028114642757,0.4375
newspress.com,0.0001217417475825,0.0,
newspressnow.com,0.0,8.386085187837767e-05,0.203
newsrecord.org,0.0,4.58297760515772e-08,
newstalk.com,8.932333270094398e-08,0.0,-0.5171
newstalk1290.com,0.0,7.6382960085962e-09,
newstalk955.com,0.0,3.2997438757135583e-06,
newstalk987.com,0.0,2.29148880257886e-08,
newstalkkgvo.com,0.0,2.9789354433525176e-06,
newstimes.com,6.657565730643692e-05,0.0,-0.0205
newstrib.com,0.0,2.677986580613828e-05,
newstribune.com,7.312603503783947e-06,0.0002468238972217,
newstribune.info,0.0,2.29148880257886e-08,
newswatchman.com,0.0,6.662885608298465e-05,
newsweek.com,0.0027658969970847,0.0024886332225607,-0.4096
newswest9.com,5.9548888467296e-08,0.0001203413536154,
newtimesslo.com,4.562040345479546e-05,0.0,
newtondailynews.com,2.4301901383503496e-05,0.0,
newtownbee.com,3.4538355311031675e-05,0.0,-0.3149
newyorkcountypolitics.com,0.0001079383152358,0.0,
newyorker.com,0.0001521652747004,0.0001293239897215,-0.5624
newyorkupstate.com,2.024662207888064e-06,3.0858715874728645e-06,0.0677
nextgov.com,0.0003967087400802,0.0002804858677316,0.0171
nfl.com,0.0,0.0002493445349046,0.3999
nga.org,1.19097776934592e-08,0.0,
nhbr.com,1.4434650564472549e-05,0.0,0.0015
nhl.com,0.0,0.0002705789978085,0.3716
nhonews.com,7.622257723813887e-06,0.0,
nhpr.org,0.0001432805805411,0.0,-0.3218
nhregister.com,0.0001059255628056,3.399041723825309e-06,-0.1452
nhwomensfoundation.org,1.7900395873269175e-05,0.0,
niagara-gazette.com,1.8174320760218736e-05,6.5383813833583465e-06,0.1133
nichibei.org,1.4518019008326763e-05,0.0,
nih.gov,0.0,3.965803287663147e-05,-0.3541
niskanencenter.org,5.264121740508966e-06,0.0,-0.483
nj.com,0.0013801229037845,0.0004013313488836,-0.1036
nj1015.com,0.0,3.337935355756539e-06,0.2091
njbiz.com,1.1534619696115234e-05,0.0,0.1044
njbmagazine.com,0.0001009830050628,0.0,0.1944
njherald.com,8.76559638238597e-05,0.0,0.2805
njspotlight.com,0.000117019520727,9.68612316850084e-05,-0.4154
njtvonline.org,6.365180688269269e-05,7.432062016364102e-06,-0.2354
nme.com,1.0355551704462773e-05,0.0,-0.284
nmindepth.com,3.710491240397213e-05,0.0,-0.5482
nmpoliticalreport.com,0.0003364929040621,0.0,-0.5057
nndb.com,2.38195553869184e-08,0.0,
nny360.com,5.204572852041669e-06,6.394781418396739e-05,
noaa.gov,0.0002801298811278,0.0,-0.1385
noise11.com,0.0,3.3150204677307504e-06,
nola.com,0.0001279348319831,0.0006765620689614,0.063
nondoc.com,1.1909777693459198e-06,6.660594119495886e-06,0.2295
nonpareilonline.com,6.932086106477926e-05,6.393253759195019e-06,0.5956
noozhawk.com,0.0002963271787909,0.0,-0.1284
norfolkdailynews.com,9.932754596344971e-06,5.658449683168065e-05,0.7095
normantranscript.com,5.008061520099593e-06,1.254208204611496e-05,0.3523
normatorres.com,6.438425821084043e-05,0.0,
northbaybusinessjournal.com,7.788994611522316e-06,0.0,
northcentralpa.com,0.0,6.652955823487289e-05,
northcoastjournal.com,0.0001174661373905,0.0,
northcountrypublicradio.org,9.611190598621572e-06,8.543434085614849e-05,-0.1763
northcountyoutlook.com,1.217774769156203e-05,0.0,
northdallasgazette.com,1.4613297229874437e-05,0.0,
northeastern.edu,5.186708185501481e-06,0.0,-0.5435
northernpublicradio.org,8.729867049305592e-06,3.330297059747943e-06,
northescambia.com,0.0,3.05531840343848e-08,
northglenn-thorntonsentinel.com,0.0001901574655426,0.0,
northjersey.com,0.0002700958934211,6.709479213950902e-05,-0.0732
northsidesun.com,0.0,2.153999474424128e-06,
northwestgeorgianews.com,2.598118003828124e-05,8.590791520868145e-05,
