domain,serp_rank,is_home_district,category,counts
news4jax.com,7.0,False,news,27532
news4jax.com,7.0,True,news,54
news4jax.com,8.0,False,news,24427
news4jax.com,8.0,True,news,50
news4jax.com,9.0,False,news,18764
news4jax.com,9.0,True,news,40
news4jax.com,10.0,False,news,8829
news4jax.com,10.0,True,news,11
news4jax.com,11.0,False,news,15439
news4jax.com,11.0,True,news,37
news4jax.com,12.0,False,news,3603
news4jax.com,12.0,True,news,14
news4jax.com,13.0,False,news,6441
news4jax.com,13.0,True,news,13
news4jax.com,14.0,False,news,3451
news4jax.com,14.0,True,news,16
news4jax.com,15.0,False,news,1440
news4jax.com,15.0,True,news,5
news4jax.com,16.0,False,news,1685
news4jax.com,16.0,True,news,9
news4jax.com,17.0,False,news,809
news4jax.com,17.0,True,news,6
news4jax.com,18.0,False,news,62
news4jax.com,18.0,True,news,2
news4jax.com,19.0,False,news,89
news4jax.com,19.0,True,news,2
news4jax.com,20.0,False,news,47
news4jax.com,20.0,True,news,2
news4jax.com,21.0,False,news,1
news4jax.com,24.0,False,news,1
news4jax.com,25.0,False,news,1
news4sanantonio.com,1.0,False,news,428
news4sanantonio.com,1.0,True,news,1
news4sanantonio.com,2.0,False,news,7
news4sanantonio.com,4.0,False,news,1
news4sanantonio.com,6.0,False,news,771
news4sanantonio.com,6.0,True,news,1
news4sanantonio.com,7.0,False,news,139
news4sanantonio.com,7.0,True,news,2
news4sanantonio.com,9.0,False,news,3299
news4sanantonio.com,9.0,True,news,7
news4sanantonio.com,10.0,False,news,1780
news4sanantonio.com,10.0,True,news,4
news4sanantonio.com,11.0,False,news,4711
news4sanantonio.com,11.0,True,news,11
news4sanantonio.com,12.0,False,news,134
news4sanantonio.com,12.0,True,news,1
news4sanantonio.com,13.0,False,news,32
news4sanantonio.com,14.0,False,news,4
news4sanantonio.com,16.0,False,news,4
news4sanantonio.com,20.0,False,news,426
news4sanantonio.com,20.0,True,news,1
news4sanantonio.com,21.0,False,news,438
news4sanantonio.com,21.0,True,news,1
news4sanantonio.com,22.0,False,news,1
news5cleveland.com,0.0,False,news,97
news5cleveland.com,1.0,False,news,748
news5cleveland.com,1.0,True,news,1
news5cleveland.com,2.0,False,news,41
news5cleveland.com,3.0,False,news,470
news5cleveland.com,3.0,True,news,1
news5cleveland.com,4.0,False,news,3
news5cleveland.com,4.0,True,news,1
news5cleveland.com,5.0,False,news,129
news5cleveland.com,5.0,True,news,1
news5cleveland.com,6.0,False,news,19
news5cleveland.com,7.0,False,news,1441
news5cleveland.com,7.0,True,news,3
news5cleveland.com,8.0,False,news,404
news5cleveland.com,9.0,False,news,2053
news5cleveland.com,9.0,True,news,5
news5cleveland.com,10.0,False,news,3560
news5cleveland.com,10.0,True,news,8
news5cleveland.com,11.0,False,news,5970
news5cleveland.com,11.0,True,news,14
news5cleveland.com,12.0,False,news,1325
news5cleveland.com,12.0,True,news,3
news5cleveland.com,13.0,False,news,844
news5cleveland.com,13.0,True,news,2
news5cleveland.com,14.0,False,news,1719
news5cleveland.com,14.0,True,news,4
news5cleveland.com,15.0,False,news,532
news5cleveland.com,15.0,True,news,3
news5cleveland.com,16.0,False,news,911
news5cleveland.com,16.0,True,news,3
news5cleveland.com,17.0,False,news,33
news5cleveland.com,17.0,True,news,2
news5cleveland.com,18.0,False,news,107
news5cleveland.com,19.0,False,news,5
news5cleveland.com,24.0,False,news,25
news5cleveland.com,24.0,True,news,1
news8000.com,1.0,False,news,867
news8000.com,1.0,True,news,2
news8000.com,2.0,False,news,5
news8000.com,3.0,False,news,2032
news8000.com,3.0,True,news,4
news8000.com,4.0,False,news,2077
news8000.com,4.0,True,news,4
news8000.com,5.0,False,news,3275
news8000.com,5.0,True,news,9
news8000.com,6.0,False,news,3130
news8000.com,6.0,True,news,6
news8000.com,7.0,False,news,2994
news8000.com,7.0,True,news,3
news8000.com,8.0,False,news,1574
news8000.com,8.0,True,news,6
news8000.com,9.0,False,news,2907
news8000.com,9.0,True,news,10
news8000.com,10.0,False,news,6718
news8000.com,10.0,True,news,13
news8000.com,11.0,False,news,3887
news8000.com,11.0,True,news,8
news8000.com,12.0,False,news,5268
news8000.com,12.0,True,news,8
news8000.com,13.0,False,news,3530
news8000.com,13.0,True,news,10
news8000.com,14.0,False,news,5239
news8000.com,14.0,True,news,15
news8000.com,15.0,False,news,659
news8000.com,15.0,True,news,1
news8000.com,16.0,False,news,236
news8000.com,16.0,True,news,3
news8000.com,17.0,False,news,179
news8000.com,17.0,True,news,2
news8000.com,18.0,False,news,22
news8000.com,20.0,False,news,4
news8000.com,21.0,False,news,2
news8000.com,22.0,False,news,13
news9.com,2.0,False,news,1
news9.com,3.0,False,news,573
news9.com,4.0,False,news,476
news9.com,4.0,True,news,1
news9.com,5.0,False,news,1576
news9.com,5.0,True,news,1
news9.com,6.0,False,news,984
news9.com,6.0,True,news,4
news9.com,7.0,False,news,563
news9.com,7.0,True,news,2
news9.com,8.0,False,news,2191
news9.com,8.0,True,news,3
news9.com,9.0,False,news,1224
news9.com,9.0,True,news,2
news9.com,10.0,False,news,2521
news9.com,10.0,True,news,4
news9.com,11.0,False,news,1846
news9.com,11.0,True,news,9
news9.com,12.0,False,news,2124
news9.com,12.0,True,news,10
news9.com,13.0,False,news,1457
news9.com,13.0,True,news,6
news9.com,14.0,False,news,1407
news9.com,14.0,True,news,2
news9.com,15.0,False,news,3741
news9.com,15.0,True,news,1
news9.com,16.0,False,news,4089
news9.com,16.0,True,news,5
news9.com,17.0,False,news,194
news9.com,17.0,True,news,5
news9.com,18.0,False,news,394
news9.com,18.0,True,news,5
news9.com,19.0,False,news,426
news9.com,19.0,True,news,3
news9.com,20.0,False,news,13
news9.com,20.0,True,news,4
news9.com,25.0,False,news,1
newsadvance.com,0.0,False,news,1
newsadvance.com,1.0,False,news,418
newsadvance.com,1.0,True,news,1
newsadvance.com,3.0,False,news,322
newsadvance.com,4.0,False,news,461
newsadvance.com,5.0,False,news,808
newsadvance.com,5.0,True,news,2
newsadvance.com,6.0,False,news,1490
newsadvance.com,6.0,True,news,3
newsadvance.com,7.0,False,news,1197
newsadvance.com,7.0,True,news,3
newsadvance.com,8.0,False,news,1336
newsadvance.com,8.0,True,news,3
newsadvance.com,9.0,False,news,2556
newsadvance.com,9.0,True,news,7
newsadvance.com,10.0,False,news,1814
newsadvance.com,10.0,True,news,5
newsadvance.com,11.0,False,news,442
newsadvance.com,11.0,True,news,1
newsadvance.com,12.0,False,news,1600
newsadvance.com,12.0,True,news,4
newsadvance.com,13.0,False,news,1873
newsadvance.com,13.0,True,news,5
newsadvance.com,14.0,False,news,134
newsadvance.com,15.0,False,news,369
newsadvance.com,15.0,True,news,1
newsadvance.com,16.0,False,news,12
newsadvance.com,17.0,False,news,398
newsadvance.com,17.0,True,news,1
newsadvance.com,19.0,False,news,431
newsadvance.com,19.0,True,news,1
newsadvance.com,22.0,False,news,78
newsadvance.com,23.0,False,news,1176
newsadvance.com,23.0,True,news,3
newsadvance.com,24.0,False,news,386
newsadvance.com,24.0,True,news,1
newsadvance.com,26.0,False,news,32
newsadvance.com,27.0,False,news,378
newsadvance.com,27.0,True,news,1
newsadvance.com,28.0,False,news,4
newsandsentinel.com,4.0,False,news,22
newsandsentinel.com,5.0,False,news,37
newsandsentinel.com,5.0,True,news,1
newsandsentinel.com,6.0,False,news,430
newsandsentinel.com,6.0,True,news,1
newsandsentinel.com,7.0,False,news,1438
newsandsentinel.com,7.0,True,news,2
newsandsentinel.com,8.0,False,news,6017
newsandsentinel.com,8.0,True,news,13
newsandsentinel.com,9.0,False,news,13849
newsandsentinel.com,9.0,True,news,34
newsandsentinel.com,10.0,False,news,7138
newsandsentinel.com,10.0,True,news,16
newsandsentinel.com,11.0,False,news,3478
newsandsentinel.com,11.0,True,news,7
newsandsentinel.com,12.0,False,news,2334
newsandsentinel.com,12.0,True,news,6
newsandsentinel.com,13.0,False,news,70
newsandsentinel.com,14.0,False,news,30
newsandsentinel.com,15.0,False,news,103
newsandsentinel.com,19.0,False,news,1
newsandsentinel.com,20.0,False,news,1
newsandsentinel.com,21.0,False,news,2
newsandtribune.com,3.0,False,news,9
newsandtribune.com,4.0,False,news,2610
newsandtribune.com,4.0,True,news,5
newsandtribune.com,5.0,False,news,5030
newsandtribune.com,5.0,True,news,13
newsandtribune.com,6.0,False,news,2690
newsandtribune.com,6.0,True,news,7
newsandtribune.com,7.0,False,news,6526
newsandtribune.com,7.0,True,news,15
newsandtribune.com,8.0,False,news,5999
newsandtribune.com,8.0,True,news,14
newsandtribune.com,9.0,False,news,587
newsandtribune.com,9.0,True,news,1
newsandtribune.com,10.0,False,news,555
newsandtribune.com,10.0,True,news,1
newsandtribune.com,11.0,False,news,2
newsandtribune.com,14.0,False,news,396
newsandtribune.com,14.0,True,news,1
newsandtribune.com,15.0,False,news,1295
newsandtribune.com,15.0,True,news,2
newsandtribune.com,16.0,False,news,54
newsandtribune.com,16.0,True,news,1
newsandtribune.com,17.0,False,news,205
newsandtribune.com,17.0,True,news,1
newsandtribune.com,18.0,False,news,1117
newsandtribune.com,18.0,True,news,2
newsandtribune.com,19.0,False,news,9
newsandtribune.com,21.0,False,news,823
newsandtribune.com,21.0,True,news,2
newsandtribune.com,22.0,False,news,869
newsandtribune.com,22.0,True,news,1
newsandtribune.com,23.0,False,news,48
newsandtribune.com,23.0,True,news,1
newsbreak.com,5.0,False,news,1
newsbreak.com,9.0,False,news,1
newsbreak.com,12.0,False,news,4
newsbug.info,3.0,False,news,393
newsbug.info,3.0,True,news,3
newsbug.info,4.0,False,news,87
newsbug.info,4.0,True,news,1
newsbug.info,5.0,False,news,3895
newsbug.info,5.0,True,news,8
newsbug.info,6.0,False,news,21
newsbug.info,7.0,False,news,2077
newsbug.info,7.0,True,news,4
newsbug.info,8.0,False,news,965
newsbug.info,8.0,True,news,1
newsbug.info,9.0,False,news,5431
newsbug.info,9.0,True,news,8
newsbug.info,10.0,False,news,572
newsbug.info,10.0,True,news,7
newsbug.info,11.0,False,news,2
newsbug.info,15.0,False,news,1
newsbug.info,19.0,False,news,3
newsbug.info,20.0,False,news,1
newscenter1.tv,7.0,False,news,1
newscenter1.tv,8.0,False,news,461
newscenter1.tv,9.0,False,news,960
newscenter1.tv,10.0,False,news,1620
newscenter1.tv,10.0,True,news,4
newscenter1.tv,11.0,False,news,663
newscenter1.tv,11.0,True,news,2
newscenter1.tv,12.0,False,news,354
newscenter1.tv,12.0,True,news,2
newscenter1.tv,13.0,False,news,75
newscenter1.tv,14.0,False,news,36
newscenter1.tv,15.0,False,news,35
newscenter1.tv,20.0,False,news,1
newscentermaine.com,1.0,False,news,1
newscentermaine.com,2.0,False,news,99
newscentermaine.com,3.0,False,news,1091
newscentermaine.com,3.0,True,news,2
newscentermaine.com,4.0,False,news,1728
newscentermaine.com,4.0,True,news,3
newscentermaine.com,5.0,False,news,1048
newscentermaine.com,5.0,True,news,4
newscentermaine.com,6.0,False,news,1375
newscentermaine.com,6.0,True,news,2
newscentermaine.com,7.0,False,news,4528
newscentermaine.com,7.0,True,news,11
newscentermaine.com,8.0,False,news,3017
newscentermaine.com,8.0,True,news,6
newscentermaine.com,9.0,False,news,4234
newscentermaine.com,9.0,True,news,12
newscentermaine.com,10.0,False,news,4657
newscentermaine.com,10.0,True,news,13
newscentermaine.com,11.0,False,news,5400
newscentermaine.com,11.0,True,news,10
newscentermaine.com,12.0,False,news,4694
newscentermaine.com,12.0,True,news,11
newscentermaine.com,13.0,False,news,8027
newscentermaine.com,13.0,True,news,19
newscentermaine.com,14.0,False,news,2724
newscentermaine.com,14.0,True,news,5
newscentermaine.com,15.0,False,news,1514
newscentermaine.com,15.0,True,news,3
newscentermaine.com,16.0,False,news,1515
newscentermaine.com,16.0,True,news,5
newscentermaine.com,17.0,False,news,12
newscentermaine.com,18.0,False,news,133
newscentermaine.com,19.0,False,news,8
newscentermaine.com,20.0,False,news,1
newscentermaine.com,21.0,False,news,3
newscentermaine.com,22.0,False,news,4
newscentermaine.com,23.0,False,news,3
newscentermaine.com,24.0,False,news,54
newscentermaine.com,26.0,False,news,1
newscentermaine.com,28.0,False,news,1
newschannel10.com,6.0,False,news,4
newschannel10.com,20.0,False,news,423
newschannel10.com,20.0,True,news,1
newschannel10.com,21.0,False,news,376
newschannel10.com,21.0,True,news,1
newschannel10.com,22.0,False,news,6
newschannel10.com,23.0,False,news,6
newschannel20.com,1.0,False,news,405
newschannel20.com,1.0,True,news,1
newschannel20.com,2.0,False,news,45
newschannel20.com,3.0,False,news,852
newschannel20.com,3.0,True,news,1
newschannel20.com,4.0,False,news,18
newschannel20.com,5.0,False,news,849
newschannel20.com,5.0,True,news,1
newschannel20.com,6.0,False,news,400
newschannel20.com,6.0,True,news,1
newschannel20.com,7.0,False,news,1190
newschannel20.com,7.0,True,news,3
newschannel20.com,8.0,False,news,2909
newschannel20.com,8.0,True,news,4
newschannel20.com,9.0,False,news,4817
newschannel20.com,9.0,True,news,11
newschannel20.com,10.0,False,news,4804
newschannel20.com,10.0,True,news,9
newschannel20.com,11.0,False,news,4745
newschannel20.com,11.0,True,news,9
newschannel20.com,12.0,False,news,1911
newschannel20.com,12.0,True,news,6
newschannel20.com,13.0,False,news,3229
newschannel20.com,13.0,True,news,8
newschannel20.com,14.0,False,news,474
newschannel20.com,14.0,True,news,2
newschannel20.com,15.0,False,news,224
newschannel20.com,15.0,True,news,2
newschannel20.com,16.0,False,news,584
newschannel20.com,16.0,True,news,3
newschannel20.com,17.0,False,news,43
newschannel20.com,17.0,True,news,1
newschannel20.com,18.0,False,news,3
newschannel20.com,19.0,False,news,21
newschannel20.com,20.0,False,news,5
newschannel20.com,21.0,False,news,4
newschannel20.com,22.0,False,news,1
newschannel20.com,23.0,False,news,2
newschannel20.com,24.0,False,news,2
newschannel5.com,5.0,False,news,91
newschannel5.com,6.0,False,news,92
newschannel5.com,7.0,False,news,491
newschannel5.com,8.0,False,news,934
newschannel5.com,8.0,True,news,2
newschannel5.com,9.0,False,news,1650
newschannel5.com,9.0,True,news,1
newschannel5.com,10.0,False,news,2433
newschannel5.com,10.0,True,news,4
newschannel5.com,11.0,False,news,776
newschannel5.com,11.0,True,news,4
newschannel5.com,12.0,False,news,176
newschannel5.com,12.0,True,news,1
newschannel5.com,13.0,False,news,118
newschannel5.com,13.0,True,news,1
newschannel5.com,14.0,False,news,23
newschannel5.com,16.0,False,news,2
newschannel6now.com,5.0,False,news,5
newschannel6now.com,6.0,False,news,450
newschannel6now.com,6.0,True,news,1
newschannel6now.com,7.0,False,news,87
newschannel6now.com,8.0,False,news,287
newschannel6now.com,8.0,True,news,1
newschannel6now.com,15.0,False,news,9
newschannel6now.com,16.0,False,news,4
newschannel6now.com,18.0,False,news,385
newschannel6now.com,18.0,True,news,1
newschannel6now.com,19.0,False,news,1183
newschannel6now.com,19.0,True,news,2
newschannel6now.com,20.0,False,news,393
newschannel6now.com,20.0,True,news,1
newschannel6now.com,21.0,False,news,15
newschannel6now.com,22.0,False,news,21
newschannel6now.com,23.0,False,news,8
newschannel6now.com,24.0,False,news,30
newschannel6now.com,24.0,True,news,1
newschannel9.com,3.0,False,news,8
newschannel9.com,4.0,False,news,3472
newschannel9.com,4.0,True,news,7
newschannel9.com,5.0,False,news,1791
newschannel9.com,5.0,True,news,3
newschannel9.com,6.0,False,news,9494
newschannel9.com,6.0,True,news,21
newschannel9.com,7.0,False,news,6754
newschannel9.com,7.0,True,news,14
newschannel9.com,8.0,False,news,939
newschannel9.com,8.0,True,news,7
newschannel9.com,9.0,False,news,513
newschannel9.com,9.0,True,news,2
newschannel9.com,10.0,False,news,842
newschannel9.com,10.0,True,news,2
newschannel9.com,11.0,False,news,2113
newschannel9.com,11.0,True,news,6
newschannel9.com,12.0,False,news,49
newschannel9.com,12.0,True,news,1
newschannel9.com,13.0,False,news,52
newschannel9.com,14.0,False,news,281
newschannel9.com,15.0,False,news,28
newschannel9.com,16.0,False,news,1
newschannelnebraska.com,14.0,False,news,20
newschannelnebraska.com,15.0,False,news,179
newschannelnebraska.com,17.0,False,news,37
newschannelnebraska.com,18.0,False,news,59
newschannelnebraska.com,18.0,True,news,1
newsdakota.com,3.0,False,news,31
newsdakota.com,4.0,False,news,7140
newsdakota.com,4.0,True,news,14
newsdakota.com,5.0,False,news,1732
newsdakota.com,5.0,True,news,5
newsdakota.com,6.0,False,news,3646
newsdakota.com,6.0,True,news,14
newsdakota.com,7.0,False,news,1617
newsdakota.com,7.0,True,news,5
newsdakota.com,8.0,False,news,212
newsdakota.com,8.0,True,news,1
newsdakota.com,9.0,False,news,2720
newsdakota.com,9.0,True,news,3
newsdakota.com,10.0,False,news,3133
newsdakota.com,10.0,True,news,3
newsdakota.com,11.0,False,news,4422
newsdakota.com,11.0,True,news,11
newsdakota.com,12.0,False,news,1327
newsdakota.com,12.0,True,news,3
newsdakota.com,13.0,False,news,485
newsdakota.com,13.0,True,news,1
newsdakota.com,14.0,False,news,520
newsdakota.com,14.0,True,news,1
newsdakota.com,15.0,False,news,120
newsdakota.com,16.0,False,news,1
newsdakota.com,17.0,False,news,1
newsday.com,0.0,False,news,876
newsday.com,0.0,True,news,2
newsday.com,1.0,False,news,3236
newsday.com,1.0,True,news,7
newsday.com,2.0,False,news,4041
newsday.com,2.0,True,news,10
newsday.com,3.0,False,news,3909
newsday.com,3.0,True,news,8
newsday.com,4.0,False,news,3981
newsday.com,4.0,True,news,8
newsday.com,5.0,False,news,9593
newsday.com,5.0,True,news,16
newsday.com,6.0,False,news,11299
newsday.com,6.0,True,news,21
newsday.com,7.0,False,news,8020
newsday.com,7.0,True,news,20
newsday.com,8.0,False,news,14669
newsday.com,8.0,True,news,34
newsday.com,9.0,False,news,28400
newsday.com,9.0,True,news,61
newsday.com,10.0,False,news,26873
newsday.com,10.0,True,news,56
newsday.com,11.0,False,news,21739
newsday.com,11.0,True,news,54
newsday.com,12.0,False,news,11771
newsday.com,12.0,True,news,38
newsday.com,13.0,False,news,7574
newsday.com,13.0,True,news,24
newsday.com,14.0,False,news,6050
newsday.com,14.0,True,news,14
newsday.com,15.0,False,news,3994
newsday.com,15.0,True,news,12
newsday.com,16.0,False,news,2904
newsday.com,16.0,True,news,7
newsday.com,17.0,False,news,919
newsday.com,17.0,True,news,3
newsday.com,18.0,False,news,695
newsday.com,18.0,True,news,2
newsday.com,19.0,False,news,453
newsday.com,19.0,True,news,1
newsday.com,20.0,False,news,1511
newsday.com,20.0,True,news,3
newsday.com,21.0,False,news,84
newsday.com,22.0,False,news,61
newsday.com,23.0,False,news,1344
newsday.com,23.0,True,news,1
newsday.com,24.0,False,news,2854
newsday.com,24.0,True,news,8
newsday.com,25.0,False,news,3679
newsday.com,25.0,True,news,11
newsday.com,26.0,False,news,1910
newsday.com,26.0,True,news,4
newsday.com,27.0,False,news,356
newsday.com,27.0,True,news,1
newsday.com,28.0,False,news,6
newsday.com,29.0,False,news,3
newsela.com,3.0,False,news,1
newsela.com,5.0,False,news,1
newsela.com,6.0,False,news,433
newsela.com,6.0,True,news,1
newser.com,5.0,False,news,670
newser.com,5.0,True,news,1
newser.com,7.0,False,news,194
newser.com,7.0,True,news,1
newser.com,8.0,False,news,898
newser.com,8.0,True,news,2
newser.com,9.0,False,news,401
newser.com,9.0,True,news,1
newser.com,10.0,False,news,43
newser.com,11.0,False,news,881
newser.com,11.0,True,news,2
newser.com,12.0,False,news,12
newser.com,13.0,False,news,283
newser.com,13.0,True,news,1
newser.com,14.0,False,news,47
newser.com,15.0,False,news,55
newser.com,16.0,False,news,43
newser.com,17.0,False,news,1
newser.com,18.0,False,news,363
newser.com,18.0,True,news,1
newser.com,19.0,False,news,3
newser.com,21.0,False,news,11
newser.com,22.0,False,news,10
newsherald.com,3.0,False,news,3
newsherald.com,4.0,False,news,434
newsherald.com,4.0,True,news,1
newsherald.com,5.0,False,news,921
newsherald.com,5.0,True,news,2
newsherald.com,6.0,False,news,3689
newsherald.com,6.0,True,news,9
newsherald.com,7.0,False,news,6089
newsherald.com,7.0,True,news,14
newsherald.com,8.0,False,news,2519
newsherald.com,8.0,True,news,6
newsherald.com,9.0,False,news,972
newsherald.com,9.0,True,news,1
newsherald.com,10.0,False,news,4075
newsherald.com,10.0,True,news,10
newsherald.com,11.0,False,news,1
newsherald.com,12.0,False,news,3
newsherald.com,13.0,False,news,756
newsherald.com,13.0,True,news,3
newsherald.com,14.0,False,news,476
newsherald.com,15.0,False,news,65
newsherald.com,16.0,False,news,10
newsherald.com,17.0,False,news,394
newsherald.com,17.0,True,news,1
newsherald.com,18.0,False,news,32
newsindiatimes.com,3.0,False,news,32
newsindiatimes.com,3.0,True,news,1
newsindiatimes.com,4.0,False,news,536
newsindiatimes.com,5.0,False,news,45
newsindiatimes.com,6.0,False,news,1138
newsindiatimes.com,6.0,True,news,3
newsindiatimes.com,7.0,False,news,10
newsindiatimes.com,8.0,False,news,540
newsindiatimes.com,8.0,True,news,1
newsindiatimes.com,9.0,False,news,3513
newsindiatimes.com,9.0,True,news,8
newsindiatimes.com,10.0,False,news,1416
newsindiatimes.com,10.0,True,news,4
newsindiatimes.com,11.0,False,news,3038
newsindiatimes.com,11.0,True,news,7
newsindiatimes.com,12.0,False,news,3
newsindiatimes.com,21.0,False,news,2
newsindiatimes.com,23.0,False,news,391
newsindiatimes.com,23.0,True,news,1
newsindiatimes.com,24.0,False,news,1
newsindiatimes.com,25.0,False,news,23
newsitem.com,4.0,False,news,18
newsitem.com,4.0,True,news,1
newsitem.com,7.0,False,news,1
newsitem.com,8.0,False,news,187
newsitem.com,8.0,True,news,1
newsitem.com,9.0,False,news,1030
newsitem.com,9.0,True,news,2
newsitem.com,10.0,False,news,1984
newsitem.com,10.0,True,news,4
newsitem.com,11.0,False,news,1919
newsitem.com,11.0,True,news,5
newsitem.com,12.0,False,news,1658
newsitem.com,12.0,True,news,4
newsitem.com,13.0,False,news,1588
newsitem.com,13.0,True,news,4
newsitem.com,14.0,False,news,130
newsitem.com,15.0,False,news,92
newsitem.com,16.0,False,news,118
newsitem.com,23.0,False,news,1
newsleader.com,1.0,False,news,3
newsleader.com,2.0,False,news,347
newsleader.com,2.0,True,news,1
newsleader.com,3.0,False,news,104
newsleader.com,4.0,False,news,5
newsleader.com,6.0,False,news,5
newsleader.com,6.0,True,news,1
newsleader.com,8.0,False,news,1
newsleader.com,11.0,False,news,4
newsleader.com,12.0,False,news,2015
newsleader.com,12.0,True,news,4
newsleader.com,13.0,False,news,39
newsleader.com,14.0,False,news,814
newsleader.com,15.0,False,news,45
newsleader.com,16.0,False,news,4
newsleader.com,17.0,False,news,16
newsleader.com,17.0,True,news,1
newsleader.com,22.0,False,news,2
newsleader.com,23.0,False,news,1
newsmax.com,1.0,False,news,418
newsmax.com,1.0,True,news,1
newsmax.com,2.0,False,news,489
newsmax.com,2.0,True,news,1
newsmax.com,3.0,False,news,567
newsmax.com,3.0,True,news,4
newsmax.com,4.0,False,news,3230
newsmax.com,4.0,True,news,7
newsmax.com,5.0,False,news,912
newsmax.com,6.0,False,news,652
newsmax.com,6.0,True,news,1
newsmax.com,7.0,False,news,1380
newsmax.com,7.0,True,news,3
newsmax.com,8.0,False,news,4076
newsmax.com,8.0,True,news,8
newsmax.com,9.0,False,news,2834
newsmax.com,9.0,True,news,9
newsmax.com,10.0,False,news,1055
newsmax.com,10.0,True,news,3
newsmax.com,11.0,False,news,340
newsmax.com,12.0,False,news,533
newsmax.com,12.0,True,news,1
newsmax.com,13.0,False,news,175
newsmax.com,14.0,False,news,920
newsmax.com,14.0,True,news,2
newsmax.com,15.0,False,news,141
newsmax.com,16.0,False,news,378
newsmax.com,16.0,True,news,2
newsmax.com,17.0,False,news,399
newsmax.com,17.0,True,news,1
newsmax.com,18.0,False,news,139
newsmax.com,19.0,False,news,11
newsmax.com,20.0,False,news,7
newsmax.com,21.0,False,news,2
newsminer.com,1.0,False,news,7
newsminer.com,2.0,False,news,886
newsminer.com,2.0,True,news,2
newsminer.com,3.0,False,news,693
newsminer.com,3.0,True,news,1
newsminer.com,4.0,False,news,810
newsminer.com,4.0,True,news,2
newsminer.com,5.0,False,news,734
newsminer.com,5.0,True,news,1
newsminer.com,6.0,False,news,477
newsminer.com,6.0,True,news,1
newsminer.com,7.0,False,news,783
newsminer.com,7.0,True,news,4
newsminer.com,8.0,False,news,5739
newsminer.com,8.0,True,news,12
newsminer.com,9.0,False,news,6442
newsminer.com,9.0,True,news,11
newsminer.com,10.0,False,news,4095
newsminer.com,10.0,True,news,7
newsminer.com,11.0,False,news,3873
newsminer.com,11.0,True,news,15
newsminer.com,12.0,False,news,865
newsminer.com,12.0,True,news,5
newsminer.com,13.0,False,news,1104
newsminer.com,13.0,True,news,3
newsminer.com,14.0,False,news,91
newsminer.com,14.0,True,news,1
newsminer.com,15.0,False,news,453
newsminer.com,15.0,True,news,1
newsminer.com,16.0,False,news,427
newsminer.com,16.0,True,news,1
newsminer.com,17.0,False,news,1
newsminer.com,18.0,False,news,1
newsminer.com,19.0,False,news,5
newsminer.com,20.0,False,news,6
newsminer.com,21.0,False,news,384
newsminer.com,21.0,True,news,1
newsminer.com,22.0,False,news,385
newsminer.com,22.0,True,news,1
newsminer.com,23.0,False,news,7
newsminer.com,24.0,False,news,12
newsminer.com,25.0,False,news,13
newsminer.com,26.0,False,news,408
newsminer.com,26.0,True,news,1
newsminer.com,27.0,False,news,1
newsminer.com,29.0,False,news,176
newsminer.com,29.0,True,news,1
newsminer.com,30.0,False,news,245
newsminer.com,31.0,False,news,1
newsminer.com,32.0,False,news,1
newsminer.com,33.0,False,news,1
newsobserver.com,0.0,False,news,25
newsobserver.com,0.0,True,news,1
newsobserver.com,1.0,False,news,339
newsobserver.com,1.0,True,news,1
newsobserver.com,2.0,False,news,1678
newsobserver.com,2.0,True,news,3
newsobserver.com,3.0,False,news,812
newsobserver.com,3.0,True,news,3
newsobserver.com,4.0,False,news,960
newsobserver.com,4.0,True,news,2
newsobserver.com,5.0,False,news,18279
newsobserver.com,5.0,True,news,42
newsobserver.com,6.0,False,news,20766
newsobserver.com,6.0,True,news,50
newsobserver.com,7.0,False,news,6103
newsobserver.com,7.0,True,news,8
newsobserver.com,8.0,False,news,15583
newsobserver.com,8.0,True,news,32
newsobserver.com,9.0,False,news,25759
newsobserver.com,9.0,True,news,42
newsobserver.com,10.0,False,news,23402
newsobserver.com,10.0,True,news,81
newsobserver.com,11.0,False,news,12881
newsobserver.com,11.0,True,news,22
newsobserver.com,12.0,False,news,7566
newsobserver.com,12.0,True,news,26
newsobserver.com,13.0,False,news,5317
newsobserver.com,13.0,True,news,11
newsobserver.com,14.0,False,news,5513
newsobserver.com,14.0,True,news,11
newsobserver.com,15.0,False,news,6168
newsobserver.com,15.0,True,news,15
newsobserver.com,16.0,False,news,3201
newsobserver.com,16.0,True,news,2
newsobserver.com,17.0,False,news,613
newsobserver.com,17.0,True,news,2
newsobserver.com,18.0,False,news,1113
newsobserver.com,18.0,True,news,1
newsobserver.com,19.0,False,news,2382
newsobserver.com,19.0,True,news,4
newsobserver.com,20.0,False,news,1812
newsobserver.com,20.0,True,news,3
newsobserver.com,21.0,False,news,1825
newsobserver.com,21.0,True,news,5
newsobserver.com,22.0,False,news,79
newsobserver.com,23.0,False,news,1227
newsobserver.com,23.0,True,news,3
newsobserver.com,24.0,False,news,1017
newsobserver.com,24.0,True,news,3
newsobserver.com,25.0,False,news,577
newsobserver.com,25.0,True,news,5
newsobserver.com,26.0,False,news,127
newsobserver.com,26.0,True,news,1
newsobserver.com,27.0,False,news,296
newsobserver.com,27.0,True,news,2
newsobserver.com,28.0,False,news,24
newsobserver.com,29.0,False,news,2
newsobserver.com,31.0,False,news,1
newson6.com,1.0,False,news,23
