domain,serp_rank,is_home_district,counts
earlblumenauer.com,2.0,False,16872
earlblumenauer.com,2.0,True,45
earlblumenauer.com,3.0,False,4361
earlblumenauer.com,3.0,True,8
earlblumenauer.com,4.0,False,508
earlblumenauer.com,4.0,True,1
earlblumenauer.com,5.0,False,1693
earlblumenauer.com,5.0,True,4
earlblumenauer.com,6.0,False,6440
earlblumenauer.com,6.0,True,12
earlblumenauer.com,7.0,False,10143
earlblumenauer.com,7.0,True,20
earlblumenauer.com,8.0,False,2361
earlblumenauer.com,8.0,True,6
earlblumenauer.com,9.0,False,224
earlblumenauer.com,9.0,True,1
earlblumenauer.com,10.0,False,2766
earlblumenauer.com,10.0,True,9
earlblumenauer.com,11.0,False,813
earlblumenauer.com,11.0,True,1
earlblumenauer.com,12.0,False,432
earlblumenauer.com,13.0,False,27
earlblumenauer.com,20.0,False,3
earlblumenauer.com,22.0,False,1
earlblumenauer.com,23.0,False,40
earlblumenauer.com,23.0,True,1
eastbaytimes.com,6.0,False,1
eastbaytimes.com,7.0,False,746
eastbaytimes.com,7.0,True,2
eastbaytimes.com,8.0,False,105
eastbaytimes.com,9.0,False,382
eastbaytimes.com,10.0,False,6641
eastbaytimes.com,10.0,True,16
eastbaytimes.com,11.0,False,1167
eastbaytimes.com,11.0,True,3
eastbaytimes.com,12.0,False,6
eastcountytoday.net,2.0,False,435
eastcountytoday.net,2.0,True,1
eastcountytoday.net,4.0,False,730
eastcountytoday.net,5.0,False,2166
eastcountytoday.net,5.0,True,5
eastcountytoday.net,6.0,False,1811
eastcountytoday.net,6.0,True,4
eastcountytoday.net,7.0,False,3098
eastcountytoday.net,7.0,True,2
eastcountytoday.net,8.0,False,1585
eastcountytoday.net,8.0,True,2
eastcountytoday.net,9.0,False,1842
eastcountytoday.net,9.0,True,5
eastcountytoday.net,10.0,False,2980
eastcountytoday.net,10.0,True,3
eastcountytoday.net,11.0,False,438
eastcountytoday.net,11.0,True,1
eastcountytoday.net,12.0,False,214
eastcountytoday.net,12.0,True,1
eastcountytoday.net,13.0,False,21
eastcountytoday.net,14.0,False,697
eastcountytoday.net,14.0,True,1
eastcountytoday.net,15.0,False,492
eastcountytoday.net,15.0,True,1
eastcountytoday.net,16.0,False,42
eastgreenwichnews.com,5.0,False,28
eastgreenwichnews.com,6.0,False,160
eastgreenwichnews.com,12.0,False,54
eastgreenwichnews.com,13.0,False,2109
eastgreenwichnews.com,13.0,True,2
eastgreenwichnews.com,14.0,False,4
eastgreenwichnews.com,14.0,True,4
eastgreenwichnews.com,15.0,False,2
eastgreenwichnews.com,16.0,False,400
eastgreenwichnews.com,17.0,False,1
eastgreenwichnews.com,17.0,True,1
eastgreenwichnews.com,27.0,False,1
easthamptonstar.com,4.0,False,7
easthamptonstar.com,6.0,False,2
easthamptonstar.com,7.0,False,7
easthamptonstar.com,8.0,False,413
easthamptonstar.com,8.0,True,1
easthamptonstar.com,9.0,False,5
easthamptonstar.com,10.0,False,206
easthamptonstar.com,11.0,False,429
easthamptonstar.com,11.0,True,1
easthamptonstar.com,12.0,False,926
easthamptonstar.com,12.0,True,2
easthamptonstar.com,13.0,False,835
easthamptonstar.com,13.0,True,1
easthamptonstar.com,14.0,False,348
easthamptonstar.com,14.0,True,1
easthamptonstar.com,16.0,False,4
eastidahonews.com,3.0,False,2211
eastidahonews.com,3.0,True,8
eastidahonews.com,4.0,False,1971
eastidahonews.com,4.0,True,5
eastidahonews.com,5.0,False,5384
eastidahonews.com,5.0,True,12
eastidahonews.com,6.0,False,92
eastidahonews.com,7.0,False,145
eastidahonews.com,8.0,False,1746
eastidahonews.com,8.0,True,4
eastidahonews.com,9.0,False,498
eastidahonews.com,9.0,True,1
eastidahonews.com,10.0,False,37
eastidahonews.com,11.0,False,22
eastidahonews.com,12.0,False,15
eastidahonews.com,13.0,False,9
eastidahonews.com,15.0,False,3
eastidahonews.com,22.0,False,1
eastoregonian.com,5.0,False,353
eastoregonian.com,6.0,False,4
eastoregonian.com,8.0,False,1
eastoregonian.com,9.0,False,622
eastoregonian.com,9.0,True,1
eastoregonian.com,10.0,False,1096
eastoregonian.com,10.0,True,2
eastoregonian.com,11.0,False,696
eastoregonian.com,12.0,False,1291
eastoregonian.com,12.0,True,1
eastoregonian.com,13.0,False,493
eastoregonian.com,13.0,True,1
eastoregonian.com,14.0,False,137
eastoregonian.com,14.0,True,1
eastoregonian.com,15.0,False,112
eastoregonian.com,15.0,True,2
eastoregonian.com,16.0,False,23
eastoregonian.com,17.0,False,10
eastoregonian.com,17.0,True,2
eastoregonian.com,18.0,False,3
eastoregonian.com,19.0,False,2
eastoregonian.com,19.0,True,1
eastpeoriatimescourier.com,3.0,False,13
eastpeoriatimescourier.com,4.0,False,422
eastpeoriatimescourier.com,4.0,True,1
easttexasmatters.com,0.0,False,4
easttexasmatters.com,1.0,False,1260
easttexasmatters.com,1.0,True,3
easttexasmatters.com,2.0,False,41
easttexasmatters.com,4.0,False,15
easttexasmatters.com,5.0,False,268
easttexasmatters.com,6.0,False,1056
easttexasmatters.com,6.0,True,2
easttexasmatters.com,7.0,False,1924
easttexasmatters.com,7.0,True,4
easttexasmatters.com,8.0,False,944
easttexasmatters.com,8.0,True,1
easttexasmatters.com,9.0,False,112
easttexasmatters.com,10.0,False,1625
easttexasmatters.com,10.0,True,2
easttexasmatters.com,11.0,False,3011
easttexasmatters.com,11.0,True,4
easttexasmatters.com,12.0,False,412
easttexasmatters.com,12.0,True,1
easttexasmatters.com,13.0,False,108
easttexasmatters.com,14.0,False,174
easttexasmatters.com,15.0,False,43
easttexasmatters.com,16.0,False,2
easttexasmatters.com,17.0,False,173
easttexasmatters.com,17.0,True,1
easttexasmatters.com,18.0,False,1
eastvillagemagazine.org,7.0,False,31
eastvillagemagazine.org,8.0,False,2142
eastvillagemagazine.org,8.0,True,3
eastvillagemagazine.org,9.0,False,1101
eastvillagemagazine.org,9.0,True,2
eastvillagemagazine.org,10.0,False,1096
eastvillagemagazine.org,10.0,True,2
eastvillagemagazine.org,11.0,False,665
eastvillagemagazine.org,11.0,True,3
eastvillagemagazine.org,12.0,False,94
eastvillagemagazine.org,13.0,False,63
eater.com,4.0,False,382
eater.com,4.0,True,1
eater.com,5.0,False,6
eater.com,8.0,False,12
eater.com,9.0,False,819
eater.com,9.0,True,2
ebjcampaign.com,2.0,False,296
ebjcampaign.com,2.0,True,1
ebjcampaign.com,3.0,False,139
ebjcampaign.com,3.0,True,1
ebjcampaign.com,4.0,False,2088
ebjcampaign.com,4.0,True,5
ebjcampaign.com,5.0,False,2987
ebjcampaign.com,5.0,True,7
ebjcampaign.com,6.0,False,1391
ebjcampaign.com,6.0,True,1
ebjcampaign.com,7.0,False,40
ebjcampaign.com,8.0,False,761
ebjcampaign.com,8.0,True,1
ebjcampaign.com,9.0,False,837
ebjcampaign.com,9.0,True,4
ebjcampaign.com,10.0,False,1202
ebjcampaign.com,10.0,True,2
ebjcampaign.com,11.0,False,392
ebjcampaign.com,11.0,True,1
ebjcampaign.com,12.0,False,1481
ebjcampaign.com,12.0,True,1
ebjcampaign.com,13.0,False,2978
ebjcampaign.com,13.0,True,3
ebjcampaign.com,14.0,False,68
ebjcampaign.com,15.0,False,2490
ebjcampaign.com,15.0,True,5
ebjcampaign.com,16.0,False,3646
ebjcampaign.com,16.0,True,5
ebjcampaign.com,17.0,False,8
ebjcampaign.com,18.0,False,221
ebjcampaign.com,18.0,True,6
ebjcampaign.com,19.0,False,329
ebjcampaign.com,19.0,True,7
ebjcampaign.com,20.0,False,32
ebjcampaign.com,21.0,False,69
ebjcampaign.com,22.0,False,1152
ebjcampaign.com,23.0,False,6
ebjcampaign.com,24.0,False,8
ebjcampaign.com,25.0,False,126
ebjcampaign.com,25.0,True,3
ebjcampaign.com,28.0,False,2
ebjcampaign.com,29.0,False,1
ebony.com,8.0,False,495
ebony.com,8.0,True,2
ebony.com,9.0,False,19
ebony.com,10.0,False,838
ebony.com,10.0,True,2
ebony.com,11.0,False,14
ebony.com,12.0,False,68
ebony.com,13.0,False,10
ebony.com,14.0,False,951
ebony.com,14.0,True,2
ebony.com,15.0,False,14
ebony.com,16.0,False,450
ebony.com,16.0,True,1
ebony.com,17.0,False,415
ebony.com,17.0,True,1
ebony.com,18.0,False,1
ebony.com,19.0,False,11
ebony.com,20.0,False,414
ebony.com,20.0,True,1
ebony.com,22.0,False,1
ebony.com,24.0,False,5
ebony.com,25.0,False,14
ebony.com,27.0,False,178
ebony.com,29.0,False,1
echo-pilot.com,9.0,False,5
econlib.org,1.0,False,205
econlib.org,1.0,True,1
econlib.org,2.0,False,12114
econlib.org,2.0,True,30
econlib.org,3.0,False,33243
econlib.org,3.0,True,76
econlib.org,4.0,False,2
econlib.org,5.0,False,26
econlib.org,6.0,False,384
econlib.org,6.0,True,1
econlib.org,12.0,False,1
econlib.org,13.0,False,2
ecori.org,3.0,False,66
ecori.org,4.0,False,401
ecori.org,4.0,True,1
ecori.org,5.0,False,169
ecori.org,6.0,False,12
ecori.org,7.0,False,61
ecori.org,8.0,False,692
ecori.org,8.0,True,1
ecori.org,9.0,False,448
ecori.org,9.0,True,2
ecori.org,10.0,False,1
ecori.org,18.0,False,688
ecori.org,18.0,True,1
ecori.org,19.0,False,428
ecori.org,19.0,True,1
ecori.org,20.0,False,1813
ecori.org,20.0,True,3
ecori.org,21.0,False,113
ecori.org,21.0,True,3
ecori.org,22.0,False,1
ecori.org,25.0,False,22
ecowatch.com,2.0,False,8
ecowatch.com,3.0,False,851
ecowatch.com,3.0,True,1
ecowatch.com,4.0,False,3588
ecowatch.com,4.0,True,7
ecowatch.com,5.0,False,1512
ecowatch.com,5.0,True,4
ecowatch.com,6.0,False,1777
ecowatch.com,6.0,True,6
ecowatch.com,7.0,False,1382
ecowatch.com,7.0,True,3
ecowatch.com,8.0,False,2393
ecowatch.com,8.0,True,3
ecowatch.com,9.0,False,1722
ecowatch.com,9.0,True,7
ecowatch.com,10.0,False,1767
ecowatch.com,10.0,True,5
ecowatch.com,11.0,False,1047
ecowatch.com,11.0,True,1
ecowatch.com,12.0,False,21
ecowatch.com,13.0,False,448
ecowatch.com,13.0,True,1
ecowatch.com,17.0,False,3
ecowatch.com,18.0,False,430
ecowatch.com,18.0,True,1
ecowatch.com,21.0,False,79
ecowatch.com,22.0,False,1176
ecowatch.com,22.0,True,3
ecowatch.com,23.0,False,386
ecowatch.com,23.0,True,1
ecowatch.com,25.0,False,32
ecowatch.com,26.0,False,378
ecowatch.com,26.0,True,1
ecowatch.com,27.0,False,4
edcase.com,1.0,False,43914
edcase.com,1.0,True,102
edcase.com,2.0,False,3021
edcase.com,2.0,True,8
edcase.com,3.0,False,2
edcase.com,11.0,False,4
edgemedianetwork.com,7.0,False,3
edgemedianetwork.com,8.0,False,3
edhat.com,4.0,False,66
edhat.com,8.0,False,18
edhat.com,10.0,False,5
edhat.com,10.0,True,1
edhat.com,11.0,False,725
edhat.com,12.0,False,275
edhat.com,13.0,False,17
edhat.com,14.0,False,123
edhat.com,14.0,True,1
edhat.com,15.0,False,134
edhat.com,15.0,True,1
edhat.com,16.0,False,7
edsurge.com,6.0,False,686
edsurge.com,7.0,False,65
edsurge.com,7.0,True,2
edsurge.com,8.0,False,22
edsurge.com,10.0,False,1
edsurge.com,11.0,False,16
edsurge.com,12.0,False,1
educationdive.com,8.0,False,1
educationdive.com,9.0,False,43
educationdive.com,10.0,False,1503
educationdive.com,10.0,True,3
educationdive.com,11.0,False,651
educationdive.com,11.0,True,2
educationdive.com,12.0,False,775
educationdive.com,12.0,True,2
educationdive.com,13.0,False,604
educationdive.com,13.0,True,1
educationdive.com,14.0,False,163
educationdive.com,15.0,False,148
educationdive.com,16.0,False,22
educationdive.com,16.0,True,1
educationdive.com,18.0,False,2
educationdive.com,20.0,False,1
educationdive.com,21.0,False,1
educationdive.com,23.0,False,1
edweek.org,3.0,False,353
edweek.org,5.0,False,824
edweek.org,5.0,True,3
edweek.org,6.0,False,1772
edweek.org,6.0,True,4
edweek.org,7.0,False,4618
edweek.org,7.0,True,11
edweek.org,8.0,False,5001
edweek.org,8.0,True,12
edweek.org,9.0,False,914
edweek.org,9.0,True,4
edweek.org,10.0,False,1866
edweek.org,10.0,True,2
edweek.org,11.0,False,33
edweek.org,12.0,False,1451
edweek.org,12.0,True,2
edweek.org,13.0,False,856
edweek.org,13.0,True,1
edweek.org,14.0,False,21
edweek.org,14.0,True,1
edweek.org,15.0,False,467
edweek.org,15.0,True,3
edweek.org,16.0,False,403
edweek.org,16.0,True,1
edweek.org,18.0,False,19
edweek.org,19.0,False,794
edweek.org,19.0,True,1
edweek.org,20.0,False,824
edweek.org,20.0,True,2
edweek.org,21.0,False,8
edweek.org,22.0,False,484
edweek.org,22.0,True,2
edweek.org,23.0,False,46
edweek.org,25.0,False,24
edweek.org,26.0,False,1
eenews.net,0.0,False,2
eenews.net,1.0,False,879
eenews.net,1.0,True,2
eenews.net,2.0,False,1123
eenews.net,2.0,True,2
eenews.net,3.0,False,426
eenews.net,3.0,True,1
eenews.net,4.0,False,16934
eenews.net,4.0,True,39
eenews.net,5.0,False,14874
eenews.net,5.0,True,32
eenews.net,6.0,False,17383
eenews.net,6.0,True,41
eenews.net,7.0,False,8846
eenews.net,7.0,True,28
eenews.net,8.0,False,29797
eenews.net,8.0,True,68
eenews.net,9.0,False,34753
eenews.net,9.0,True,66
eenews.net,10.0,False,34630
eenews.net,10.0,True,67
eenews.net,11.0,False,34118
eenews.net,11.0,True,71
eenews.net,12.0,False,16664
eenews.net,12.0,True,34
eenews.net,13.0,False,13077
eenews.net,13.0,True,30
eenews.net,14.0,False,5235
eenews.net,14.0,True,10
eenews.net,15.0,False,3039
eenews.net,15.0,True,8
eenews.net,16.0,False,4701
eenews.net,16.0,True,9
eenews.net,17.0,False,754
eenews.net,17.0,True,2
eenews.net,18.0,False,541
eenews.net,18.0,True,1
eenews.net,19.0,False,616
eenews.net,19.0,True,1
eenews.net,20.0,False,13
eenews.net,21.0,False,497
eenews.net,22.0,False,18
eenews.net,23.0,False,405
eenews.net,23.0,True,1
eenews.net,24.0,False,2576
eenews.net,24.0,True,5
eenews.net,25.0,False,2054
eenews.net,25.0,True,7
eenews.net,26.0,False,491
eenews.net,26.0,True,2
eenews.net,27.0,False,1224
eenews.net,27.0,True,1
eenews.net,28.0,False,554
eenews.net,29.0,False,19
effinghamherald.net,9.0,False,1222
effinghamherald.net,9.0,True,3
effinghamherald.net,10.0,False,2575
effinghamherald.net,10.0,True,6
effinghamherald.net,11.0,False,3017
effinghamherald.net,11.0,True,7
effinghamherald.net,12.0,False,578
effinghamherald.net,12.0,True,2
effinghamherald.net,13.0,False,1028
effinghamherald.net,14.0,False,926
effinghamherald.net,14.0,True,2
effinghamherald.net,15.0,False,67
effinghamherald.net,15.0,True,2
effinghamherald.net,16.0,False,8
ehextra.com,7.0,False,36
ehextra.com,8.0,False,30
ehextra.com,11.0,False,317
ehextra.com,11.0,True,1
ehextra.com,12.0,False,61
ehextra.com,13.0,False,16
ehextra.com,13.0,True,1
ehextra.com,14.0,False,88
ehextra.com,15.0,False,128
ehextra.com,16.0,False,164
ehextra.com,17.0,False,20
ehrintelligence.com,5.0,False,660
ehrintelligence.com,6.0,False,2164
ehrintelligence.com,6.0,True,2
ehrintelligence.com,7.0,False,4419
ehrintelligence.com,7.0,True,4
ehrintelligence.com,8.0,False,3351
ehrintelligence.com,8.0,True,11
ehrintelligence.com,9.0,False,3003
ehrintelligence.com,9.0,True,13
ehrintelligence.com,10.0,False,3175
ehrintelligence.com,10.0,True,12
ehrintelligence.com,11.0,False,1449
ehrintelligence.com,11.0,True,2
ehrintelligence.com,12.0,False,1093
ehrintelligence.com,12.0,True,3
ehrintelligence.com,13.0,False,867
ehrintelligence.com,13.0,True,2
ehrintelligence.com,14.0,False,752
ehrintelligence.com,14.0,True,1
ehrintelligence.com,15.0,False,123
ehrintelligence.com,17.0,False,34
ehrintelligence.com,18.0,False,2
einnews.com,7.0,False,7
einnews.com,9.0,False,1
einnews.com,10.0,False,38
ekathimerini.com,8.0,False,116
ekathimerini.com,10.0,False,292
ekathimerini.com,12.0,False,56
ekathimerini.com,13.0,False,6
ekathimerini.com,15.0,False,5
ekathimerini.com,16.0,False,645
ekathimerini.com,16.0,True,2
ekathimerini.com,17.0,False,799
ekathimerini.com,17.0,True,2
ekathimerini.com,18.0,False,5
ekathimerini.com,19.0,False,78
ekathimerini.com,20.0,False,34
elaineforcongress.com,0.0,False,2544
elaineforcongress.com,0.0,True,5
elaineforcongress.com,1.0,False,830
elaineforcongress.com,1.0,True,4
elaineforcongress.com,2.0,False,33878
elaineforcongress.com,2.0,True,75
elaineforcongress.com,3.0,False,4742
elaineforcongress.com,3.0,True,12
elaineforcongress.com,4.0,False,22
elaineforcongress.com,5.0,False,427
elaineforcongress.com,5.0,True,1
elaineforcongress.com,6.0,False,3603
elaineforcongress.com,6.0,True,9
elaineforcongress.com,7.0,False,589
elaineforcongress.com,7.0,True,1
elaineforcongress.com,8.0,False,1
elaineforcongress.com,9.0,False,10
elaineforcongress.com,10.0,False,1
elaineforcongress.com,12.0,False,1
elaineforcongress.com,13.0,False,1
elderhs.org,16.0,False,123
elderhs.org,17.0,False,1
electadam.com,0.0,False,597
electadam.com,1.0,False,16
electadam.com,2.0,False,13
electadam.com,3.0,False,30
electadam.com,5.0,False,3947
electadam.com,5.0,True,9
electadam.com,6.0,False,5436
electadam.com,6.0,True,14
electadam.com,7.0,False,3098
electadam.com,7.0,True,6
electadam.com,8.0,False,872
electadam.com,8.0,True,2
electadam.com,9.0,False,5169
electadam.com,9.0,True,12
electadam.com,10.0,False,2494
electadam.com,10.0,True,6
electadam.com,11.0,False,3607
electadam.com,11.0,True,9
electadam.com,12.0,False,79
electadam.com,13.0,False,135
electadam.com,14.0,False,783
electadam.com,14.0,True,1
electadam.com,15.0,False,1
electadam.com,16.0,False,23
electadam.com,17.0,False,1374
electadam.com,17.0,True,3
electadam.com,18.0,False,3
electadam.com,19.0,False,781
electadam.com,19.0,True,2
electadam.com,20.0,False,3991
electadam.com,20.0,True,9
electadam.com,21.0,False,841
electadam.com,21.0,True,2
electadam.com,22.0,False,290
electadam.com,22.0,True,2
electadam.com,23.0,False,2704
electadam.com,23.0,True,7
electadam.com,24.0,False,3560
electadam.com,24.0,True,7
electadam.com,25.0,False,3572
electadam.com,25.0,True,9
electadam.com,26.0,False,1592
electadam.com,26.0,True,4
electadam.com,27.0,False,1045
electadam.com,27.0,True,3
electadam.com,28.0,False,1226
electadam.com,28.0,True,3
electadam.com,29.0,False,239
electadam.com,30.0,False,344
electadam.com,31.0,False,77
electadam.com,31.0,True,1
electfrench.com,0.0,False,37
electfrench.com,1.0,False,11866
electfrench.com,1.0,True,34
electfrench.com,2.0,False,24192
electfrench.com,2.0,True,37
electfrench.com,3.0,False,1932
electfrench.com,3.0,True,2
electfrench.com,4.0,False,5
electfrench.com,5.0,False,1446
electfrench.com,5.0,True,1
electfrench.com,6.0,False,1656
electfrench.com,6.0,True,16
electfrench.com,7.0,False,18
electfrench.com,7.0,True,2
electfrench.com,9.0,False,12
electfrench.com,9.0,True,2
electfrench.com,10.0,False,1713
electfrench.com,10.0,True,6
electfrench.com,11.0,False,24
electfrench.com,12.0,False,3
electfrench.com,13.0,False,1331
electfrench.com,13.0,True,2
electfrench.com,14.0,False,498
electfrench.com,15.0,False,51
electfrench.com,16.0,False,185
electfrench.com,17.0,False,2407
electfrench.com,17.0,True,4
electfrench.com,18.0,False,302
electfrench.com,20.0,False,1
electfrench.com,21.0,False,15
electfrench.com,21.0,True,2
electfrench.com,23.0,False,7
electfrench.com,24.0,False,2
electgregsteube.com,0.0,False,568
electgregsteube.com,0.0,True,4
electgregsteube.com,1.0,False,24
electgregsteube.com,2.0,False,595
electgregsteube.com,2.0,True,1
electgregsteube.com,3.0,False,9222
electgregsteube.com,3.0,True,21
electgregsteube.com,4.0,False,2036
electgregsteube.com,4.0,True,5
electgregsteube.com,6.0,False,1
electgregsteube.com,7.0,False,2597
electgregsteube.com,7.0,True,7
electgregsteube.com,8.0,False,1101
electgregsteube.com,8.0,True,2
electgregsteube.com,9.0,False,6
electgregsteube.com,10.0,False,225
electgregsteube.com,10.0,True,1
electgregsteube.com,11.0,False,59
electgregsteube.com,12.0,False,27
electgregsteube.com,13.0,False,1
electgregsteube.com,14.0,False,2
electgregsteube.com,16.0,False,28
electgregsteube.com,17.0,False,8
electgregsteube.com,18.0,False,1
electgregsteube.com,19.0,False,91
electgregsteube.com,19.0,True,1
electgregsteube.com,20.0,False,2199
electgregsteube.com,20.0,True,4
electgregsteube.com,21.0,False,5716
electgregsteube.com,21.0,True,11
electgregsteube.com,22.0,False,2024
electgregsteube.com,22.0,True,8
electgregsteube.com,23.0,False,9130
electgregsteube.com,23.0,True,19
electgregsteube.com,24.0,False,6560
electgregsteube.com,24.0,True,10
electgregsteube.com,25.0,False,3853
electgregsteube.com,25.0,True,10
electgregsteube.com,26.0,False,1233
electgregsteube.com,26.0,True,4
electgregsteube.com,27.0,False,7
electjimbaird.com,0.0,False,392
electjimbaird.com,0.0,True,2
electjimbaird.com,1.0,False,8658
electjimbaird.com,1.0,True,9
electjimbaird.com,2.0,False,14248
electjimbaird.com,2.0,True,17
electjimbaird.com,3.0,False,12797
electjimbaird.com,3.0,True,19
electjimbaird.com,4.0,False,3999
electjimbaird.com,4.0,True,34
electjimbaird.com,5.0,False,830
electjimbaird.com,5.0,True,2
electjimbaird.com,6.0,False,1380
electjimbaird.com,6.0,True,2
electjimbaird.com,7.0,False,2537
electjimbaird.com,7.0,True,5
electjimbaird.com,8.0,False,270
electjimbaird.com,8.0,True,11
electjimbaird.com,9.0,False,310
electjimbaird.com,10.0,False,2371
electjimbaird.com,10.0,True,5
electjimbaird.com,11.0,False,457
electjimbaird.com,11.0,True,2
electjimbaird.com,12.0,False,20
electjimbaird.com,13.0,False,5
electjimbaird.com,14.0,False,473
electjimbaird.com,14.0,True,3
electjimbaird.com,15.0,False,65
electjimbaird.com,16.0,False,1
electralphnorman.com,2.0,False,1245
electralphnorman.com,2.0,True,10
electralphnorman.com,3.0,False,3739
electralphnorman.com,3.0,True,4
electralphnorman.com,4.0,False,6531
electralphnorman.com,4.0,True,14
electralphnorman.com,5.0,False,672
electralphnorman.com,5.0,True,2
electralphnorman.com,6.0,False,5225
electralphnorman.com,6.0,True,7
electralphnorman.com,7.0,False,4287
electralphnorman.com,7.0,True,9
electralphnorman.com,8.0,False,1150
electralphnorman.com,8.0,True,8
electralphnorman.com,9.0,False,2457
electralphnorman.com,9.0,True,2
electralphnorman.com,10.0,False,4698
electralphnorman.com,10.0,True,7
electralphnorman.com,11.0,False,4105
electralphnorman.com,11.0,True,6
electralphnorman.com,12.0,False,1714
electralphnorman.com,12.0,True,10
electralphnorman.com,13.0,False,2898
electralphnorman.com,13.0,True,9
electralphnorman.com,14.0,False,2782
electralphnorman.com,14.0,True,6
electralphnorman.com,15.0,False,1688
electralphnorman.com,15.0,True,1
electralphnorman.com,16.0,False,735
electralphnorman.com,16.0,True,1
electralphnorman.com,17.0,False,442
electralphnorman.com,17.0,True,1
electralphnorman.com,19.0,False,410
electralphnorman.com,20.0,False,1309
electralphnorman.com,20.0,True,5
electralphnorman.com,21.0,False,3564
electralphnorman.com,21.0,True,11
electralphnorman.com,22.0,False,4331
electralphnorman.com,22.0,True,5
electralphnorman.com,23.0,False,1306
electralphnorman.com,23.0,True,3
electralphnorman.com,24.0,False,2604
electralphnorman.com,24.0,True,10
electralphnorman.com,25.0,False,1445
electralphnorman.com,25.0,True,4
electralphnorman.com,26.0,False,45
electralphnorman.com,26.0,True,1
electralphnorman.com,27.0,False,41
electralphnorman.com,28.0,False,42
electralphnorman.com,29.0,False,34
electralphnorman.com,30.0,False,28
electrodney.com,0.0,False,191
electrodney.com,1.0,False,32237
electrodney.com,1.0,True,64
electrodney.com,2.0,False,8024
electrodney.com,2.0,True,15
electrodney.com,3.0,False,544
electrodney.com,3.0,True,2
electrodney.com,4.0,False,9
electrodney.com,5.0,False,571
electrodney.com,5.0,True,9
electrodney.com,6.0,False,4543
electrodney.com,6.0,True,14
electrodney.com,7.0,False,496
electrodney.com,7.0,True,2
electrodney.com,8.0,False,7
electrodney.com,9.0,False,410
electrodney.com,9.0,True,1
electrodney.com,10.0,False,6
electrodney.com,11.0,False,12
electrodney.com,12.0,False,4
electrodney.com,14.0,False,4
electrodney.com,15.0,False,19
electrodney.com,16.0,False,71
electsmuckerpa.com,5.0,False,409
electsmuckerpa.com,6.0,False,282
electsmuckerpa.com,7.0,False,7
electsmuckerpa.com,8.0,False,3181
electsmuckerpa.com,8.0,True,6
electsmuckerpa.com,9.0,False,1036
electsmuckerpa.com,9.0,True,4
electsmuckerpa.com,10.0,False,301
electsmuckerpa.com,10.0,True,1
electsmuckerpa.com,11.0,False,241
electsmuckerpa.com,11.0,True,9
electsmuckerpa.com,12.0,False,1439
electsmuckerpa.com,12.0,True,8
electsmuckerpa.com,13.0,False,8198
electsmuckerpa.com,13.0,True,9
electsmuckerpa.com,14.0,False,23767
electsmuckerpa.com,14.0,True,51
electsmuckerpa.com,15.0,False,12593
electsmuckerpa.com,15.0,True,35
electsmuckerpa.com,16.0,False,9877
electsmuckerpa.com,16.0,True,17
electsmuckerpa.com,17.0,False,3252
electsmuckerpa.com,17.0,True,3
electsmuckerpa.com,18.0,False,2344
electsmuckerpa.com,18.0,True,3
electsmuckerpa.com,19.0,False,832
electsmuckerpa.com,19.0,True,2
electsmuckerpa.com,20.0,False,186
electsmuckerpa.com,21.0,False,93
electsmuckerpa.com,21.0,True,1
electsmuckerpa.com,22.0,False,448
electsmuckerpa.com,22.0,True,4
electsmuckerpa.com,23.0,False,122
electsmuckerpa.com,23.0,True,3
electsmuckerpa.com,24.0,False,1241
electsmuckerpa.com,24.0,True,2
electsmuckerpa.com,25.0,False,1837
electsmuckerpa.com,25.0,True,1
electsmuckerpa.com,26.0,False,120
electsmuckerpa.com,27.0,False,130
electsmuckerpa.com,28.0,False,7
electsmuckerpa.com,29.0,False,11
eliseforcongress.com,0.0,False,636
eliseforcongress.com,1.0,False,2
eliseforcongress.com,2.0,False,627
eliseforcongress.com,2.0,True,2
eliseforcongress.com,3.0,False,2617
eliseforcongress.com,3.0,True,6
eliseforcongress.com,4.0,False,74
eliseforcongress.com,5.0,False,316
eliseforcongress.com,5.0,True,1
eliseforcongress.com,6.0,False,891
eliseforcongress.com,6.0,True,2
eliseforcongress.com,7.0,False,1015
eliseforcongress.com,7.0,True,2
eliseforcongress.com,8.0,False,2962
eliseforcongress.com,8.0,True,6
eliseforcongress.com,9.0,False,23
eliseforcongress.com,10.0,False,1971
eliseforcongress.com,10.0,True,5
eliseforcongress.com,11.0,False,1035
eliseforcongress.com,11.0,True,2
eliseforcongress.com,12.0,False,7481
eliseforcongress.com,12.0,True,18
eliseforcongress.com,13.0,False,87
eliseforcongress.com,14.0,False,1664
eliseforcongress.com,14.0,True,4
eliseforcongress.com,15.0,False,5537
eliseforcongress.com,15.0,True,14
eliseforcongress.com,16.0,False,23
eliseforcongress.com,17.0,False,34
eliseforcongress.com,18.0,False,1331
eliseforcongress.com,18.0,True,3
eliseforcongress.com,19.0,False,387
eliseforcongress.com,19.0,True,1
eliseforcongress.com,20.0,False,41
eliseforcongress.com,21.0,False,3552
eliseforcongress.com,21.0,True,8
eliseforcongress.com,22.0,False,931
eliseforcongress.com,22.0,True,2
eliseforcongress.com,23.0,False,841
eliseforcongress.com,23.0,True,2
eliseforcongress.com,24.0,False,3453
eliseforcongress.com,24.0,True,9
eliseforcongress.com,25.0,False,7117
eliseforcongress.com,25.0,True,18
