"location","hits","keyword","geo","gprop"
"Virginia",5,"Jeff Duncan","US","web"
"Ohio",5,"Jeff Duncan","US","web"
"Texas",3,"Jeff Duncan","US","web"
"New York",3,"Jeff Duncan","US","web"
"Michigan",3,"Jeff Duncan","US","web"
"Illinois",3,"Jeff Duncan","US","web"
"Alaska",0,"Jeff Duncan","US","web"
"Wyoming",0,"Jeff Duncan","US","web"
"Kentucky",0,"Jeff Duncan","US","web"
"Louisiana",0,"Jeff Duncan","US","web"
"Indiana",0,"Jeff Duncan","US","web"
"Maryland",0,"Jeff Duncan","US","web"
"Maine",0,"Jeff Duncan","US","web"
"Idaho",0,"Jeff Duncan","US","web"
"Minnesota",0,"Jeff Duncan","US","web"
"Missouri",0,"Jeff Duncan","US","web"
"Mississippi",0,"Jeff Duncan","US","web"
"Montana",0,"Jeff Duncan","US","web"
"Iowa",0,"Jeff Duncan","US","web"
"North Dakota",0,"Jeff Duncan","US","web"
"Nebraska",0,"Jeff Duncan","US","web"
"New Hampshire",0,"Jeff Duncan","US","web"
"Hawaii",0,"Jeff Duncan","US","web"
"New Mexico",0,"Jeff Duncan","US","web"
"Nevada",0,"Jeff Duncan","US","web"
"Delaware",0,"Jeff Duncan","US","web"
"District of Columbia",0,"Jeff Duncan","US","web"
"Connecticut",0,"Jeff Duncan","US","web"
"Oregon",0,"Jeff Duncan","US","web"
"Pennsylvania",0,"Jeff Duncan","US","web"
"Rhode Island",0,"Jeff Duncan","US","web"
"Colorado",0,"Jeff Duncan","US","web"
"South Dakota",0,"Jeff Duncan","US","web"
"Tennessee",0,"Jeff Duncan","US","web"
"Arizona",0,"Jeff Duncan","US","web"
"Utah",0,"Jeff Duncan","US","web"
"Arkansas",0,"Jeff Duncan","US","web"
"Vermont",0,"Jeff Duncan","US","web"
"Washington",0,"Jeff Duncan","US","web"
"Wisconsin",0,"Jeff Duncan","US","web"
"West Virginia",0,"Jeff Duncan","US","web"
"Kansas",0,"Jeff Duncan","US","web"
"South Carolina",100,"William Timmons","US","web"
"California",0.5,"William Timmons","US","web"
"Alaska",0,"William Timmons","US","web"
"Wyoming",0,"William Timmons","US","web"
"Arkansas",0,"William Timmons","US","web"
"Colorado",0,"William Timmons","US","web"
"Connecticut",0,"William Timmons","US","web"
"District of Columbia",0,"William Timmons","US","web"
"Delaware",0,"William Timmons","US","web"
"Florida",0,"William Timmons","US","web"
"Georgia",0,"William Timmons","US","web"
"Hawaii",0,"William Timmons","US","web"
"Iowa",0,"William Timmons","US","web"
"Idaho",0,"William Timmons","US","web"
"Illinois",0,"William Timmons","US","web"
"Indiana",0,"William Timmons","US","web"
"Kansas",0,"William Timmons","US","web"
"Kentucky",0,"William Timmons","US","web"
"Louisiana",0,"William Timmons","US","web"
"Massachusetts",0,"William Timmons","US","web"
"Maryland",0,"William Timmons","US","web"
"Maine",0,"William Timmons","US","web"
"Michigan",0,"William Timmons","US","web"
"Minnesota",0,"William Timmons","US","web"
"Missouri",0,"William Timmons","US","web"
"Mississippi",0,"William Timmons","US","web"
"Montana",0,"William Timmons","US","web"
"North Carolina",0,"William Timmons","US","web"
"North Dakota",0,"William Timmons","US","web"
"Nebraska",0,"William Timmons","US","web"
"New Hampshire",0,"William Timmons","US","web"
"New Jersey",0,"William Timmons","US","web"
"New Mexico",0,"William Timmons","US","web"
"Nevada",0,"William Timmons","US","web"
"New York",0,"William Timmons","US","web"
"Ohio",0,"William Timmons","US","web"
"Oklahoma",0,"William Timmons","US","web"
"Oregon",0,"William Timmons","US","web"
"Pennsylvania",0,"William Timmons","US","web"
"Rhode Island",0,"William Timmons","US","web"
"Alabama",0,"William Timmons","US","web"
"South Dakota",0,"William Timmons","US","web"
"Tennessee",0,"William Timmons","US","web"
"Texas",0,"William Timmons","US","web"
"Utah",0,"William Timmons","US","web"
"Virginia",0,"William Timmons","US","web"
"Vermont",0,"William Timmons","US","web"
"Washington",0,"William Timmons","US","web"
"Wisconsin",0,"William Timmons","US","web"
"West Virginia",0,"William Timmons","US","web"
"Arizona",0,"William Timmons","US","web"
"South Carolina",100,"Ralph Norman","US","web"
"North Carolina",16,"Ralph Norman","US","web"
"Oregon",11,"Ralph Norman","US","web"
"Virginia",6,"Ralph Norman","US","web"
"Tennessee",6,"Ralph Norman","US","web"
"California",0.5,"Ralph Norman","US","web"
"Alaska",0,"Ralph Norman","US","web"
"Wyoming",0,"Ralph Norman","US","web"
"Delaware",0,"Ralph Norman","US","web"
"Florida",0,"Ralph Norman","US","web"
"Georgia",0,"Ralph Norman","US","web"
"Hawaii",0,"Ralph Norman","US","web"
"Iowa",0,"Ralph Norman","US","web"
"Idaho",0,"Ralph Norman","US","web"
"Illinois",0,"Ralph Norman","US","web"
"Indiana",0,"Ralph Norman","US","web"
"Kansas",0,"Ralph Norman","US","web"
"Kentucky",0,"Ralph Norman","US","web"
"Louisiana",0,"Ralph Norman","US","web"
"Massachusetts",0,"Ralph Norman","US","web"
"Maryland",0,"Ralph Norman","US","web"
"Maine",0,"Ralph Norman","US","web"
"Michigan",0,"Ralph Norman","US","web"
"Minnesota",0,"Ralph Norman","US","web"
"Missouri",0,"Ralph Norman","US","web"
"Mississippi",0,"Ralph Norman","US","web"
"Montana",0,"Ralph Norman","US","web"
"Connecticut",0,"Ralph Norman","US","web"
"North Dakota",0,"Ralph Norman","US","web"
"Nebraska",0,"Ralph Norman","US","web"
"New Hampshire",0,"Ralph Norman","US","web"
"New Jersey",0,"Ralph Norman","US","web"
"New Mexico",0,"Ralph Norman","US","web"
"Nevada",0,"Ralph Norman","US","web"
"New York",0,"Ralph Norman","US","web"
"Ohio",0,"Ralph Norman","US","web"
"Oklahoma",0,"Ralph Norman","US","web"
"Colorado",0,"Ralph Norman","US","web"
"Pennsylvania",0,"Ralph Norman","US","web"
"Rhode Island",0,"Ralph Norman","US","web"
"Arizona",0,"Ralph Norman","US","web"
"South Dakota",0,"Ralph Norman","US","web"
"Arkansas",0,"Ralph Norman","US","web"
"Texas",0,"Ralph Norman","US","web"
"Utah",0,"Ralph Norman","US","web"
"Alabama",0,"Ralph Norman","US","web"
"Vermont",0,"Ralph Norman","US","web"
"Washington",0,"Ralph Norman","US","web"
"Wisconsin",0,"Ralph Norman","US","web"
"West Virginia",0,"Ralph Norman","US","web"
"District of Columbia",0,"Ralph Norman","US","web"
"South Carolina",100,"Jim Clyburn","US","web"
"District of Columbia",52,"Jim Clyburn","US","web"
"Maryland",23,"Jim Clyburn","US","web"
"Virginia",18,"Jim Clyburn","US","web"
"New Jersey",16,"Jim Clyburn","US","web"
"Georgia",16,"Jim Clyburn","US","web"
"North Carolina",16,"Jim Clyburn","US","web"
"New York",15,"Jim Clyburn","US","web"
"Connecticut",13,"Jim Clyburn","US","web"
"Massachusetts",13,"Jim Clyburn","US","web"
"California",13,"Jim Clyburn","US","web"
"Illinois",12,"Jim Clyburn","US","web"
"Missouri",12,"Jim Clyburn","US","web"
"Michigan",12,"Jim Clyburn","US","web"
"Alabama",11,"Jim Clyburn","US","web"
"Colorado",11,"Jim Clyburn","US","web"
"Oregon",10,"Jim Clyburn","US","web"
"Pennsylvania",10,"Jim Clyburn","US","web"
"Wisconsin",10,"Jim Clyburn","US","web"
"Nevada",10,"Jim Clyburn","US","web"
"Texas",9,"Jim Clyburn","US","web"
"Tennessee",9,"Jim Clyburn","US","web"
"Arizona",9,"Jim Clyburn","US","web"
"Florida",9,"Jim Clyburn","US","web"
"Washington",8,"Jim Clyburn","US","web"
"Ohio",8,"Jim Clyburn","US","web"
"Minnesota",7,"Jim Clyburn","US","web"
"Indiana",6,"Jim Clyburn","US","web"
"Alaska",0,"Jim Clyburn","US","web"
"Nebraska",0,"Jim Clyburn","US","web"
"New Hampshire",0,"Jim Clyburn","US","web"
"North Dakota",0,"Jim Clyburn","US","web"
"New Mexico",0,"Jim Clyburn","US","web"
"Montana",0,"Jim Clyburn","US","web"
"Mississippi",0,"Jim Clyburn","US","web"
"Maine",0,"Jim Clyburn","US","web"
"Oklahoma",0,"Jim Clyburn","US","web"
"Louisiana",0,"Jim Clyburn","US","web"
"Kentucky",0,"Jim Clyburn","US","web"
"Rhode Island",0,"Jim Clyburn","US","web"
"Kansas",0,"Jim Clyburn","US","web"
"South Dakota",0,"Jim Clyburn","US","web"
"Idaho",0,"Jim Clyburn","US","web"
"Iowa",0,"Jim Clyburn","US","web"
"Utah",0,"Jim Clyburn","US","web"
"Hawaii",0,"Jim Clyburn","US","web"
"Vermont",0,"Jim Clyburn","US","web"
"Delaware",0,"Jim Clyburn","US","web"
"Arkansas",0,"Jim Clyburn","US","web"
"West Virginia",0,"Jim Clyburn","US","web"
"Wyoming",0,"Jim Clyburn","US","web"
"South Carolina",100,"Tom Rice","US","web"
"Arkansas",31,"Tom Rice","US","web"
"Kansas",20,"Tom Rice","US","web"
"Oregon",17,"Tom Rice","US","web"
"Minnesota",17,"Tom Rice","US","web"
"Wisconsin",16,"Tom Rice","US","web"
"North Carolina",16,"Tom Rice","US","web"
"Massachusetts",15,"Tom Rice","US","web"
"New Jersey",13,"Tom Rice","US","web"
"Nevada",13,"Tom Rice","US","web"
"Virginia",13,"Tom Rice","US","web"
"Illinois",12,"Tom Rice","US","web"
"California",12,"Tom Rice","US","web"
"Pennsylvania",12,"Tom Rice","US","web"
"New York",12,"Tom Rice","US","web"
"Maryland",12,"Tom Rice","US","web"
"Indiana",10,"Tom Rice","US","web"
"Colorado",10,"Tom Rice","US","web"
"Tennessee",10,"Tom Rice","US","web"
"Texas",10,"Tom Rice","US","web"
"Ohio",9,"Tom Rice","US","web"
"Connecticut",9,"Tom Rice","US","web"
"Florida",9,"Tom Rice","US","web"
"Arizona",9,"Tom Rice","US","web"
"Georgia",8,"Tom Rice","US","web"
"Washington",6,"Tom Rice","US","web"
"Missouri",6,"Tom Rice","US","web"
"Michigan",6,"Tom Rice","US","web"
"Alaska",0,"Tom Rice","US","web"
"Nebraska",0,"Tom Rice","US","web"
"New Hampshire",0,"Tom Rice","US","web"
"North Dakota",0,"Tom Rice","US","web"
"New Mexico",0,"Tom Rice","US","web"
"Montana",0,"Tom Rice","US","web"
"Mississippi",0,"Tom Rice","US","web"
"Maine",0,"Tom Rice","US","web"
"Oklahoma",0,"Tom Rice","US","web"
"Louisiana",0,"Tom Rice","US","web"
"Kentucky",0,"Tom Rice","US","web"
"Rhode Island",0,"Tom Rice","US","web"
"Idaho",0,"Tom Rice","US","web"
"South Dakota",0,"Tom Rice","US","web"
"Iowa",0,"Tom Rice","US","web"
"Hawaii",0,"Tom Rice","US","web"
"Utah",0,"Tom Rice","US","web"
"Delaware",0,"Tom Rice","US","web"
"Vermont",0,"Tom Rice","US","web"
"District of Columbia",0,"Tom Rice","US","web"
"Alabama",0,"Tom Rice","US","web"
"West Virginia",0,"Tom Rice","US","web"
"Wyoming",0,"Tom Rice","US","web"
"South Dakota",100,"Dusty Johnson","US","web"
"District of Columbia",6,"Dusty Johnson","US","web"
"Nebraska",2,"Dusty Johnson","US","web"
"Iowa",2,"Dusty Johnson","US","web"
"Minnesota",0.5,"Dusty Johnson","US","web"
"Indiana",0.5,"Dusty Johnson","US","web"
"Maryland",0.5,"Dusty Johnson","US","web"
"Colorado",0.5,"Dusty Johnson","US","web"
"Tennessee",0.5,"Dusty Johnson","US","web"
"Illinois",0.5,"Dusty Johnson","US","web"
"North Carolina",0.5,"Dusty Johnson","US","web"
"Georgia",0.5,"Dusty Johnson","US","web"
"Pennsylvania",0.5,"Dusty Johnson","US","web"
"California",0.5,"Dusty Johnson","US","web"
"Florida",0.5,"Dusty Johnson","US","web"
"Texas",0.5,"Dusty Johnson","US","web"
"New York",0.5,"Dusty Johnson","US","web"
"Alaska",0,"Dusty Johnson","US","web"
"Wyoming",0,"Dusty Johnson","US","web"
"Massachusetts",0,"Dusty Johnson","US","web"
"Kentucky",0,"Dusty Johnson","US","web"
"Maine",0,"Dusty Johnson","US","web"
"Michigan",0,"Dusty Johnson","US","web"
"Kansas",0,"Dusty Johnson","US","web"
"Missouri",0,"Dusty Johnson","US","web"
"Mississippi",0,"Dusty Johnson","US","web"
"Montana",0,"Dusty Johnson","US","web"
"Idaho",0,"Dusty Johnson","US","web"
"North Dakota",0,"Dusty Johnson","US","web"
"Hawaii",0,"Dusty Johnson","US","web"
"New Hampshire",0,"Dusty Johnson","US","web"
"New Jersey",0,"Dusty Johnson","US","web"
"New Mexico",0,"Dusty Johnson","US","web"
"Nevada",0,"Dusty Johnson","US","web"
"Delaware",0,"Dusty Johnson","US","web"
"Ohio",0,"Dusty Johnson","US","web"
"Oklahoma",0,"Dusty Johnson","US","web"
"Oregon",0,"Dusty Johnson","US","web"
"Connecticut",0,"Dusty Johnson","US","web"
"Rhode Island",0,"Dusty Johnson","US","web"
"South Carolina",0,"Dusty Johnson","US","web"
"Arizona",0,"Dusty Johnson","US","web"
"Arkansas",0,"Dusty Johnson","US","web"
"Alabama",0,"Dusty Johnson","US","web"
"Utah",0,"Dusty Johnson","US","web"
"Virginia",0,"Dusty Johnson","US","web"
"Vermont",0,"Dusty Johnson","US","web"
"Washington",0,"Dusty Johnson","US","web"
"Wisconsin",0,"Dusty Johnson","US","web"
"West Virginia",0,"Dusty Johnson","US","web"
"Louisiana",0,"Dusty Johnson","US","web"
"South Dakota",100,"Dusty Johnson","US","web"
"District of Columbia",6,"Dusty Johnson","US","web"
"Nebraska",2,"Dusty Johnson","US","web"
"Iowa",2,"Dusty Johnson","US","web"
"Minnesota",0.5,"Dusty Johnson","US","web"
"Indiana",0.5,"Dusty Johnson","US","web"
"Maryland",0.5,"Dusty Johnson","US","web"
"Colorado",0.5,"Dusty Johnson","US","web"
"Tennessee",0.5,"Dusty Johnson","US","web"
"Illinois",0.5,"Dusty Johnson","US","web"
"North Carolina",0.5,"Dusty Johnson","US","web"
"Georgia",0.5,"Dusty Johnson","US","web"
"Pennsylvania",0.5,"Dusty Johnson","US","web"
"California",0.5,"Dusty Johnson","US","web"
"Florida",0.5,"Dusty Johnson","US","web"
"Texas",0.5,"Dusty Johnson","US","web"
"New York",0.5,"Dusty Johnson","US","web"
"Alaska",0,"Dusty Johnson","US","web"
"Wyoming",0,"Dusty Johnson","US","web"
"Massachusetts",0,"Dusty Johnson","US","web"
"Kentucky",0,"Dusty Johnson","US","web"
"Maine",0,"Dusty Johnson","US","web"
"Michigan",0,"Dusty Johnson","US","web"
"Kansas",0,"Dusty Johnson","US","web"
"Missouri",0,"Dusty Johnson","US","web"
"Mississippi",0,"Dusty Johnson","US","web"
"Montana",0,"Dusty Johnson","US","web"
"Idaho",0,"Dusty Johnson","US","web"
"North Dakota",0,"Dusty Johnson","US","web"
"Hawaii",0,"Dusty Johnson","US","web"
"New Hampshire",0,"Dusty Johnson","US","web"
"New Jersey",0,"Dusty Johnson","US","web"
"New Mexico",0,"Dusty Johnson","US","web"
"Nevada",0,"Dusty Johnson","US","web"
"Delaware",0,"Dusty Johnson","US","web"
"Ohio",0,"Dusty Johnson","US","web"
"Oklahoma",0,"Dusty Johnson","US","web"
"Oregon",0,"Dusty Johnson","US","web"
"Connecticut",0,"Dusty Johnson","US","web"
"Rhode Island",0,"Dusty Johnson","US","web"
"South Carolina",0,"Dusty Johnson","US","web"
"Arizona",0,"Dusty Johnson","US","web"
"Arkansas",0,"Dusty Johnson","US","web"
"Alabama",0,"Dusty Johnson","US","web"
"Utah",0,"Dusty Johnson","US","web"
"Virginia",0,"Dusty Johnson","US","web"
"Vermont",0,"Dusty Johnson","US","web"
"Washington",0,"Dusty Johnson","US","web"
"Wisconsin",0,"Dusty Johnson","US","web"
"West Virginia",0,"Dusty Johnson","US","web"
"Louisiana",0,"Dusty Johnson","US","web"
"Tennessee",100,"Tim Burchett","US","web"
"California",0.5,"Tim Burchett","US","web"
"Alaska",0,"Tim Burchett","US","web"
"Wyoming",0,"Tim Burchett","US","web"
"Arkansas",0,"Tim Burchett","US","web"
"Colorado",0,"Tim Burchett","US","web"
"Connecticut",0,"Tim Burchett","US","web"
"District of Columbia",0,"Tim Burchett","US","web"
"Delaware",0,"Tim Burchett","US","web"
"Florida",0,"Tim Burchett","US","web"
"Georgia",0,"Tim Burchett","US","web"
"Hawaii",0,"Tim Burchett","US","web"
"Iowa",0,"Tim Burchett","US","web"
"Idaho",0,"Tim Burchett","US","web"
"Illinois",0,"Tim Burchett","US","web"
"Indiana",0,"Tim Burchett","US","web"
"Kansas",0,"Tim Burchett","US","web"
"Kentucky",0,"Tim Burchett","US","web"
"Louisiana",0,"Tim Burchett","US","web"
"Massachusetts",0,"Tim Burchett","US","web"
"Maryland",0,"Tim Burchett","US","web"
"Maine",0,"Tim Burchett","US","web"
"Michigan",0,"Tim Burchett","US","web"
"Minnesota",0,"Tim Burchett","US","web"
"Missouri",0,"Tim Burchett","US","web"
"Mississippi",0,"Tim Burchett","US","web"
"Montana",0,"Tim Burchett","US","web"
"North Carolina",0,"Tim Burchett","US","web"
"North Dakota",0,"Tim Burchett","US","web"
"Nebraska",0,"Tim Burchett","US","web"
"New Hampshire",0,"Tim Burchett","US","web"
"New Jersey",0,"Tim Burchett","US","web"
"New Mexico",0,"Tim Burchett","US","web"
"Nevada",0,"Tim Burchett","US","web"
"New York",0,"Tim Burchett","US","web"
"Ohio",0,"Tim Burchett","US","web"
"Oklahoma",0,"Tim Burchett","US","web"
"Oregon",0,"Tim Burchett","US","web"
"Pennsylvania",0,"Tim Burchett","US","web"
"Rhode Island",0,"Tim Burchett","US","web"
"South Carolina",0,"Tim Burchett","US","web"
"South Dakota",0,"Tim Burchett","US","web"
"Alabama",0,"Tim Burchett","US","web"
"Texas",0,"Tim Burchett","US","web"
"Utah",0,"Tim Burchett","US","web"
"Virginia",0,"Tim Burchett","US","web"
"Vermont",0,"Tim Burchett","US","web"
"Washington",0,"Tim Burchett","US","web"
"Wisconsin",0,"Tim Burchett","US","web"
"West Virginia",0,"Tim Burchett","US","web"
"Arizona",0,"Tim Burchett","US","web"
"Tennessee",100,"Chuck Fleischmann","US","web"
"Alaska",0,"Chuck Fleischmann","US","web"
"Wyoming",0,"Chuck Fleischmann","US","web"
"Arizona",0,"Chuck Fleischmann","US","web"
"California",0,"Chuck Fleischmann","US","web"
"Colorado",0,"Chuck Fleischmann","US","web"
"Connecticut",0,"Chuck Fleischmann","US","web"
"District of Columbia",0,"Chuck Fleischmann","US","web"
"Delaware",0,"Chuck Fleischmann","US","web"
"Florida",0,"Chuck Fleischmann","US","web"
"Georgia",0,"Chuck Fleischmann","US","web"
"Hawaii",0,"Chuck Fleischmann","US","web"
"Iowa",0,"Chuck Fleischmann","US","web"
"Idaho",0,"Chuck Fleischmann","US","web"
"Illinois",0,"Chuck Fleischmann","US","web"
"Indiana",0,"Chuck Fleischmann","US","web"
"Kansas",0,"Chuck Fleischmann","US","web"
"Kentucky",0,"Chuck Fleischmann","US","web"
"Louisiana",0,"Chuck Fleischmann","US","web"
"Massachusetts",0,"Chuck Fleischmann","US","web"
"Maryland",0,"Chuck Fleischmann","US","web"
"Maine",0,"Chuck Fleischmann","US","web"
"Michigan",0,"Chuck Fleischmann","US","web"
"Minnesota",0,"Chuck Fleischmann","US","web"
"Missouri",0,"Chuck Fleischmann","US","web"
"Mississippi",0,"Chuck Fleischmann","US","web"
"Montana",0,"Chuck Fleischmann","US","web"
"North Carolina",0,"Chuck Fleischmann","US","web"
"North Dakota",0,"Chuck Fleischmann","US","web"
"Nebraska",0,"Chuck Fleischmann","US","web"
"New Hampshire",0,"Chuck Fleischmann","US","web"
"New Jersey",0,"Chuck Fleischmann","US","web"
"New Mexico",0,"Chuck Fleischmann","US","web"
"Nevada",0,"Chuck Fleischmann","US","web"
"New York",0,"Chuck Fleischmann","US","web"
"Ohio",0,"Chuck Fleischmann","US","web"
"Oklahoma",0,"Chuck Fleischmann","US","web"
"Oregon",0,"Chuck Fleischmann","US","web"
"Pennsylvania",0,"Chuck Fleischmann","US","web"
"Rhode Island",0,"Chuck Fleischmann","US","web"
"South Carolina",0,"Chuck Fleischmann","US","web"
"South Dakota",0,"Chuck Fleischmann","US","web"
"Alabama",0,"Chuck Fleischmann","US","web"
"Texas",0,"Chuck Fleischmann","US","web"
"Utah",0,"Chuck Fleischmann","US","web"
"Virginia",0,"Chuck Fleischmann","US","web"
"Vermont",0,"Chuck Fleischmann","US","web"
"Washington",0,"Chuck Fleischmann","US","web"
"Wisconsin",0,"Chuck Fleischmann","US","web"
"West Virginia",0,"Chuck Fleischmann","US","web"
"Arkansas",0,"Chuck Fleischmann","US","web"
"Tennessee",100,"Scott DesJarlais","US","web"
"California",0.5,"Scott DesJarlais","US","web"
"Alaska",0,"Scott DesJarlais","US","web"
"Wyoming",0,"Scott DesJarlais","US","web"
"Arkansas",0,"Scott DesJarlais","US","web"
"Colorado",0,"Scott DesJarlais","US","web"
"Connecticut",0,"Scott DesJarlais","US","web"
"District of Columbia",0,"Scott DesJarlais","US","web"
"Delaware",0,"Scott DesJarlais","US","web"
"Florida",0,"Scott DesJarlais","US","web"
"Georgia",0,"Scott DesJarlais","US","web"
"Hawaii",0,"Scott DesJarlais","US","web"
"Iowa",0,"Scott DesJarlais","US","web"
"Idaho",0,"Scott DesJarlais","US","web"
"Illinois",0,"Scott DesJarlais","US","web"
"Indiana",0,"Scott DesJarlais","US","web"
"Kansas",0,"Scott DesJarlais","US","web"
"Kentucky",0,"Scott DesJarlais","US","web"
"Louisiana",0,"Scott DesJarlais","US","web"
"Massachusetts",0,"Scott DesJarlais","US","web"
"Maryland",0,"Scott DesJarlais","US","web"
"Maine",0,"Scott DesJarlais","US","web"
"Michigan",0,"Scott DesJarlais","US","web"
"Minnesota",0,"Scott DesJarlais","US","web"
"Missouri",0,"Scott DesJarlais","US","web"
"Mississippi",0,"Scott DesJarlais","US","web"
"Montana",0,"Scott DesJarlais","US","web"
"North Carolina",0,"Scott DesJarlais","US","web"
"North Dakota",0,"Scott DesJarlais","US","web"
"Nebraska",0,"Scott DesJarlais","US","web"
"New Hampshire",0,"Scott DesJarlais","US","web"
"New Jersey",0,"Scott DesJarlais","US","web"
"New Mexico",0,"Scott DesJarlais","US","web"
"Nevada",0,"Scott DesJarlais","US","web"
"New York",0,"Scott DesJarlais","US","web"
"Ohio",0,"Scott DesJarlais","US","web"
"Oklahoma",0,"Scott DesJarlais","US","web"
"Oregon",0,"Scott DesJarlais","US","web"
